"Step","zerobase_linbeta_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_121731 - Gradnorm","zerobase_linbeta_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_121731 - Gradnorm__MIN","zerobase_linbeta_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_121731 - Gradnorm__MAX"
"20460","7842.61083984375","7842.61083984375","7842.61083984375"
"20480","7510.90478515625","7510.90478515625","7510.90478515625"
"20500","9801.3642578125","9801.3642578125","9801.3642578125"
"20520","9382.1748046875","9382.1748046875","9382.1748046875"
"20540","9276.3583984375","9276.3583984375","9276.3583984375"
"20560","8025.52392578125","8025.52392578125","8025.52392578125"
"20580","8512.669921875","8512.669921875","8512.669921875"
"20600","13003.962890625","13003.962890625","13003.962890625"
"20620","6978.0966796875","6978.0966796875","6978.0966796875"
"20640","9512.2548828125","9512.2548828125","9512.2548828125"
"20660","25842.98828125","25842.98828125","25842.98828125"
"20680","52314.17578125","52314.17578125","52314.17578125"
"20700","10527.9638671875","10527.9638671875","10527.9638671875"
"20720","6925.138671875","6925.138671875","6925.138671875"
"20740","9263.966796875","9263.966796875","9263.966796875"
"20760","7753.7412109375","7753.7412109375","7753.7412109375"
"20780","11980.162109375","11980.162109375","11980.162109375"
"20800","20565.3125","20565.3125","20565.3125"
"20820","15531.71484375","15531.71484375","15531.71484375"
"20840","24382.544921875","24382.544921875","24382.544921875"
"20860","21174.185546875","21174.185546875","21174.185546875"
"20880","9525.4501953125","9525.4501953125","9525.4501953125"
"20900","11688.142578125","11688.142578125","11688.142578125"
"20920","14596.0439453125","14596.0439453125","14596.0439453125"
"20940","9309.8662109375","9309.8662109375","9309.8662109375"
"20960","13508.0048828125","13508.0048828125","13508.0048828125"
"20980","11079.13671875","11079.13671875","11079.13671875"
"21000","8095.818359375","8095.818359375","8095.818359375"
"21020","12594.267578125","12594.267578125","12594.267578125"
"21040","10858.7744140625","10858.7744140625","10858.7744140625"
"21060","10129.4892578125","10129.4892578125","10129.4892578125"
"21080","9793.3876953125","9793.3876953125","9793.3876953125"
"21100","17224.87890625","17224.87890625","17224.87890625"
"21120","21634.400390625","21634.400390625","21634.400390625"
"21140","11585.3994140625","11585.3994140625","11585.3994140625"
"21160","12303.8701171875","12303.8701171875","12303.8701171875"
"21180","12011.671875","12011.671875","12011.671875"
"21200","8269.34375","8269.34375","8269.34375"
"21220","11906.68359375","11906.68359375","11906.68359375"
"21240","10185.47265625","10185.47265625","10185.47265625"
"21260","9073.4462890625","9073.4462890625","9073.4462890625"
"21280","12459.259765625","12459.259765625","12459.259765625"
"21300","7931.67236328125","7931.67236328125","7931.67236328125"
"21320","7208.76513671875","7208.76513671875","7208.76513671875"
"21340","7540.3623046875","7540.3623046875","7540.3623046875"
"21360","11814.3623046875","11814.3623046875","11814.3623046875"
"21380","9626.0849609375","9626.0849609375","9626.0849609375"
"21400","11686.5576171875","11686.5576171875","11686.5576171875"
"21420","32339.3046875","32339.3046875","32339.3046875"
"21440","9606.1708984375","9606.1708984375","9606.1708984375"
"21460","10079.5810546875","10079.5810546875","10079.5810546875"
"21480","17051.9296875","17051.9296875","17051.9296875"
"21500","11185.802734375","11185.802734375","11185.802734375"
"21520","10785.3134765625","10785.3134765625","10785.3134765625"
"21540","11344.099609375","11344.099609375","11344.099609375"
"21560","9028.13671875","9028.13671875","9028.13671875"
"21580","13079.6689453125","13079.6689453125","13079.6689453125"
"21600","9683.076171875","9683.076171875","9683.076171875"
"21620","8791.1767578125","8791.1767578125","8791.1767578125"
"21640","17860.373046875","17860.373046875","17860.373046875"
"21660","13528.5400390625","13528.5400390625","13528.5400390625"
"21680","12966.8583984375","12966.8583984375","12966.8583984375"
"21700","9534.287109375","9534.287109375","9534.287109375"
"21720","37280.06640625","37280.06640625","37280.06640625"
"21740","12141.609375","12141.609375","12141.609375"
"21760","14936.0087890625","14936.0087890625","14936.0087890625"
"21780","14918.5654296875","14918.5654296875","14918.5654296875"
"21800","24714.0078125","24714.0078125","24714.0078125"
"21820","8656.0107421875","8656.0107421875","8656.0107421875"
"21840","7597.73779296875","7597.73779296875","7597.73779296875"
"21860","16024.3232421875","16024.3232421875","16024.3232421875"
"21880","9097.451171875","9097.451171875","9097.451171875"
"21900","8537.8671875","8537.8671875","8537.8671875"
"21920","13203.4208984375","13203.4208984375","13203.4208984375"
"21940","11376.95703125","11376.95703125","11376.95703125"
"21960","19004.58984375","19004.58984375","19004.58984375"
"21980","8687.6953125","8687.6953125","8687.6953125"
"22000","7354.19140625","7354.19140625","7354.19140625"
"22020","13122.5341796875","13122.5341796875","13122.5341796875"
"22040","8604.6630859375","8604.6630859375","8604.6630859375"
"22060","9266.0380859375","9266.0380859375","9266.0380859375"
"22080","8639.826171875","8639.826171875","8639.826171875"
"22100","7516.2021484375","7516.2021484375","7516.2021484375"
"22120","10632.390625","10632.390625","10632.390625"
"22140","18482.02734375","18482.02734375","18482.02734375"
"22160","27005.3984375","27005.3984375","27005.3984375"
"22180","10542.43359375","10542.43359375","10542.43359375"
"22200","36637.65625","36637.65625","36637.65625"
"22220","7590.60498046875","7590.60498046875","7590.60498046875"
"22240","11239.130859375","11239.130859375","11239.130859375"
"22260","10252.9775390625","10252.9775390625","10252.9775390625"
"22280","8606.669921875","8606.669921875","8606.669921875"
"22300","8988.32421875","8988.32421875","8988.32421875"
"22320","10245.4990234375","10245.4990234375","10245.4990234375"
"22340","8552.7216796875","8552.7216796875","8552.7216796875"
"22360","9253.47265625","9253.47265625","9253.47265625"
"22380","9431.177734375","9431.177734375","9431.177734375"
"22400","12591.953125","12591.953125","12591.953125"
"22420","15865.91796875","15865.91796875","15865.91796875"
"22440","16350.3388671875","16350.3388671875","16350.3388671875"
"22460","10645.28515625","10645.28515625","10645.28515625"
"22480","13266.6767578125","13266.6767578125","13266.6767578125"
"22500","9005.0126953125","9005.0126953125","9005.0126953125"
"22520","9554.654296875","9554.654296875","9554.654296875"
"22540","8079.8056640625","8079.8056640625","8079.8056640625"
"22560","11647.8330078125","11647.8330078125","11647.8330078125"
"22580","12856.5107421875","12856.5107421875","12856.5107421875"
"22600","9072.1806640625","9072.1806640625","9072.1806640625"
"22620","15241.5419921875","15241.5419921875","15241.5419921875"
"22640","11464.7431640625","11464.7431640625","11464.7431640625"
"22660","10321.0185546875","10321.0185546875","10321.0185546875"
"22680","15511.31640625","15511.31640625","15511.31640625"
"22700","11081.388671875","11081.388671875","11081.388671875"
"22720","7611.37353515625","7611.37353515625","7611.37353515625"
"22740","10308.7744140625","10308.7744140625","10308.7744140625"
"22760","33027.6015625","33027.6015625","33027.6015625"
"22780","10618.2509765625","10618.2509765625","10618.2509765625"
"22800","13552.4482421875","13552.4482421875","13552.4482421875"
"22820","8277.6171875","8277.6171875","8277.6171875"
"22840","10212.4345703125","10212.4345703125","10212.4345703125"
"22860","9125.4482421875","9125.4482421875","9125.4482421875"
"22880","8331.29296875","8331.29296875","8331.29296875"
"22900","7834.962890625","7834.962890625","7834.962890625"
"22920","9813.85546875","9813.85546875","9813.85546875"
"22940","19880.05078125","19880.05078125","19880.05078125"
"22960","8600.146484375","8600.146484375","8600.146484375"
"22980","7875.59765625","7875.59765625","7875.59765625"
"23000","16499.982421875","16499.982421875","16499.982421875"
"23020","15435.4248046875","15435.4248046875","15435.4248046875"
"23040","21591.20703125","21591.20703125","21591.20703125"
"23060","14656.1533203125","14656.1533203125","14656.1533203125"
"23080","8696.51953125","8696.51953125","8696.51953125"
"23100","14645.337890625","14645.337890625","14645.337890625"
"23120","8497.2373046875","8497.2373046875","8497.2373046875"
"23140","7878.88818359375","7878.88818359375","7878.88818359375"
"23160","7983.1435546875","7983.1435546875","7983.1435546875"
"23180","9704.537109375","9704.537109375","9704.537109375"
"23200","9397.55859375","9397.55859375","9397.55859375"
"23220","9691.0966796875","9691.0966796875","9691.0966796875"
"23240","11649.52734375","11649.52734375","11649.52734375"
"23260","10530.521484375","10530.521484375","10530.521484375"
"23280","7754.71826171875","7754.71826171875","7754.71826171875"
"23300","9824.5390625","9824.5390625","9824.5390625"
"23320","14061.6650390625","14061.6650390625","14061.6650390625"
"23340","10815.634765625","10815.634765625","10815.634765625"
"23360","10364.2861328125","10364.2861328125","10364.2861328125"
"23380","9398.587890625","9398.587890625","9398.587890625"
"23400","15050.7314453125","15050.7314453125","15050.7314453125"
"23420","9701.4326171875","9701.4326171875","9701.4326171875"
"23440","17095.076171875","17095.076171875","17095.076171875"
"23460","16064.5478515625","16064.5478515625","16064.5478515625"
"23480","15505.630859375","15505.630859375","15505.630859375"
"23500","9654.3408203125","9654.3408203125","9654.3408203125"
"23520","12496.0859375","12496.0859375","12496.0859375"
"23540","33229.8125","33229.8125","33229.8125"
"23560","13219.5947265625","13219.5947265625","13219.5947265625"
"23580","7963.724609375","7963.724609375","7963.724609375"
"23600","14615.4560546875","14615.4560546875","14615.4560546875"
"23620","9201.857421875","9201.857421875","9201.857421875"
"23640","7757.916015625","7757.916015625","7757.916015625"
"23660","6941.1083984375","6941.1083984375","6941.1083984375"
"23680","12645.3427734375","12645.3427734375","12645.3427734375"
"23700","19929.921875","19929.921875","19929.921875"
"23720","16865.720703125","16865.720703125","16865.720703125"
"23740","13353.5537109375","13353.5537109375","13353.5537109375"
"23760","9429.2548828125","9429.2548828125","9429.2548828125"
"23780","9394.287109375","9394.287109375","9394.287109375"
"23800","10284.443359375","10284.443359375","10284.443359375"
"23820","35289.453125","35289.453125","35289.453125"
"23840","16177.9130859375","16177.9130859375","16177.9130859375"
"23860","10131.630859375","10131.630859375","10131.630859375"
"23880","8215.1103515625","8215.1103515625","8215.1103515625"
"23900","10297.0048828125","10297.0048828125","10297.0048828125"
"23920","12282.978515625","12282.978515625","12282.978515625"
"23940","13972.525390625","13972.525390625","13972.525390625"
"23960","25850.80078125","25850.80078125","25850.80078125"
"23980","11467.923828125","11467.923828125","11467.923828125"
"24000","18816.3828125","18816.3828125","18816.3828125"
"24020","12772.1904296875","12772.1904296875","12772.1904296875"
"24040","12592.1435546875","12592.1435546875","12592.1435546875"
"24060","22347.580078125","22347.580078125","22347.580078125"
"24080","9477.18359375","9477.18359375","9477.18359375"
"24100","8424.90234375","8424.90234375","8424.90234375"
"24120","11250.90234375","11250.90234375","11250.90234375"
"24140","9037.4091796875","9037.4091796875","9037.4091796875"
"24160","8414","8414","8414"
"24180","9133.8701171875","9133.8701171875","9133.8701171875"
"24200","15356.5400390625","15356.5400390625","15356.5400390625"
"24220","9253.7041015625","9253.7041015625","9253.7041015625"
"24240","11063.7998046875","11063.7998046875","11063.7998046875"
"24260","17346.998046875","17346.998046875","17346.998046875"
"24280","11616.271484375","11616.271484375","11616.271484375"
"24300","9856.6796875","9856.6796875","9856.6796875"
"24320","12274.2529296875","12274.2529296875","12274.2529296875"
"24340","9326.1884765625","9326.1884765625","9326.1884765625"
"24360","11097.458984375","11097.458984375","11097.458984375"
"24380","10817.1806640625","10817.1806640625","10817.1806640625"
"24400","21650.3203125","21650.3203125","21650.3203125"
"24420","11259.3818359375","11259.3818359375","11259.3818359375"
"24440","12151.609375","12151.609375","12151.609375"
"24460","20052.041015625","20052.041015625","20052.041015625"
"24480","15837.56640625","15837.56640625","15837.56640625"
"24500","29454.73046875","29454.73046875","29454.73046875"
"24520","8623.494140625","8623.494140625","8623.494140625"
"24540","9190.8818359375","9190.8818359375","9190.8818359375"
"24560","8632.921875","8632.921875","8632.921875"
"24580","9015.8349609375","9015.8349609375","9015.8349609375"
"24600","10986.904296875","10986.904296875","10986.904296875"
"24620","11986.2470703125","11986.2470703125","11986.2470703125"
"24640","13276.1708984375","13276.1708984375","13276.1708984375"
"24660","6728.9951171875","6728.9951171875","6728.9951171875"
"24680","13390.6435546875","13390.6435546875","13390.6435546875"
"24700","20446.16015625","20446.16015625","20446.16015625"
"24720","7871.24072265625","7871.24072265625","7871.24072265625"
"24740","11600.5595703125","11600.5595703125","11600.5595703125"
"24760","10027.16796875","10027.16796875","10027.16796875"
"24780","9824.3505859375","9824.3505859375","9824.3505859375"
"24800","8055.3115234375","8055.3115234375","8055.3115234375"
"24820","9962.974609375","9962.974609375","9962.974609375"
"24840","9073.5205078125","9073.5205078125","9073.5205078125"
"24860","15855.7041015625","15855.7041015625","15855.7041015625"
"24880","13570.240234375","13570.240234375","13570.240234375"
"24900","34527.95703125","34527.95703125","34527.95703125"
"24920","7670.63720703125","7670.63720703125","7670.63720703125"
"24940","8930.1123046875","8930.1123046875","8930.1123046875"
"24960","11533.935546875","11533.935546875","11533.935546875"
"24980","8587.7431640625","8587.7431640625","8587.7431640625"
"25000","18772.724609375","18772.724609375","18772.724609375"
"25020","9686.94921875","9686.94921875","9686.94921875"
"25040","10272.173828125","10272.173828125","10272.173828125"
"25060","8478.7099609375","8478.7099609375","8478.7099609375"
"25080","8732.2763671875","8732.2763671875","8732.2763671875"
"25100","18587.443359375","18587.443359375","18587.443359375"
"25120","10077.4873046875","10077.4873046875","10077.4873046875"
"25140","8815.0966796875","8815.0966796875","8815.0966796875"
"25160","15077.921875","15077.921875","15077.921875"
"25180","7882.95654296875","7882.95654296875","7882.95654296875"
"25200","12226.3701171875","12226.3701171875","12226.3701171875"
"25220","11411.5595703125","11411.5595703125","11411.5595703125"
"25240","9695.8798828125","9695.8798828125","9695.8798828125"
"25260","10383.7451171875","10383.7451171875","10383.7451171875"
"25280","14011.5830078125","14011.5830078125","14011.5830078125"
"25300","11504.6337890625","11504.6337890625","11504.6337890625"
"25320","9218.099609375","9218.099609375","9218.099609375"
"25340","7825.28759765625","7825.28759765625","7825.28759765625"
"25360","7820.17724609375","7820.17724609375","7820.17724609375"
"25380","11561.7158203125","11561.7158203125","11561.7158203125"
"25400","9747.5185546875","9747.5185546875","9747.5185546875"
"25420","8449.75","8449.75","8449.75"
"25440","6738.98388671875","6738.98388671875","6738.98388671875"
"25460","12044.150390625","12044.150390625","12044.150390625"
"25480","11213.8837890625","11213.8837890625","11213.8837890625"
"25500","10017.544921875","10017.544921875","10017.544921875"
"25520","8036.14990234375","8036.14990234375","8036.14990234375"
"25540","8339.1416015625","8339.1416015625","8339.1416015625"
"25560","8682.2802734375","8682.2802734375","8682.2802734375"
"25580","13580.333984375","13580.333984375","13580.333984375"
"25600","9011.345703125","9011.345703125","9011.345703125"
"25620","7555.8935546875","7555.8935546875","7555.8935546875"
"25640","11152.8505859375","11152.8505859375","11152.8505859375"
"25660","13146.4267578125","13146.4267578125","13146.4267578125"
"25680","8003.91162109375","8003.91162109375","8003.91162109375"
"25700","9872.5576171875","9872.5576171875","9872.5576171875"
"25720","10313.626953125","10313.626953125","10313.626953125"
"25740","35236.1640625","35236.1640625","35236.1640625"
"25760","11281.7109375","11281.7109375","11281.7109375"
"25780","8370.0146484375","8370.0146484375","8370.0146484375"
"25800","11408.2265625","11408.2265625","11408.2265625"
"25820","7453.49951171875","7453.49951171875","7453.49951171875"
"25840","9857.1044921875","9857.1044921875","9857.1044921875"
"25860","14351.0908203125","14351.0908203125","14351.0908203125"
"25880","7028.89111328125","7028.89111328125","7028.89111328125"
"25900","11361.6083984375","11361.6083984375","11361.6083984375"
"25920","9351.033203125","9351.033203125","9351.033203125"
"25940","10829.453125","10829.453125","10829.453125"
"25960","23861.7265625","23861.7265625","23861.7265625"
"25980","48136.81640625","48136.81640625","48136.81640625"
"26000","13785.0625","13785.0625","13785.0625"
"26020","7576.11279296875","7576.11279296875","7576.11279296875"
"26040","35802.8125","35802.8125","35802.8125"
"26060","8986.462890625","8986.462890625","8986.462890625"
"26080","8040.21533203125","8040.21533203125","8040.21533203125"
"26100","8200.2314453125","8200.2314453125","8200.2314453125"
"26120","9624.7021484375","9624.7021484375","9624.7021484375"
"26140","16232.34765625","16232.34765625","16232.34765625"
"26160","8533.5712890625","8533.5712890625","8533.5712890625"
"26180","12898.8994140625","12898.8994140625","12898.8994140625"
"26200","11861.0673828125","11861.0673828125","11861.0673828125"
"26220","14601.5400390625","14601.5400390625","14601.5400390625"
"26240","8972.2568359375","8972.2568359375","8972.2568359375"
"26260","15603.6875","15603.6875","15603.6875"
"26280","8328.5556640625","8328.5556640625","8328.5556640625"
"26300","7732.11669921875","7732.11669921875","7732.11669921875"
"26320","9940.4814453125","9940.4814453125","9940.4814453125"
"26340","7562.4873046875","7562.4873046875","7562.4873046875"
"26360","7686.01708984375","7686.01708984375","7686.01708984375"
"26380","11524.6162109375","11524.6162109375","11524.6162109375"
"26400","20872.134765625","20872.134765625","20872.134765625"
"26420","26508.56640625","26508.56640625","26508.56640625"
"26440","15658.33984375","15658.33984375","15658.33984375"
"26460","7302.919921875","7302.919921875","7302.919921875"
"26480","9860.0068359375","9860.0068359375","9860.0068359375"
"26500","9260.541015625","9260.541015625","9260.541015625"
"26520","13550.439453125","13550.439453125","13550.439453125"
"26540","7945.32568359375","7945.32568359375","7945.32568359375"
"26560","18453.92578125","18453.92578125","18453.92578125"
"26580","7625.18408203125","7625.18408203125","7625.18408203125"
"26600","7225.57177734375","7225.57177734375","7225.57177734375"
"26620","15611.232421875","15611.232421875","15611.232421875"
"26640","10206.89453125","10206.89453125","10206.89453125"
"26660","16954.1640625","16954.1640625","16954.1640625"
"26680","9247.0234375","9247.0234375","9247.0234375"
"26700","9939.8583984375","9939.8583984375","9939.8583984375"
"26720","6760.44482421875","6760.44482421875","6760.44482421875"
"26740","10026.2978515625","10026.2978515625","10026.2978515625"
"26760","12878.60546875","12878.60546875","12878.60546875"
"26780","9202.6533203125","9202.6533203125","9202.6533203125"
"26800","8130.18701171875","8130.18701171875","8130.18701171875"
"26820","12743.4248046875","12743.4248046875","12743.4248046875"
"26840","7328.23388671875","7328.23388671875","7328.23388671875"
"26860","7633.2138671875","7633.2138671875","7633.2138671875"
"26880","8464.4736328125","8464.4736328125","8464.4736328125"
"26900","18696.181640625","18696.181640625","18696.181640625"
"26920","14720.0595703125","14720.0595703125","14720.0595703125"
"26940","9283.8896484375","9283.8896484375","9283.8896484375"
"26960","21703.267578125","21703.267578125","21703.267578125"
"26980","22984.068359375","22984.068359375","22984.068359375"
"27000","9219.2294921875","9219.2294921875","9219.2294921875"
"27020","10256.0654296875","10256.0654296875","10256.0654296875"
"27040","8518.888671875","8518.888671875","8518.888671875"
"27060","18188.359375","18188.359375","18188.359375"
"27080","12638.9677734375","12638.9677734375","12638.9677734375"
"27100","8778.9345703125","8778.9345703125","8778.9345703125"
"27120","9490.765625","9490.765625","9490.765625"
"27140","9562.1865234375","9562.1865234375","9562.1865234375"
"27160","10945.6865234375","10945.6865234375","10945.6865234375"
"27180","10970.0439453125","10970.0439453125","10970.0439453125"
"27200","8480.6748046875","8480.6748046875","8480.6748046875"
"27220","10499.6552734375","10499.6552734375","10499.6552734375"
"27240","7668.50537109375","7668.50537109375","7668.50537109375"
"27260","10204.5283203125","10204.5283203125","10204.5283203125"
"27280","9263.2724609375","9263.2724609375","9263.2724609375"
"27300","10229.47265625","10229.47265625","10229.47265625"
"27320","9870.6083984375","9870.6083984375","9870.6083984375"
"27340","9571.646484375","9571.646484375","9571.646484375"
"27360","8903.8818359375","8903.8818359375","8903.8818359375"
"27380","8484.73046875","8484.73046875","8484.73046875"
"27400","11527.484375","11527.484375","11527.484375"
"27420","8720.69140625","8720.69140625","8720.69140625"
"27440","5679.1474609375","5679.1474609375","5679.1474609375"
"27460","35201.265625","35201.265625","35201.265625"
"27480","17580.818359375","17580.818359375","17580.818359375"
"27500","10677.560546875","10677.560546875","10677.560546875"
"27520","11091.65625","11091.65625","11091.65625"
"27540","9142.0693359375","9142.0693359375","9142.0693359375"
"27560","9739.3623046875","9739.3623046875","9739.3623046875"
"27580","12267.6611328125","12267.6611328125","12267.6611328125"
"27600","7879.5244140625","7879.5244140625","7879.5244140625"
"27620","9758.482421875","9758.482421875","9758.482421875"
"27640","12203.5205078125","12203.5205078125","12203.5205078125"
"27660","10235.0634765625","10235.0634765625","10235.0634765625"
"27680","6874.39208984375","6874.39208984375","6874.39208984375"
"27700","17687.96484375","17687.96484375","17687.96484375"
"27720","12418.873046875","12418.873046875","12418.873046875"
"27740","7574.892578125","7574.892578125","7574.892578125"
"27760","7673.20556640625","7673.20556640625","7673.20556640625"
"27780","11956.3310546875","11956.3310546875","11956.3310546875"
"27800","14366.8046875","14366.8046875","14366.8046875"
"27820","7651.04833984375","7651.04833984375","7651.04833984375"
"27840","11306.2060546875","11306.2060546875","11306.2060546875"
"27860","19877.6640625","19877.6640625","19877.6640625"
"27880","11234.763671875","11234.763671875","11234.763671875"
"27900","8645.5244140625","8645.5244140625","8645.5244140625"
"27920","8519.841796875","8519.841796875","8519.841796875"
"27940","12198.2021484375","12198.2021484375","12198.2021484375"
"27960","10954.708984375","10954.708984375","10954.708984375"
"27980","18365.501953125","18365.501953125","18365.501953125"
"28000","8283.97265625","8283.97265625","8283.97265625"
"28020","11892.4580078125","11892.4580078125","11892.4580078125"
"28040","10027.16015625","10027.16015625","10027.16015625"
"28060","10525.7158203125","10525.7158203125","10525.7158203125"
"28080","28132.677734375","28132.677734375","28132.677734375"
"28100","7603.55029296875","7603.55029296875","7603.55029296875"
"28120","7176.74658203125","7176.74658203125","7176.74658203125"
"28140","9148.9072265625","9148.9072265625","9148.9072265625"
"28160","9525.6142578125","9525.6142578125","9525.6142578125"
"28180","8693.4140625","8693.4140625","8693.4140625"
"28200","8885.7451171875","8885.7451171875","8885.7451171875"
"28220","16732.126953125","16732.126953125","16732.126953125"
"28240","11473.0908203125","11473.0908203125","11473.0908203125"
"28260","13223.5625","13223.5625","13223.5625"
"28280","13959.6201171875","13959.6201171875","13959.6201171875"
"28300","8349.4853515625","8349.4853515625","8349.4853515625"
"28320","13746.212890625","13746.212890625","13746.212890625"
"28340","9554.2001953125","9554.2001953125","9554.2001953125"
"28360","10027.39453125","10027.39453125","10027.39453125"
"28380","7559.8720703125","7559.8720703125","7559.8720703125"
"28400","9100.3388671875","9100.3388671875","9100.3388671875"
"28420","9303.4130859375","9303.4130859375","9303.4130859375"
"28440","8419.115234375","8419.115234375","8419.115234375"
"28460","23320.171875","23320.171875","23320.171875"
"28480","8403.4423828125","8403.4423828125","8403.4423828125"
"28500","10470.0751953125","10470.0751953125","10470.0751953125"
"28520","8936.4931640625","8936.4931640625","8936.4931640625"
"28540","7526.560546875","7526.560546875","7526.560546875"
"28560","10982.6015625","10982.6015625","10982.6015625"
"28580","10942.35546875","10942.35546875","10942.35546875"
"28600","10048.134765625","10048.134765625","10048.134765625"
"28620","7436.447265625","7436.447265625","7436.447265625"
"28640","6940.3505859375","6940.3505859375","6940.3505859375"
"28660","16735.353515625","16735.353515625","16735.353515625"
"28680","16020.25390625","16020.25390625","16020.25390625"
"28700","18101.32421875","18101.32421875","18101.32421875"
"28720","7432.412109375","7432.412109375","7432.412109375"
"28740","12972.1240234375","12972.1240234375","12972.1240234375"
"28760","7476.18896484375","7476.18896484375","7476.18896484375"
"28780","9159.3515625","9159.3515625","9159.3515625"
"28800","15294.5791015625","15294.5791015625","15294.5791015625"
"28820","7520.23876953125","7520.23876953125","7520.23876953125"
"28840","10612.8447265625","10612.8447265625","10612.8447265625"
"28860","24669.177734375","24669.177734375","24669.177734375"
"28880","9285.5458984375","9285.5458984375","9285.5458984375"
"28900","8820.0205078125","8820.0205078125","8820.0205078125"
"28920","6127.40087890625","6127.40087890625","6127.40087890625"
"28940","40873.1875","40873.1875","40873.1875"
"28960","9943.9111328125","9943.9111328125","9943.9111328125"
"28980","10757.2373046875","10757.2373046875","10757.2373046875"
"29000","53773.42578125","53773.42578125","53773.42578125"
"29020","8176.634765625","8176.634765625","8176.634765625"
"29040","10199.7734375","10199.7734375","10199.7734375"
"29060","8954.650390625","8954.650390625","8954.650390625"
"29080","11146.517578125","11146.517578125","11146.517578125"
"29100","15130.828125","15130.828125","15130.828125"
"29120","7958.4326171875","7958.4326171875","7958.4326171875"
"29140","9781.3095703125","9781.3095703125","9781.3095703125"
"29160","23630.376953125","23630.376953125","23630.376953125"
"29180","9688.3955078125","9688.3955078125","9688.3955078125"
"29200","10245.62890625","10245.62890625","10245.62890625"
"29220","10004.65625","10004.65625","10004.65625"
"29240","12112.9658203125","12112.9658203125","12112.9658203125"
"29260","10211.5458984375","10211.5458984375","10211.5458984375"
"29280","10426.6416015625","10426.6416015625","10426.6416015625"
"29300","9911.8154296875","9911.8154296875","9911.8154296875"
"29320","9621.44921875","9621.44921875","9621.44921875"
"29340","8204.1396484375","8204.1396484375","8204.1396484375"
"29360","36591.05078125","36591.05078125","36591.05078125"
"29380","10542.41015625","10542.41015625","10542.41015625"
"29400","10765.8310546875","10765.8310546875","10765.8310546875"
"29420","14063.005859375","14063.005859375","14063.005859375"
"29440","7765.8564453125","7765.8564453125","7765.8564453125"
"29460","7835.8740234375","7835.8740234375","7835.8740234375"
"29480","9611.9091796875","9611.9091796875","9611.9091796875"
"29500","12304.609375","12304.609375","12304.609375"
"29520","7485.8779296875","7485.8779296875","7485.8779296875"
"29540","9819.82421875","9819.82421875","9819.82421875"
"29560","11634.724609375","11634.724609375","11634.724609375"
"29580","10417.73828125","10417.73828125","10417.73828125"
"29600","8512.673828125","8512.673828125","8512.673828125"
"29620","6952.90625","6952.90625","6952.90625"
"29640","11195.8837890625","11195.8837890625","11195.8837890625"
"29660","18382.728515625","18382.728515625","18382.728515625"
"29680","8942.650390625","8942.650390625","8942.650390625"
"29700","8778.7998046875","8778.7998046875","8778.7998046875"
"29720","8942.15625","8942.15625","8942.15625"
"29740","11169.697265625","11169.697265625","11169.697265625"
"29760","7751.98291015625","7751.98291015625","7751.98291015625"
"29780","8114.361328125","8114.361328125","8114.361328125"
"29800","7414.89794921875","7414.89794921875","7414.89794921875"
"29820","10755.0087890625","10755.0087890625","10755.0087890625"
"29840","8699.083984375","8699.083984375","8699.083984375"
"29860","7937.22216796875","7937.22216796875","7937.22216796875"
"29880","18400.09375","18400.09375","18400.09375"
"29900","6884.109375","6884.109375","6884.109375"
"29920","11006.2529296875","11006.2529296875","11006.2529296875"
"29940","23381.3828125","23381.3828125","23381.3828125"
"29960","11019.6123046875","11019.6123046875","11019.6123046875"
"29980","6905.95458984375","6905.95458984375","6905.95458984375"
"30000","6800.99951171875","6800.99951171875","6800.99951171875"
"30020","16458.546875","16458.546875","16458.546875"
"30040","22739.9375","22739.9375","22739.9375"
"30060","11428.310546875","11428.310546875","11428.310546875"
"30080","7256.5458984375","7256.5458984375","7256.5458984375"
"30100","10537.8505859375","10537.8505859375","10537.8505859375"
"30120","6769.59326171875","6769.59326171875","6769.59326171875"
"30140","12827.9140625","12827.9140625","12827.9140625"
"30160","11885.7529296875","11885.7529296875","11885.7529296875"
"30180","11499.7490234375","11499.7490234375","11499.7490234375"
"30200","8562.9697265625","8562.9697265625","8562.9697265625"
"30220","10544.1376953125","10544.1376953125","10544.1376953125"
"30240","8511.76171875","8511.76171875","8511.76171875"
"30260","11720.3662109375","11720.3662109375","11720.3662109375"
"30280","8691.2734375","8691.2734375","8691.2734375"
"30300","8564.193359375","8564.193359375","8564.193359375"
"30320","22829.947265625","22829.947265625","22829.947265625"
"30340","6533.62744140625","6533.62744140625","6533.62744140625"
"30360","8231.6376953125","8231.6376953125","8231.6376953125"
"30380","14636.0361328125","14636.0361328125","14636.0361328125"
"30400","17272.890625","17272.890625","17272.890625"
"30420","9230.806640625","9230.806640625","9230.806640625"
"30440","7293.09765625","7293.09765625","7293.09765625"
"30460","8251.3134765625","8251.3134765625","8251.3134765625"
"30480","12138.7353515625","12138.7353515625","12138.7353515625"
"30500","11309.5068359375","11309.5068359375","11309.5068359375"
"30520","6995.8447265625","6995.8447265625","6995.8447265625"
"30540","10954.25390625","10954.25390625","10954.25390625"
"30560","8275.1611328125","8275.1611328125","8275.1611328125"
