"Step","zerobasebeta3t2_numdata5lag2noise1.0lo128hi128sz00001max50000_0707_172415 - Gradnorm","zerobasebeta3t2_numdata5lag2noise1.0lo128hi128sz00001max50000_0707_172415 - Gradnorm__MIN","zerobasebeta3t2_numdata5lag2noise1.0lo128hi128sz00001max50000_0707_172415 - Gradnorm__MAX"
"20180","10761.4052734375","10761.4052734375","10761.4052734375"
"20200","7240.5517578125","7240.5517578125","7240.5517578125"
"20220","8080.7529296875","8080.7529296875","8080.7529296875"
"20240","13373.5234375","13373.5234375","13373.5234375"
"20260","13764.1357421875","13764.1357421875","13764.1357421875"
"20280","9555.03125","9555.03125","9555.03125"
"20300","7178.6025390625","7178.6025390625","7178.6025390625"
"20320","7820.05126953125","7820.05126953125","7820.05126953125"
"20340","9720.470703125","9720.470703125","9720.470703125"
"20360","10500.9306640625","10500.9306640625","10500.9306640625"
"20380","9807.2099609375","9807.2099609375","9807.2099609375"
"20400","9727.36328125","9727.36328125","9727.36328125"
"20420","9487.5","9487.5","9487.5"
"20440","8677.83203125","8677.83203125","8677.83203125"
"20460","9721.224609375","9721.224609375","9721.224609375"
"20480","12008.9833984375","12008.9833984375","12008.9833984375"
"20500","12273.0693359375","12273.0693359375","12273.0693359375"
"20520","7995.95458984375","7995.95458984375","7995.95458984375"
"20540","10259.6162109375","10259.6162109375","10259.6162109375"
"20560","7497.63427734375","7497.63427734375","7497.63427734375"
"20580","9771.4482421875","9771.4482421875","9771.4482421875"
"20600","12692.3642578125","12692.3642578125","12692.3642578125"
"20620","9936.45703125","9936.45703125","9936.45703125"
"20640","7757.58740234375","7757.58740234375","7757.58740234375"
"20660","9292.93359375","9292.93359375","9292.93359375"
"20680","7576.2568359375","7576.2568359375","7576.2568359375"
"20700","10669.2255859375","10669.2255859375","10669.2255859375"
"20720","9047.7333984375","9047.7333984375","9047.7333984375"
"20740","11200.5087890625","11200.5087890625","11200.5087890625"
"20760","9481.578125","9481.578125","9481.578125"
"20780","10347.162109375","10347.162109375","10347.162109375"
"20800","9333.7060546875","9333.7060546875","9333.7060546875"
"20820","12332.7060546875","12332.7060546875","12332.7060546875"
"20840","9063.642578125","9063.642578125","9063.642578125"
"20860","9733.830078125","9733.830078125","9733.830078125"
"20880","9128.8505859375","9128.8505859375","9128.8505859375"
"20900","14023.60546875","14023.60546875","14023.60546875"
"20920","11925.994140625","11925.994140625","11925.994140625"
"20940","10287.8642578125","10287.8642578125","10287.8642578125"
"20960","10695.39453125","10695.39453125","10695.39453125"
"20980","8062.77294921875","8062.77294921875","8062.77294921875"
"21000","9391.091796875","9391.091796875","9391.091796875"
"21020","8694.919921875","8694.919921875","8694.919921875"
"21040","10431.9423828125","10431.9423828125","10431.9423828125"
"21060","10441.744140625","10441.744140625","10441.744140625"
"21080","9425.716796875","9425.716796875","9425.716796875"
"21100","12826.0390625","12826.0390625","12826.0390625"
"21120","8035.37939453125","8035.37939453125","8035.37939453125"
"21140","12826.5234375","12826.5234375","12826.5234375"
"21160","11330.1611328125","11330.1611328125","11330.1611328125"
"21180","13274.31640625","13274.31640625","13274.31640625"
"21200","7443.89404296875","7443.89404296875","7443.89404296875"
"21220","9809.49609375","9809.49609375","9809.49609375"
"21240","12057.0751953125","12057.0751953125","12057.0751953125"
"21260","10308.6552734375","10308.6552734375","10308.6552734375"
"21280","10922.546875","10922.546875","10922.546875"
"21300","8266.9541015625","8266.9541015625","8266.9541015625"
"21320","10498.935546875","10498.935546875","10498.935546875"
"21340","10177.3486328125","10177.3486328125","10177.3486328125"
"21360","13121.169921875","13121.169921875","13121.169921875"
"21380","9743.9423828125","9743.9423828125","9743.9423828125"
"21400","7198.13232421875","7198.13232421875","7198.13232421875"
"21420","7481.935546875","7481.935546875","7481.935546875"
"21440","9150.265625","9150.265625","9150.265625"
"21460","8677.943359375","8677.943359375","8677.943359375"
"21480","10547.494140625","10547.494140625","10547.494140625"
"21500","9647.7666015625","9647.7666015625","9647.7666015625"
"21520","9310.8876953125","9310.8876953125","9310.8876953125"
"21540","9561.7470703125","9561.7470703125","9561.7470703125"
"21560","10845.861328125","10845.861328125","10845.861328125"
"21580","10472.3544921875","10472.3544921875","10472.3544921875"
"21600","8074.58251953125","8074.58251953125","8074.58251953125"
"21620","7208.59130859375","7208.59130859375","7208.59130859375"
"21640","7385.5625","7385.5625","7385.5625"
"21660","8701.0400390625","8701.0400390625","8701.0400390625"
"21680","14376.1181640625","14376.1181640625","14376.1181640625"
"21700","10892.041015625","10892.041015625","10892.041015625"
"21720","10103.365234375","10103.365234375","10103.365234375"
"21740","7644.35498046875","7644.35498046875","7644.35498046875"
"21760","8852.79296875","8852.79296875","8852.79296875"
"21780","8405.7822265625","8405.7822265625","8405.7822265625"
"21800","8632.4208984375","8632.4208984375","8632.4208984375"
"21820","7856.05810546875","7856.05810546875","7856.05810546875"
"21840","11283.9375","11283.9375","11283.9375"
"21860","8557.10546875","8557.10546875","8557.10546875"
"21880","8106.82666015625","8106.82666015625","8106.82666015625"
"21900","11859.6044921875","11859.6044921875","11859.6044921875"
"21920","7866.2607421875","7866.2607421875","7866.2607421875"
"21940","9168.05859375","9168.05859375","9168.05859375"
"21960","6386.5732421875","6386.5732421875","6386.5732421875"
"21980","8837.3623046875","8837.3623046875","8837.3623046875"
"22000","8808.619140625","8808.619140625","8808.619140625"
"22020","7749.3427734375","7749.3427734375","7749.3427734375"
"22040","8223.298828125","8223.298828125","8223.298828125"
"22060","9596.1796875","9596.1796875","9596.1796875"
"22080","9267.2734375","9267.2734375","9267.2734375"
"22100","10024.767578125","10024.767578125","10024.767578125"
"22120","9532.1015625","9532.1015625","9532.1015625"
"22140","9518.640625","9518.640625","9518.640625"
"22160","8640.615234375","8640.615234375","8640.615234375"
"22180","7963.7041015625","7963.7041015625","7963.7041015625"
"22200","9598.55078125","9598.55078125","9598.55078125"
"22220","9989.4794921875","9989.4794921875","9989.4794921875"
"22240","10369.0712890625","10369.0712890625","10369.0712890625"
"22260","9904.1484375","9904.1484375","9904.1484375"
"22280","7958.85205078125","7958.85205078125","7958.85205078125"
"22300","15460.9404296875","15460.9404296875","15460.9404296875"
"22320","7632.900390625","7632.900390625","7632.900390625"
"22340","8279.9775390625","8279.9775390625","8279.9775390625"
"22360","9921.2314453125","9921.2314453125","9921.2314453125"
"22380","12007.9970703125","12007.9970703125","12007.9970703125"
"22400","10701.19921875","10701.19921875","10701.19921875"
"22420","8610.9853515625","8610.9853515625","8610.9853515625"
"22440","9707.060546875","9707.060546875","9707.060546875"
"22460","7864.6689453125","7864.6689453125","7864.6689453125"
"22480","11527.693359375","11527.693359375","11527.693359375"
"22500","12195.1708984375","12195.1708984375","12195.1708984375"
"22520","15668.568359375","15668.568359375","15668.568359375"
"22540","9365.9814453125","9365.9814453125","9365.9814453125"
"22560","10283.888671875","10283.888671875","10283.888671875"
"22580","8396.0341796875","8396.0341796875","8396.0341796875"
"22600","9980.1142578125","9980.1142578125","9980.1142578125"
"22620","8571.8671875","8571.8671875","8571.8671875"
"22640","10432.1884765625","10432.1884765625","10432.1884765625"
"22660","9044.5869140625","9044.5869140625","9044.5869140625"
"22680","10554.611328125","10554.611328125","10554.611328125"
"22700","9439.3701171875","9439.3701171875","9439.3701171875"
"22720","11345.8818359375","11345.8818359375","11345.8818359375"
"22740","9610.490234375","9610.490234375","9610.490234375"
"22760","7580.03662109375","7580.03662109375","7580.03662109375"
"22780","10292.9365234375","10292.9365234375","10292.9365234375"
"22800","15139.2353515625","15139.2353515625","15139.2353515625"
"22820","10399.68359375","10399.68359375","10399.68359375"
"22840","9596.384765625","9596.384765625","9596.384765625"
"22860","7626.06982421875","7626.06982421875","7626.06982421875"
"22880","9283.359375","9283.359375","9283.359375"
"22900","10028.0693359375","10028.0693359375","10028.0693359375"
"22920","9248.1474609375","9248.1474609375","9248.1474609375"
"22940","8594.138671875","8594.138671875","8594.138671875"
"22960","7006.0986328125","7006.0986328125","7006.0986328125"
"22980","10235.1171875","10235.1171875","10235.1171875"
"23000","9450.6162109375","9450.6162109375","9450.6162109375"
"23020","8771.6943359375","8771.6943359375","8771.6943359375"
"23040","6913.18603515625","6913.18603515625","6913.18603515625"
"23060","12276.8349609375","12276.8349609375","12276.8349609375"
"23080","6975.53369140625","6975.53369140625","6975.53369140625"
"23100","11028.603515625","11028.603515625","11028.603515625"
"23120","10950.9716796875","10950.9716796875","10950.9716796875"
"23140","8258.6259765625","8258.6259765625","8258.6259765625"
"23160","10489.138671875","10489.138671875","10489.138671875"
"23180","4974.880859375","4974.880859375","4974.880859375"
"23200","9370.2470703125","9370.2470703125","9370.2470703125"
"23220","9795.75","9795.75","9795.75"
"23240","7568.78173828125","7568.78173828125","7568.78173828125"
"23260","8661.9853515625","8661.9853515625","8661.9853515625"
"23280","10062.71875","10062.71875","10062.71875"
"23300","8163.12646484375","8163.12646484375","8163.12646484375"
"23320","8168.26611328125","8168.26611328125","8168.26611328125"
"23340","9337.837890625","9337.837890625","9337.837890625"
"23360","10344.9189453125","10344.9189453125","10344.9189453125"
"23380","8946.9248046875","8946.9248046875","8946.9248046875"
"23400","9727.5009765625","9727.5009765625","9727.5009765625"
"23420","10535.7763671875","10535.7763671875","10535.7763671875"
"23440","10829.8994140625","10829.8994140625","10829.8994140625"
"23460","7702.38720703125","7702.38720703125","7702.38720703125"
"23480","8141.6474609375","8141.6474609375","8141.6474609375"
"23500","8932.6455078125","8932.6455078125","8932.6455078125"
"23520","13100.5712890625","13100.5712890625","13100.5712890625"
"23540","9512.91796875","9512.91796875","9512.91796875"
"23560","8291.2177734375","8291.2177734375","8291.2177734375"
"23580","9088.7626953125","9088.7626953125","9088.7626953125"
"23600","8055.443359375","8055.443359375","8055.443359375"
"23620","9825.388671875","9825.388671875","9825.388671875"
"23640","12624.98046875","12624.98046875","12624.98046875"
"23660","10010.2607421875","10010.2607421875","10010.2607421875"
"23680","8132.234375","8132.234375","8132.234375"
"23700","8252.2529296875","8252.2529296875","8252.2529296875"
"23720","9512.552734375","9512.552734375","9512.552734375"
"23740","9994.2734375","9994.2734375","9994.2734375"
"23760","10826.9140625","10826.9140625","10826.9140625"
"23780","15207.1279296875","15207.1279296875","15207.1279296875"
"23800","10268.6640625","10268.6640625","10268.6640625"
"23820","8397.3525390625","8397.3525390625","8397.3525390625"
"23840","11668.6611328125","11668.6611328125","11668.6611328125"
"23860","11443.591796875","11443.591796875","11443.591796875"
"23880","9788.8525390625","9788.8525390625","9788.8525390625"
"23900","9495.326171875","9495.326171875","9495.326171875"
"23920","8104.58251953125","8104.58251953125","8104.58251953125"
"23940","9147.4296875","9147.4296875","9147.4296875"
"23960","16527.703125","16527.703125","16527.703125"
"23980","9901.314453125","9901.314453125","9901.314453125"
"24000","7560.93701171875","7560.93701171875","7560.93701171875"
"24020","8508.400390625","8508.400390625","8508.400390625"
"24040","12134.2431640625","12134.2431640625","12134.2431640625"
"24060","7992.13330078125","7992.13330078125","7992.13330078125"
"24080","10138.3291015625","10138.3291015625","10138.3291015625"
"24100","9084.345703125","9084.345703125","9084.345703125"
"24120","9781.82421875","9781.82421875","9781.82421875"
"24140","10635.4326171875","10635.4326171875","10635.4326171875"
"24160","6991.48291015625","6991.48291015625","6991.48291015625"
"24180","9438.1005859375","9438.1005859375","9438.1005859375"
"24200","8361.3056640625","8361.3056640625","8361.3056640625"
"24220","9529.3701171875","9529.3701171875","9529.3701171875"
"24240","10186.3212890625","10186.3212890625","10186.3212890625"
"24260","7475.02197265625","7475.02197265625","7475.02197265625"
"24280","8232.591796875","8232.591796875","8232.591796875"
"24300","9728.96875","9728.96875","9728.96875"
"24320","9095.7978515625","9095.7978515625","9095.7978515625"
"24340","7215.0029296875","7215.0029296875","7215.0029296875"
"24360","9584.5283203125","9584.5283203125","9584.5283203125"
"24380","11923.6357421875","11923.6357421875","11923.6357421875"
"24400","7645.4345703125","7645.4345703125","7645.4345703125"
"24420","8374.85546875","8374.85546875","8374.85546875"
"24440","10079.826171875","10079.826171875","10079.826171875"
"24460","10001.93359375","10001.93359375","10001.93359375"
"24480","8122.3076171875","8122.3076171875","8122.3076171875"
"24500","10145.1142578125","10145.1142578125","10145.1142578125"
"24520","11296.150390625","11296.150390625","11296.150390625"
"24540","9161.9892578125","9161.9892578125","9161.9892578125"
"24560","10200.8125","10200.8125","10200.8125"
"24580","8250.0361328125","8250.0361328125","8250.0361328125"
"24600","8375.0732421875","8375.0732421875","8375.0732421875"
"24620","9566.4775390625","9566.4775390625","9566.4775390625"
"24640","11997.9306640625","11997.9306640625","11997.9306640625"
"24660","7684.8525390625","7684.8525390625","7684.8525390625"
"24680","10554.0537109375","10554.0537109375","10554.0537109375"
"24700","9880.92578125","9880.92578125","9880.92578125"
"24720","8663.5849609375","8663.5849609375","8663.5849609375"
"24740","8357.619140625","8357.619140625","8357.619140625"
"24760","8903.6748046875","8903.6748046875","8903.6748046875"
"24780","8466.1064453125","8466.1064453125","8466.1064453125"
"24800","10770.693359375","10770.693359375","10770.693359375"
"24820","11146.775390625","11146.775390625","11146.775390625"
"24840","10946.794921875","10946.794921875","10946.794921875"
"24860","10388.3515625","10388.3515625","10388.3515625"
"24880","10238.263671875","10238.263671875","10238.263671875"
"24900","7516.1845703125","7516.1845703125","7516.1845703125"
"24920","7188.34814453125","7188.34814453125","7188.34814453125"
"24940","6944.70166015625","6944.70166015625","6944.70166015625"
"24960","11735.6875","11735.6875","11735.6875"
"24980","9883.2412109375","9883.2412109375","9883.2412109375"
"25000","9336.1533203125","9336.1533203125","9336.1533203125"
"25020","9113.927734375","9113.927734375","9113.927734375"
"25040","8234.5771484375","8234.5771484375","8234.5771484375"
"25060","7936.50634765625","7936.50634765625","7936.50634765625"
"25080","11155.4970703125","11155.4970703125","11155.4970703125"
"25100","12123.4296875","12123.4296875","12123.4296875"
"25120","7941.63916015625","7941.63916015625","7941.63916015625"
"25140","8069.77099609375","8069.77099609375","8069.77099609375"
"25160","8888.0458984375","8888.0458984375","8888.0458984375"
"25180","12351.955078125","12351.955078125","12351.955078125"
"25200","7541.18359375","7541.18359375","7541.18359375"
"25220","8670.873046875","8670.873046875","8670.873046875"
"25240","11595.197265625","11595.197265625","11595.197265625"
"25260","10498.8232421875","10498.8232421875","10498.8232421875"
"25280","7339.408203125","7339.408203125","7339.408203125"
"25300","7361.32763671875","7361.32763671875","7361.32763671875"
"25320","8983.1923828125","8983.1923828125","8983.1923828125"
"25340","7447.31884765625","7447.31884765625","7447.31884765625"
"25360","8620.8154296875","8620.8154296875","8620.8154296875"
"25380","11295.337890625","11295.337890625","11295.337890625"
"25400","10810.572265625","10810.572265625","10810.572265625"
"25420","8012.22802734375","8012.22802734375","8012.22802734375"
"25440","11583.568359375","11583.568359375","11583.568359375"
"25460","10705.1669921875","10705.1669921875","10705.1669921875"
"25480","11452.3837890625","11452.3837890625","11452.3837890625"
"25500","11435.9423828125","11435.9423828125","11435.9423828125"
"25520","10739.8916015625","10739.8916015625","10739.8916015625"
"25540","10605.1064453125","10605.1064453125","10605.1064453125"
"25560","12259.9951171875","12259.9951171875","12259.9951171875"
"25580","8132.2841796875","8132.2841796875","8132.2841796875"
"25600","13342.3408203125","13342.3408203125","13342.3408203125"
"25620","9804.1181640625","9804.1181640625","9804.1181640625"
"25640","12324.0419921875","12324.0419921875","12324.0419921875"
"25660","8268.228515625","8268.228515625","8268.228515625"
"25680","6455.68212890625","6455.68212890625","6455.68212890625"
"25700","6722.234375","6722.234375","6722.234375"
"25720","8135.283203125","8135.283203125","8135.283203125"
"25740","10082.1982421875","10082.1982421875","10082.1982421875"
"25760","9022.341796875","9022.341796875","9022.341796875"
"25780","10254.7587890625","10254.7587890625","10254.7587890625"
"25800","12385.1064453125","12385.1064453125","12385.1064453125"
"25820","9402.6328125","9402.6328125","9402.6328125"
"25840","6445.318359375","6445.318359375","6445.318359375"
"25860","10610.5498046875","10610.5498046875","10610.5498046875"
"25880","8860.576171875","8860.576171875","8860.576171875"
"25900","7841.3232421875","7841.3232421875","7841.3232421875"
"25920","8133.44873046875","8133.44873046875","8133.44873046875"
"25940","8662.888671875","8662.888671875","8662.888671875"
"25960","9015.8818359375","9015.8818359375","9015.8818359375"
"25980","10128.869140625","10128.869140625","10128.869140625"
"26000","10144.810546875","10144.810546875","10144.810546875"
"26020","10625.8759765625","10625.8759765625","10625.8759765625"
"26040","9827.2001953125","9827.2001953125","9827.2001953125"
"26060","10382.3896484375","10382.3896484375","10382.3896484375"
"26080","14810.5869140625","14810.5869140625","14810.5869140625"
"26100","9151.48046875","9151.48046875","9151.48046875"
"26120","8854.552734375","8854.552734375","8854.552734375"
"26140","7331.09326171875","7331.09326171875","7331.09326171875"
"26160","8516.189453125","8516.189453125","8516.189453125"
"26180","9909.861328125","9909.861328125","9909.861328125"
"26200","10745.2685546875","10745.2685546875","10745.2685546875"
"26220","10400.083984375","10400.083984375","10400.083984375"
"26240","10766.4033203125","10766.4033203125","10766.4033203125"
"26260","8209.4912109375","8209.4912109375","8209.4912109375"
"26280","10979.814453125","10979.814453125","10979.814453125"
"26300","9163.716796875","9163.716796875","9163.716796875"
"26320","6379.27734375","6379.27734375","6379.27734375"
"26340","9473.62890625","9473.62890625","9473.62890625"
"26360","8612.7060546875","8612.7060546875","8612.7060546875"
"26380","9579.4599609375","9579.4599609375","9579.4599609375"
"26400","8508.30859375","8508.30859375","8508.30859375"
"26420","8206.9794921875","8206.9794921875","8206.9794921875"
"26440","8481.392578125","8481.392578125","8481.392578125"
"26460","8460.1025390625","8460.1025390625","8460.1025390625"
"26480","11005.7666015625","11005.7666015625","11005.7666015625"
"26500","6051.63427734375","6051.63427734375","6051.63427734375"
"26520","7432.7529296875","7432.7529296875","7432.7529296875"
"26540","8510.240234375","8510.240234375","8510.240234375"
"26560","10135.2548828125","10135.2548828125","10135.2548828125"
"26580","11192.646484375","11192.646484375","11192.646484375"
"26600","13682.791015625","13682.791015625","13682.791015625"
"26620","9647.0390625","9647.0390625","9647.0390625"
"26640","7938.2978515625","7938.2978515625","7938.2978515625"
"26660","9031.1689453125","9031.1689453125","9031.1689453125"
"26680","9307.625","9307.625","9307.625"
"26700","8603.8271484375","8603.8271484375","8603.8271484375"
"26720","12241.7685546875","12241.7685546875","12241.7685546875"
"26740","9573.1552734375","9573.1552734375","9573.1552734375"
"26760","8517.7060546875","8517.7060546875","8517.7060546875"
"26780","10051.0166015625","10051.0166015625","10051.0166015625"
"26800","8896.03125","8896.03125","8896.03125"
"26820","9533.7958984375","9533.7958984375","9533.7958984375"
"26840","8731.2470703125","8731.2470703125","8731.2470703125"
"26860","9702.1279296875","9702.1279296875","9702.1279296875"
"26880","8827.0576171875","8827.0576171875","8827.0576171875"
"26900","8749.921875","8749.921875","8749.921875"
"26920","9186.560546875","9186.560546875","9186.560546875"
"26940","7697.671875","7697.671875","7697.671875"
"26960","10614.7294921875","10614.7294921875","10614.7294921875"
"26980","11223.330078125","11223.330078125","11223.330078125"
"27000","10923.8837890625","10923.8837890625","10923.8837890625"
"27020","9280.4130859375","9280.4130859375","9280.4130859375"
"27040","8341.5986328125","8341.5986328125","8341.5986328125"
"27060","7875.404296875","7875.404296875","7875.404296875"
"27080","10869.89453125","10869.89453125","10869.89453125"
"27100","6963.33349609375","6963.33349609375","6963.33349609375"
"27120","8861.8837890625","8861.8837890625","8861.8837890625"
"27140","8993.728515625","8993.728515625","8993.728515625"
"27160","6752.201171875","6752.201171875","6752.201171875"
"27180","9241.9189453125","9241.9189453125","9241.9189453125"
"27200","9448.69921875","9448.69921875","9448.69921875"
"27220","7782.56494140625","7782.56494140625","7782.56494140625"
"27240","10090.7001953125","10090.7001953125","10090.7001953125"
"27260","9895.4912109375","9895.4912109375","9895.4912109375"
"27280","9305.615234375","9305.615234375","9305.615234375"
"27300","8942.3232421875","8942.3232421875","8942.3232421875"
"27320","9294.3671875","9294.3671875","9294.3671875"
"27340","10607.6591796875","10607.6591796875","10607.6591796875"
"27360","9536.2626953125","9536.2626953125","9536.2626953125"
"27380","11089.6103515625","11089.6103515625","11089.6103515625"
"27400","10569.0322265625","10569.0322265625","10569.0322265625"
"27420","7942.45947265625","7942.45947265625","7942.45947265625"
"27440","11938.265625","11938.265625","11938.265625"
"27460","6435.294921875","6435.294921875","6435.294921875"
"27480","12415.513671875","12415.513671875","12415.513671875"
"27500","9904.9931640625","9904.9931640625","9904.9931640625"
"27520","10970.0400390625","10970.0400390625","10970.0400390625"
"27540","11332.4423828125","11332.4423828125","11332.4423828125"
"27560","10430.970703125","10430.970703125","10430.970703125"
"27580","11024.611328125","11024.611328125","11024.611328125"
"27600","10980.69140625","10980.69140625","10980.69140625"
"27620","7543.72216796875","7543.72216796875","7543.72216796875"
"27640","7255.05078125","7255.05078125","7255.05078125"
"27660","7933.05224609375","7933.05224609375","7933.05224609375"
"27680","7221.03515625","7221.03515625","7221.03515625"
"27700","9963.298828125","9963.298828125","9963.298828125"
"27720","9460.0986328125","9460.0986328125","9460.0986328125"
"27740","9870.662109375","9870.662109375","9870.662109375"
"27760","9214.1923828125","9214.1923828125","9214.1923828125"
"27780","11489.978515625","11489.978515625","11489.978515625"
"27800","9028.7314453125","9028.7314453125","9028.7314453125"
"27820","7589.44775390625","7589.44775390625","7589.44775390625"
"27840","13567.0048828125","13567.0048828125","13567.0048828125"
"27860","8142.62841796875","8142.62841796875","8142.62841796875"
"27880","9417.119140625","9417.119140625","9417.119140625"
"27900","6299.31884765625","6299.31884765625","6299.31884765625"
"27920","7469.578125","7469.578125","7469.578125"
"27940","12837.6865234375","12837.6865234375","12837.6865234375"
"27960","10192.6650390625","10192.6650390625","10192.6650390625"
"27980","9311.900390625","9311.900390625","9311.900390625"
"28000","8522.4169921875","8522.4169921875","8522.4169921875"
"28020","9321.4482421875","9321.4482421875","9321.4482421875"
"28040","8823.1328125","8823.1328125","8823.1328125"
"28060","9700.3603515625","9700.3603515625","9700.3603515625"
"28080","7714.23779296875","7714.23779296875","7714.23779296875"
"28100","8228.716796875","8228.716796875","8228.716796875"
"28120","10302.572265625","10302.572265625","10302.572265625"
"28140","11841.8955078125","11841.8955078125","11841.8955078125"
"28160","9464.1884765625","9464.1884765625","9464.1884765625"
"28180","7631.642578125","7631.642578125","7631.642578125"
"28200","8653.2822265625","8653.2822265625","8653.2822265625"
"28220","8812.2568359375","8812.2568359375","8812.2568359375"
"28240","6736.953125","6736.953125","6736.953125"
"28260","7046.4404296875","7046.4404296875","7046.4404296875"
"28280","8262.8671875","8262.8671875","8262.8671875"
"28300","8165.87353515625","8165.87353515625","8165.87353515625"
"28320","9693.55859375","9693.55859375","9693.55859375"
"28340","10346.216796875","10346.216796875","10346.216796875"
"28360","11595.5546875","11595.5546875","11595.5546875"
"28380","8907.759765625","8907.759765625","8907.759765625"
"28400","6480.0537109375","6480.0537109375","6480.0537109375"
"28420","8855.5380859375","8855.5380859375","8855.5380859375"
"28440","10893.537109375","10893.537109375","10893.537109375"
"28460","10441.080078125","10441.080078125","10441.080078125"
"28480","7519.12353515625","7519.12353515625","7519.12353515625"
"28500","12106.130859375","12106.130859375","12106.130859375"
"28520","9595.275390625","9595.275390625","9595.275390625"
"28540","8876.0712890625","8876.0712890625","8876.0712890625"
"28560","11637.283203125","11637.283203125","11637.283203125"
"28580","11065.6171875","11065.6171875","11065.6171875"
"28600","9307.8759765625","9307.8759765625","9307.8759765625"
"28620","7631.25634765625","7631.25634765625","7631.25634765625"
"28640","10975.859375","10975.859375","10975.859375"
"28660","9188.212890625","9188.212890625","9188.212890625"
"28680","12094.37890625","12094.37890625","12094.37890625"
"28700","5611.828125","5611.828125","5611.828125"
"28720","10901.455078125","10901.455078125","10901.455078125"
"28740","9368.9931640625","9368.9931640625","9368.9931640625"
"28760","9439.544921875","9439.544921875","9439.544921875"
"28780","10480.0810546875","10480.0810546875","10480.0810546875"
"28800","8761.830078125","8761.830078125","8761.830078125"
"28820","7951.404296875","7951.404296875","7951.404296875"
"28840","9946.798828125","9946.798828125","9946.798828125"
"28860","9413.7001953125","9413.7001953125","9413.7001953125"
"28880","8110.69580078125","8110.69580078125","8110.69580078125"
"28900","10442.5361328125","10442.5361328125","10442.5361328125"
"28920","8288.740234375","8288.740234375","8288.740234375"
"28940","8804.9736328125","8804.9736328125","8804.9736328125"
"28960","8588.2421875","8588.2421875","8588.2421875"
"28980","8532.6630859375","8532.6630859375","8532.6630859375"
"29000","7546.52880859375","7546.52880859375","7546.52880859375"
"29020","8633.552734375","8633.552734375","8633.552734375"
"29040","10427.3447265625","10427.3447265625","10427.3447265625"
"29060","9582.080078125","9582.080078125","9582.080078125"
"29080","9208.1650390625","9208.1650390625","9208.1650390625"
"29100","9006.013671875","9006.013671875","9006.013671875"
"29120","10569.6806640625","10569.6806640625","10569.6806640625"
"29140","10581.0732421875","10581.0732421875","10581.0732421875"
"29160","7917.97021484375","7917.97021484375","7917.97021484375"
"29180","8728.13671875","8728.13671875","8728.13671875"
"29200","8476.572265625","8476.572265625","8476.572265625"
"29220","6697.3427734375","6697.3427734375","6697.3427734375"
"29240","9020.1630859375","9020.1630859375","9020.1630859375"
"29260","7426.75146484375","7426.75146484375","7426.75146484375"
"29280","9655.509765625","9655.509765625","9655.509765625"
"29300","14162.2021484375","14162.2021484375","14162.2021484375"
"29320","8180.73388671875","8180.73388671875","8180.73388671875"
"29340","8031.13525390625","8031.13525390625","8031.13525390625"
"29360","6857.39990234375","6857.39990234375","6857.39990234375"
"29380","7176.1572265625","7176.1572265625","7176.1572265625"
"29400","9859.8388671875","9859.8388671875","9859.8388671875"
"29420","11915.7861328125","11915.7861328125","11915.7861328125"
"29440","8334.376953125","8334.376953125","8334.376953125"
"29460","7997.48779296875","7997.48779296875","7997.48779296875"
"29480","9399.15625","9399.15625","9399.15625"
"29500","9221.3330078125","9221.3330078125","9221.3330078125"
"29520","10555.1474609375","10555.1474609375","10555.1474609375"
"29540","10699.8115234375","10699.8115234375","10699.8115234375"
"29560","7188.68310546875","7188.68310546875","7188.68310546875"
"29580","8142.31884765625","8142.31884765625","8142.31884765625"
"29600","8506.0751953125","8506.0751953125","8506.0751953125"
"29620","8930.6796875","8930.6796875","8930.6796875"
"29640","7087.15869140625","7087.15869140625","7087.15869140625"
"29660","8480.1279296875","8480.1279296875","8480.1279296875"
"29680","8488.177734375","8488.177734375","8488.177734375"
"29700","8460.455078125","8460.455078125","8460.455078125"
"29720","8706.77734375","8706.77734375","8706.77734375"
"29740","11191.2275390625","11191.2275390625","11191.2275390625"
"29760","9336.814453125","9336.814453125","9336.814453125"
"29780","8813.2275390625","8813.2275390625","8813.2275390625"
"29800","8985.6103515625","8985.6103515625","8985.6103515625"
"29820","8643.552734375","8643.552734375","8643.552734375"
"29840","8226.1123046875","8226.1123046875","8226.1123046875"
"29860","9536.9443359375","9536.9443359375","9536.9443359375"
"29880","7224.30078125","7224.30078125","7224.30078125"
"29900","9536.6513671875","9536.6513671875","9536.6513671875"
"29920","13190.705078125","13190.705078125","13190.705078125"
"29940","8884.17578125","8884.17578125","8884.17578125"
"29960","8626.53125","8626.53125","8626.53125"
"29980","7186.24560546875","7186.24560546875","7186.24560546875"
"30000","10226.5244140625","10226.5244140625","10226.5244140625"
"30020","8158.234375","8158.234375","8158.234375"
"30040","10711.4013671875","10711.4013671875","10711.4013671875"
"30060","13945.6474609375","13945.6474609375","13945.6474609375"
"30080","9129.4482421875","9129.4482421875","9129.4482421875"
"30100","8482.2109375","8482.2109375","8482.2109375"
"30120","7203.96435546875","7203.96435546875","7203.96435546875"
"30140","7606.875","7606.875","7606.875"
"30160","9198.16796875","9198.16796875","9198.16796875"
"30180","7038.10498046875","7038.10498046875","7038.10498046875"
"30200","10210.087890625","10210.087890625","10210.087890625"
