"Step","zerobase_linbeta_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_121731 - loss","zerobase_linbeta_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_121731 - loss__MIN","zerobase_linbeta_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_121731 - loss__MAX"
"19160","2147.79833984375","2147.79833984375","2147.79833984375"
"19180","1876.8125","1876.8125","1876.8125"
"19200","1874.974365234375","1874.974365234375","1874.974365234375"
"19220","1858.7706298828125","1858.7706298828125","1858.7706298828125"
"19240","1967.5987548828125","1967.5987548828125","1967.5987548828125"
"19260","1896.5296630859375","1896.5296630859375","1896.5296630859375"
"19280","1918.9993896484375","1918.9993896484375","1918.9993896484375"
"19300","1699.8800048828125","1699.8800048828125","1699.8800048828125"
"19320","2208.806396484375","2208.806396484375","2208.806396484375"
"19340","1913.142822265625","1913.142822265625","1913.142822265625"
"19360","1955.763671875","1955.763671875","1955.763671875"
"19380","1720.529541015625","1720.529541015625","1720.529541015625"
"19400","1804.9327392578125","1804.9327392578125","1804.9327392578125"
"19420","1888.66943359375","1888.66943359375","1888.66943359375"
"19440","1786.83837890625","1786.83837890625","1786.83837890625"
"19460","1875.3533935546875","1875.3533935546875","1875.3533935546875"
"19480","2004.8671875","2004.8671875","2004.8671875"
"19500","1836.782470703125","1836.782470703125","1836.782470703125"
"19520","1991.6038818359375","1991.6038818359375","1991.6038818359375"
"19540","1693.059326171875","1693.059326171875","1693.059326171875"
"19560","1873.8673095703125","1873.8673095703125","1873.8673095703125"
"19580","1831.122314453125","1831.122314453125","1831.122314453125"
"19600","1693.560546875","1693.560546875","1693.560546875"
"19620","1883.81494140625","1883.81494140625","1883.81494140625"
"19640","2157.62255859375","2157.62255859375","2157.62255859375"
"19660","2137.36474609375","2137.36474609375","2137.36474609375"
"19680","1846.7215576171875","1846.7215576171875","1846.7215576171875"
"19700","1863.7933349609375","1863.7933349609375","1863.7933349609375"
"19720","1974.226806640625","1974.226806640625","1974.226806640625"
"19740","1653.82275390625","1653.82275390625","1653.82275390625"
"19760","1735.6976318359375","1735.6976318359375","1735.6976318359375"
"19780","1865.72216796875","1865.72216796875","1865.72216796875"
"19800","1841.347412109375","1841.347412109375","1841.347412109375"
"19820","1794.848388671875","1794.848388671875","1794.848388671875"
"19840","1801.024658203125","1801.024658203125","1801.024658203125"
"19860","1895.09716796875","1895.09716796875","1895.09716796875"
"19880","1805.1004638671875","1805.1004638671875","1805.1004638671875"
"19900","1946.590576171875","1946.590576171875","1946.590576171875"
"19920","1729.57861328125","1729.57861328125","1729.57861328125"
"19940","2083.4599609375","2083.4599609375","2083.4599609375"
"19960","2304.301513671875","2304.301513671875","2304.301513671875"
"19980","1851.1224365234375","1851.1224365234375","1851.1224365234375"
"20000","1563.6258544921875","1563.6258544921875","1563.6258544921875"
"20020","2067.635009765625","2067.635009765625","2067.635009765625"
"20040","1758.69140625","1758.69140625","1758.69140625"
"20060","1858.980224609375","1858.980224609375","1858.980224609375"
"20080","1950.1024169921875","1950.1024169921875","1950.1024169921875"
"20100","1867.9793701171875","1867.9793701171875","1867.9793701171875"
"20120","1745.8065185546875","1745.8065185546875","1745.8065185546875"
"20140","1706.0064697265625","1706.0064697265625","1706.0064697265625"
"20160","1751.3543701171875","1751.3543701171875","1751.3543701171875"
"20180","2122.9765625","2122.9765625","2122.9765625"
"20200","1864.6253662109375","1864.6253662109375","1864.6253662109375"
"20220","2053.076416015625","2053.076416015625","2053.076416015625"
"20240","1816.9296875","1816.9296875","1816.9296875"
"20260","1714.0775146484375","1714.0775146484375","1714.0775146484375"
"20280","1721.0999755859375","1721.0999755859375","1721.0999755859375"
"20300","1898.8057861328125","1898.8057861328125","1898.8057861328125"
"20320","1866.4378662109375","1866.4378662109375","1866.4378662109375"
"20340","1701.2447509765625","1701.2447509765625","1701.2447509765625"
"20360","1696.654296875","1696.654296875","1696.654296875"
"20380","2013.478759765625","2013.478759765625","2013.478759765625"
"20400","1895.427001953125","1895.427001953125","1895.427001953125"
"20420","1825.3800048828125","1825.3800048828125","1825.3800048828125"
"20440","1760.602783203125","1760.602783203125","1760.602783203125"
"20460","1853.5703125","1853.5703125","1853.5703125"
"20480","1724.22216796875","1724.22216796875","1724.22216796875"
"20500","1879.1634521484375","1879.1634521484375","1879.1634521484375"
"20520","1815.1666259765625","1815.1666259765625","1815.1666259765625"
"20540","1753.836181640625","1753.836181640625","1753.836181640625"
"20560","1795.090576171875","1795.090576171875","1795.090576171875"
"20580","1811.672119140625","1811.672119140625","1811.672119140625"
"20600","1761.4683837890625","1761.4683837890625","1761.4683837890625"
"20620","1722.7244873046875","1722.7244873046875","1722.7244873046875"
"20640","1819.27490234375","1819.27490234375","1819.27490234375"
"20660","2159.234375","2159.234375","2159.234375"
"20680","1996.0943603515625","1996.0943603515625","1996.0943603515625"
"20700","1712.9071044921875","1712.9071044921875","1712.9071044921875"
"20720","1777.6529541015625","1777.6529541015625","1777.6529541015625"
"20740","1710.8712158203125","1710.8712158203125","1710.8712158203125"
"20760","1962.6646728515625","1962.6646728515625","1962.6646728515625"
"20780","1797.101806640625","1797.101806640625","1797.101806640625"
"20800","1775.949951171875","1775.949951171875","1775.949951171875"
"20820","1589.4283447265625","1589.4283447265625","1589.4283447265625"
"20840","1582.138427734375","1582.138427734375","1582.138427734375"
"20860","1880.4327392578125","1880.4327392578125","1880.4327392578125"
"20880","1771.6016845703125","1771.6016845703125","1771.6016845703125"
"20900","1578.282470703125","1578.282470703125","1578.282470703125"
"20920","1716.4483642578125","1716.4483642578125","1716.4483642578125"
"20940","2069.501953125","2069.501953125","2069.501953125"
"20960","1899.1168212890625","1899.1168212890625","1899.1168212890625"
"20980","2012.6920166015625","2012.6920166015625","2012.6920166015625"
"21000","1799.414306640625","1799.414306640625","1799.414306640625"
"21020","1679.003662109375","1679.003662109375","1679.003662109375"
"21040","2007.192138671875","2007.192138671875","2007.192138671875"
"21060","1962.7628173828125","1962.7628173828125","1962.7628173828125"
"21080","1946.01953125","1946.01953125","1946.01953125"
"21100","1943.8599853515625","1943.8599853515625","1943.8599853515625"
"21120","1785.0108642578125","1785.0108642578125","1785.0108642578125"
"21140","1802.7862548828125","1802.7862548828125","1802.7862548828125"
"21160","1854.4271240234375","1854.4271240234375","1854.4271240234375"
"21180","1904.7847900390625","1904.7847900390625","1904.7847900390625"
"21200","1639.114501953125","1639.114501953125","1639.114501953125"
"21220","1711.2728271484375","1711.2728271484375","1711.2728271484375"
"21240","1613.2391357421875","1613.2391357421875","1613.2391357421875"
"21260","1800.4232177734375","1800.4232177734375","1800.4232177734375"
"21280","1942.5587158203125","1942.5587158203125","1942.5587158203125"
"21300","1936.5677490234375","1936.5677490234375","1936.5677490234375"
"21320","1833.14404296875","1833.14404296875","1833.14404296875"
"21340","1768.03515625","1768.03515625","1768.03515625"
"21360","1865.813232421875","1865.813232421875","1865.813232421875"
"21380","1787.6446533203125","1787.6446533203125","1787.6446533203125"
"21400","1923.97802734375","1923.97802734375","1923.97802734375"
"21420","1949.6995849609375","1949.6995849609375","1949.6995849609375"
"21440","1846.403564453125","1846.403564453125","1846.403564453125"
"21460","1802.6380615234375","1802.6380615234375","1802.6380615234375"
"21480","1774.021484375","1774.021484375","1774.021484375"
"21500","2154.19873046875","2154.19873046875","2154.19873046875"
"21520","2075.704833984375","2075.704833984375","2075.704833984375"
"21540","1902.9549560546875","1902.9549560546875","1902.9549560546875"
"21560","1839.2232666015625","1839.2232666015625","1839.2232666015625"
"21580","1637.2960205078125","1637.2960205078125","1637.2960205078125"
"21600","1831.2274169921875","1831.2274169921875","1831.2274169921875"
"21620","1681.6798095703125","1681.6798095703125","1681.6798095703125"
"21640","1680.97314453125","1680.97314453125","1680.97314453125"
"21660","1870.6451416015625","1870.6451416015625","1870.6451416015625"
"21680","2024.898681640625","2024.898681640625","2024.898681640625"
"21700","1807.791259765625","1807.791259765625","1807.791259765625"
"21720","2016.916015625","2016.916015625","2016.916015625"
"21740","1647.618408203125","1647.618408203125","1647.618408203125"
"21760","2097.3623046875","2097.3623046875","2097.3623046875"
"21780","1647.2802734375","1647.2802734375","1647.2802734375"
"21800","1846.621337890625","1846.621337890625","1846.621337890625"
"21820","1852.54833984375","1852.54833984375","1852.54833984375"
"21840","1855.15234375","1855.15234375","1855.15234375"
"21860","1803.761474609375","1803.761474609375","1803.761474609375"
"21880","2029.056396484375","2029.056396484375","2029.056396484375"
"21900","1565.093505859375","1565.093505859375","1565.093505859375"
"21920","1476.6007080078125","1476.6007080078125","1476.6007080078125"
"21940","1893.34521484375","1893.34521484375","1893.34521484375"
"21960","1880.554931640625","1880.554931640625","1880.554931640625"
"21980","1860.4765625","1860.4765625","1860.4765625"
"22000","1896.31201171875","1896.31201171875","1896.31201171875"
"22020","1820.3565673828125","1820.3565673828125","1820.3565673828125"
"22040","1760.9212646484375","1760.9212646484375","1760.9212646484375"
"22060","1646.2564697265625","1646.2564697265625","1646.2564697265625"
"22080","2230.117919921875","2230.117919921875","2230.117919921875"
"22100","1778.10888671875","1778.10888671875","1778.10888671875"
"22120","1916.4593505859375","1916.4593505859375","1916.4593505859375"
"22140","1932.353515625","1932.353515625","1932.353515625"
"22160","1668.310546875","1668.310546875","1668.310546875"
"22180","1672.196533203125","1672.196533203125","1672.196533203125"
"22200","1715.4761962890625","1715.4761962890625","1715.4761962890625"
"22220","1840.2994384765625","1840.2994384765625","1840.2994384765625"
"22240","1964.673095703125","1964.673095703125","1964.673095703125"
"22260","1774.6358642578125","1774.6358642578125","1774.6358642578125"
"22280","1899.5487060546875","1899.5487060546875","1899.5487060546875"
"22300","1843.7215576171875","1843.7215576171875","1843.7215576171875"
"22320","1577.5047607421875","1577.5047607421875","1577.5047607421875"
"22340","1674.1641845703125","1674.1641845703125","1674.1641845703125"
"22360","1931.5977783203125","1931.5977783203125","1931.5977783203125"
"22380","1963.705078125","1963.705078125","1963.705078125"
"22400","1846.1552734375","1846.1552734375","1846.1552734375"
"22420","2112.356689453125","2112.356689453125","2112.356689453125"
"22440","1519.8701171875","1519.8701171875","1519.8701171875"
"22460","1770.9036865234375","1770.9036865234375","1770.9036865234375"
"22480","1847.5380859375","1847.5380859375","1847.5380859375"
"22500","1944.352783203125","1944.352783203125","1944.352783203125"
"22520","1631.53369140625","1631.53369140625","1631.53369140625"
"22540","1712.15673828125","1712.15673828125","1712.15673828125"
"22560","1979.681884765625","1979.681884765625","1979.681884765625"
"22580","2010.16796875","2010.16796875","2010.16796875"
"22600","1611.810546875","1611.810546875","1611.810546875"
"22620","1560.1456298828125","1560.1456298828125","1560.1456298828125"
"22640","1771.1793212890625","1771.1793212890625","1771.1793212890625"
"22660","1772.934814453125","1772.934814453125","1772.934814453125"
"22680","1665.032470703125","1665.032470703125","1665.032470703125"
"22700","1804.810546875","1804.810546875","1804.810546875"
"22720","2057.212158203125","2057.212158203125","2057.212158203125"
"22740","1928.1859130859375","1928.1859130859375","1928.1859130859375"
"22760","1847.4884033203125","1847.4884033203125","1847.4884033203125"
"22780","1934.2156982421875","1934.2156982421875","1934.2156982421875"
"22800","1846.23193359375","1846.23193359375","1846.23193359375"
"22820","2018.9752197265625","2018.9752197265625","2018.9752197265625"
"22840","1692.54150390625","1692.54150390625","1692.54150390625"
"22860","1908.7686767578125","1908.7686767578125","1908.7686767578125"
"22880","1695.48583984375","1695.48583984375","1695.48583984375"
"22900","1895.7882080078125","1895.7882080078125","1895.7882080078125"
"22920","1991.84765625","1991.84765625","1991.84765625"
"22940","1822.7330322265625","1822.7330322265625","1822.7330322265625"
"22960","2040.8345947265625","2040.8345947265625","2040.8345947265625"
"22980","1679.4224853515625","1679.4224853515625","1679.4224853515625"
"23000","1704.0853271484375","1704.0853271484375","1704.0853271484375"
"23020","1591.0552978515625","1591.0552978515625","1591.0552978515625"
"23040","1757.140380859375","1757.140380859375","1757.140380859375"
"23060","1788.85546875","1788.85546875","1788.85546875"
"23080","1865.95703125","1865.95703125","1865.95703125"
"23100","1759.1810302734375","1759.1810302734375","1759.1810302734375"
"23120","1755.181640625","1755.181640625","1755.181640625"
"23140","1775.3485107421875","1775.3485107421875","1775.3485107421875"
"23160","2128.911376953125","2128.911376953125","2128.911376953125"
"23180","1687.0833740234375","1687.0833740234375","1687.0833740234375"
"23200","1802.63525390625","1802.63525390625","1802.63525390625"
"23220","2061.381591796875","2061.381591796875","2061.381591796875"
"23240","1729.693115234375","1729.693115234375","1729.693115234375"
"23260","1541.6824951171875","1541.6824951171875","1541.6824951171875"
"23280","1711.5103759765625","1711.5103759765625","1711.5103759765625"
"23300","1798.29052734375","1798.29052734375","1798.29052734375"
"23320","1791.2802734375","1791.2802734375","1791.2802734375"
"23340","1630.7589111328125","1630.7589111328125","1630.7589111328125"
"23360","1711.3526611328125","1711.3526611328125","1711.3526611328125"
"23380","1791.185302734375","1791.185302734375","1791.185302734375"
"23400","1723.11181640625","1723.11181640625","1723.11181640625"
"23420","1813.3997802734375","1813.3997802734375","1813.3997802734375"
"23440","1720.2349853515625","1720.2349853515625","1720.2349853515625"
"23460","1875.05615234375","1875.05615234375","1875.05615234375"
"23480","1989.636474609375","1989.636474609375","1989.636474609375"
"23500","1865.447509765625","1865.447509765625","1865.447509765625"
"23520","1872.1175537109375","1872.1175537109375","1872.1175537109375"
"23540","1560.177734375","1560.177734375","1560.177734375"
"23560","2050.679443359375","2050.679443359375","2050.679443359375"
"23580","1768.206787109375","1768.206787109375","1768.206787109375"
"23600","1788.4207763671875","1788.4207763671875","1788.4207763671875"
"23620","1864.1781005859375","1864.1781005859375","1864.1781005859375"
"23640","1696.43896484375","1696.43896484375","1696.43896484375"
"23660","1674.7510986328125","1674.7510986328125","1674.7510986328125"
"23680","1705.7265625","1705.7265625","1705.7265625"
"23700","1884.779296875","1884.779296875","1884.779296875"
"23720","1791.98046875","1791.98046875","1791.98046875"
"23740","1918.9443359375","1918.9443359375","1918.9443359375"
"23760","1801.6556396484375","1801.6556396484375","1801.6556396484375"
"23780","1751.9510498046875","1751.9510498046875","1751.9510498046875"
"23800","1600.675537109375","1600.675537109375","1600.675537109375"
"23820","1767.28515625","1767.28515625","1767.28515625"
"23840","1675.0555419921875","1675.0555419921875","1675.0555419921875"
"23860","1909.263671875","1909.263671875","1909.263671875"
"23880","1595.0694580078125","1595.0694580078125","1595.0694580078125"
"23900","2054.596435546875","2054.596435546875","2054.596435546875"
"23920","1822.6988525390625","1822.6988525390625","1822.6988525390625"
"23940","1714.3758544921875","1714.3758544921875","1714.3758544921875"
"23960","1663.2454833984375","1663.2454833984375","1663.2454833984375"
"23980","1833.4595947265625","1833.4595947265625","1833.4595947265625"
"24000","1910.57177734375","1910.57177734375","1910.57177734375"
"24020","1831.2061767578125","1831.2061767578125","1831.2061767578125"
"24040","1806.2452392578125","1806.2452392578125","1806.2452392578125"
"24060","1794.3438720703125","1794.3438720703125","1794.3438720703125"
"24080","1613.376220703125","1613.376220703125","1613.376220703125"
"24100","1629.602783203125","1629.602783203125","1629.602783203125"
"24120","1496.391845703125","1496.391845703125","1496.391845703125"
"24140","1668.6885986328125","1668.6885986328125","1668.6885986328125"
"24160","1744.2762451171875","1744.2762451171875","1744.2762451171875"
"24180","1744.8624267578125","1744.8624267578125","1744.8624267578125"
"24200","1748.946533203125","1748.946533203125","1748.946533203125"
"24220","1601.9781494140625","1601.9781494140625","1601.9781494140625"
"24240","1882.0771484375","1882.0771484375","1882.0771484375"
"24260","1938.5513916015625","1938.5513916015625","1938.5513916015625"
"24280","1794.352783203125","1794.352783203125","1794.352783203125"
"24300","1637.494140625","1637.494140625","1637.494140625"
"24320","1685.67431640625","1685.67431640625","1685.67431640625"
"24340","1975.5614013671875","1975.5614013671875","1975.5614013671875"
"24360","1915.8331298828125","1915.8331298828125","1915.8331298828125"
"24380","1590.1734619140625","1590.1734619140625","1590.1734619140625"
"24400","1701.0174560546875","1701.0174560546875","1701.0174560546875"
"24420","1624.55810546875","1624.55810546875","1624.55810546875"
"24440","2089.580322265625","2089.580322265625","2089.580322265625"
"24460","1535.834228515625","1535.834228515625","1535.834228515625"
"24480","1756.974609375","1756.974609375","1756.974609375"
"24500","1661.628662109375","1661.628662109375","1661.628662109375"
"24520","1865.2799072265625","1865.2799072265625","1865.2799072265625"
"24540","1726.751708984375","1726.751708984375","1726.751708984375"
"24560","1810.24267578125","1810.24267578125","1810.24267578125"
"24580","1902.121337890625","1902.121337890625","1902.121337890625"
"24600","1650.177734375","1650.177734375","1650.177734375"
"24620","1800.602783203125","1800.602783203125","1800.602783203125"
"24640","1636.791259765625","1636.791259765625","1636.791259765625"
"24660","2089.910888671875","2089.910888671875","2089.910888671875"
"24680","1822.921875","1822.921875","1822.921875"
"24700","1582.9615478515625","1582.9615478515625","1582.9615478515625"
"24720","1638.132568359375","1638.132568359375","1638.132568359375"
"24740","1567.9681396484375","1567.9681396484375","1567.9681396484375"
"24760","1790.789794921875","1790.789794921875","1790.789794921875"
"24780","1941.8167724609375","1941.8167724609375","1941.8167724609375"
"24800","1773.03173828125","1773.03173828125","1773.03173828125"
"24820","1527.7530517578125","1527.7530517578125","1527.7530517578125"
"24840","1898.9940185546875","1898.9940185546875","1898.9940185546875"
"24860","1846.653076171875","1846.653076171875","1846.653076171875"
"24880","1785.10400390625","1785.10400390625","1785.10400390625"
"24900","1679.720947265625","1679.720947265625","1679.720947265625"
"24920","1699.04150390625","1699.04150390625","1699.04150390625"
"24940","1711.1552734375","1711.1552734375","1711.1552734375"
"24960","1779.957275390625","1779.957275390625","1779.957275390625"
"24980","1787.684326171875","1787.684326171875","1787.684326171875"
"25000","1617.9093017578125","1617.9093017578125","1617.9093017578125"
"25020","1516.5108642578125","1516.5108642578125","1516.5108642578125"
"25040","1857.81591796875","1857.81591796875","1857.81591796875"
"25060","1761.9515380859375","1761.9515380859375","1761.9515380859375"
"25080","1770.5618896484375","1770.5618896484375","1770.5618896484375"
"25100","1730.9130859375","1730.9130859375","1730.9130859375"
"25120","1697.5950927734375","1697.5950927734375","1697.5950927734375"
"25140","1823.3253173828125","1823.3253173828125","1823.3253173828125"
"25160","1751.48828125","1751.48828125","1751.48828125"
"25180","1937.90576171875","1937.90576171875","1937.90576171875"
"25200","1523.0859375","1523.0859375","1523.0859375"
"25220","1822.739990234375","1822.739990234375","1822.739990234375"
"25240","1669.109375","1669.109375","1669.109375"
"25260","1568.8177490234375","1568.8177490234375","1568.8177490234375"
"25280","1855.990478515625","1855.990478515625","1855.990478515625"
"25300","1847.782958984375","1847.782958984375","1847.782958984375"
"25320","1644.8271484375","1644.8271484375","1644.8271484375"
"25340","1876.0518798828125","1876.0518798828125","1876.0518798828125"
"25360","1873.5860595703125","1873.5860595703125","1873.5860595703125"
"25380","2004.7259521484375","2004.7259521484375","2004.7259521484375"
"25400","1832.8321533203125","1832.8321533203125","1832.8321533203125"
"25420","1691.989013671875","1691.989013671875","1691.989013671875"
"25440","1525.71337890625","1525.71337890625","1525.71337890625"
"25460","1941.5224609375","1941.5224609375","1941.5224609375"
"25480","1810.0924072265625","1810.0924072265625","1810.0924072265625"
"25500","1639.8065185546875","1639.8065185546875","1639.8065185546875"
"25520","1502.832275390625","1502.832275390625","1502.832275390625"
"25540","1733.4609375","1733.4609375","1733.4609375"
"25560","1465.3858642578125","1465.3858642578125","1465.3858642578125"
"25580","1862.201171875","1862.201171875","1862.201171875"
"25600","1602.6781005859375","1602.6781005859375","1602.6781005859375"
"25620","2003.4515380859375","2003.4515380859375","2003.4515380859375"
"25640","1569.4461669921875","1569.4461669921875","1569.4461669921875"
"25660","1579.5899658203125","1579.5899658203125","1579.5899658203125"
"25680","1880.6177978515625","1880.6177978515625","1880.6177978515625"
"25700","1887.750244140625","1887.750244140625","1887.750244140625"
"25720","1575.8353271484375","1575.8353271484375","1575.8353271484375"
"25740","1707.8521728515625","1707.8521728515625","1707.8521728515625"
"25760","1589.586181640625","1589.586181640625","1589.586181640625"
"25780","1847.0123291015625","1847.0123291015625","1847.0123291015625"
"25800","1864.0179443359375","1864.0179443359375","1864.0179443359375"
"25820","1559.0716552734375","1559.0716552734375","1559.0716552734375"
"25840","1692.841796875","1692.841796875","1692.841796875"
"25860","1902.6824951171875","1902.6824951171875","1902.6824951171875"
"25880","1530.5220947265625","1530.5220947265625","1530.5220947265625"
"25900","1542.7515869140625","1542.7515869140625","1542.7515869140625"
"25920","1571.7646484375","1571.7646484375","1571.7646484375"
"25940","1881.1412353515625","1881.1412353515625","1881.1412353515625"
"25960","1503.14013671875","1503.14013671875","1503.14013671875"
"25980","1582.25244140625","1582.25244140625","1582.25244140625"
"26000","1793.016357421875","1793.016357421875","1793.016357421875"
"26020","1601.8739013671875","1601.8739013671875","1601.8739013671875"
"26040","1590.1468505859375","1590.1468505859375","1590.1468505859375"
"26060","1878.7838134765625","1878.7838134765625","1878.7838134765625"
"26080","2121.466796875","2121.466796875","2121.466796875"
"26100","1851.2689208984375","1851.2689208984375","1851.2689208984375"
"26120","1588.4249267578125","1588.4249267578125","1588.4249267578125"
"26140","1664.8873291015625","1664.8873291015625","1664.8873291015625"
"26160","1790.462890625","1790.462890625","1790.462890625"
"26180","1913.9649658203125","1913.9649658203125","1913.9649658203125"
"26200","2011.521240234375","2011.521240234375","2011.521240234375"
"26220","1869.4974365234375","1869.4974365234375","1869.4974365234375"
"26240","1559.25634765625","1559.25634765625","1559.25634765625"
"26260","1607.06591796875","1607.06591796875","1607.06591796875"
"26280","1814.3734130859375","1814.3734130859375","1814.3734130859375"
"26300","1566.388671875","1566.388671875","1566.388671875"
"26320","1696.990234375","1696.990234375","1696.990234375"
"26340","1624.1456298828125","1624.1456298828125","1624.1456298828125"
"26360","1709.1658935546875","1709.1658935546875","1709.1658935546875"
"26380","1879.4464111328125","1879.4464111328125","1879.4464111328125"
"26400","1759.9493408203125","1759.9493408203125","1759.9493408203125"
"26420","1699.784912109375","1699.784912109375","1699.784912109375"
"26440","1980.4793701171875","1980.4793701171875","1980.4793701171875"
"26460","1806.2701416015625","1806.2701416015625","1806.2701416015625"
"26480","1730.628662109375","1730.628662109375","1730.628662109375"
"26500","1733.10595703125","1733.10595703125","1733.10595703125"
"26520","1581.8065185546875","1581.8065185546875","1581.8065185546875"
"26540","1561.949951171875","1561.949951171875","1561.949951171875"
"26560","1815.09326171875","1815.09326171875","1815.09326171875"
"26580","1577.2650146484375","1577.2650146484375","1577.2650146484375"
"26600","1581.880615234375","1581.880615234375","1581.880615234375"
"26620","1929.1746826171875","1929.1746826171875","1929.1746826171875"
"26640","1445.341796875","1445.341796875","1445.341796875"
"26660","1801.667724609375","1801.667724609375","1801.667724609375"
"26680","1853.2177734375","1853.2177734375","1853.2177734375"
"26700","1952.6099853515625","1952.6099853515625","1952.6099853515625"
"26720","1737.03662109375","1737.03662109375","1737.03662109375"
"26740","1753.79150390625","1753.79150390625","1753.79150390625"
"26760","1968.756103515625","1968.756103515625","1968.756103515625"
"26780","1557.10400390625","1557.10400390625","1557.10400390625"
"26800","1752.2926025390625","1752.2926025390625","1752.2926025390625"
"26820","1590.9696044921875","1590.9696044921875","1590.9696044921875"
"26840","1870.390869140625","1870.390869140625","1870.390869140625"
"26860","1900.699462890625","1900.699462890625","1900.699462890625"
"26880","1799.6009521484375","1799.6009521484375","1799.6009521484375"
"26900","1916.251220703125","1916.251220703125","1916.251220703125"
"26920","1850.6474609375","1850.6474609375","1850.6474609375"
"26940","1751.2603759765625","1751.2603759765625","1751.2603759765625"
"26960","2005.3856201171875","2005.3856201171875","2005.3856201171875"
"26980","1711.51806640625","1711.51806640625","1711.51806640625"
"27000","1730.7628173828125","1730.7628173828125","1730.7628173828125"
"27020","1790.5677490234375","1790.5677490234375","1790.5677490234375"
"27040","1802.7366943359375","1802.7366943359375","1802.7366943359375"
"27060","1651.6693115234375","1651.6693115234375","1651.6693115234375"
"27080","1535.2718505859375","1535.2718505859375","1535.2718505859375"
"27100","1818.2977294921875","1818.2977294921875","1818.2977294921875"
"27120","1886.9459228515625","1886.9459228515625","1886.9459228515625"
"27140","1923.6859130859375","1923.6859130859375","1923.6859130859375"
"27160","1663.1719970703125","1663.1719970703125","1663.1719970703125"
"27180","1665.20166015625","1665.20166015625","1665.20166015625"
"27200","1599.6649169921875","1599.6649169921875","1599.6649169921875"
"27220","1767.7664794921875","1767.7664794921875","1767.7664794921875"
"27240","1719.4166259765625","1719.4166259765625","1719.4166259765625"
"27260","1877.956787109375","1877.956787109375","1877.956787109375"
"27280","1704.1708984375","1704.1708984375","1704.1708984375"
"27300","1668.698974609375","1668.698974609375","1668.698974609375"
"27320","1746.1068115234375","1746.1068115234375","1746.1068115234375"
"27340","1689.8768310546875","1689.8768310546875","1689.8768310546875"
"27360","1675.102294921875","1675.102294921875","1675.102294921875"
"27380","1886.394287109375","1886.394287109375","1886.394287109375"
"27400","1422.4168701171875","1422.4168701171875","1422.4168701171875"
"27420","1610.3433837890625","1610.3433837890625","1610.3433837890625"
"27440","1615.341064453125","1615.341064453125","1615.341064453125"
"27460","1392.475341796875","1392.475341796875","1392.475341796875"
"27480","1582.079345703125","1582.079345703125","1582.079345703125"
"27500","1719.4013671875","1719.4013671875","1719.4013671875"
"27520","1896.693359375","1896.693359375","1896.693359375"
"27540","1633.4820556640625","1633.4820556640625","1633.4820556640625"
"27560","1629.0224609375","1629.0224609375","1629.0224609375"
"27580","1438.157470703125","1438.157470703125","1438.157470703125"
"27600","1882.1400146484375","1882.1400146484375","1882.1400146484375"
"27620","1599.052978515625","1599.052978515625","1599.052978515625"
"27640","1899.9886474609375","1899.9886474609375","1899.9886474609375"
"27660","1501.5443115234375","1501.5443115234375","1501.5443115234375"
"27680","1962.0877685546875","1962.0877685546875","1962.0877685546875"
"27700","1675.871337890625","1675.871337890625","1675.871337890625"
"27720","1706.68310546875","1706.68310546875","1706.68310546875"
"27740","1659.0408935546875","1659.0408935546875","1659.0408935546875"
"27760","1729.146240234375","1729.146240234375","1729.146240234375"
"27780","1874.6783447265625","1874.6783447265625","1874.6783447265625"
"27800","1719.94140625","1719.94140625","1719.94140625"
"27820","1547.7984619140625","1547.7984619140625","1547.7984619140625"
"27840","1564.19189453125","1564.19189453125","1564.19189453125"
"27860","2175.662109375","2175.662109375","2175.662109375"
"27880","1669.908447265625","1669.908447265625","1669.908447265625"
"27900","1588.004638671875","1588.004638671875","1588.004638671875"
"27920","1718.6810302734375","1718.6810302734375","1718.6810302734375"
"27940","1679.997314453125","1679.997314453125","1679.997314453125"
"27960","1828.4403076171875","1828.4403076171875","1828.4403076171875"
"27980","1510.9638671875","1510.9638671875","1510.9638671875"
"28000","1561.6395263671875","1561.6395263671875","1561.6395263671875"
"28020","2011.48046875","2011.48046875","2011.48046875"
"28040","1522.634033203125","1522.634033203125","1522.634033203125"
"28060","1609.7945556640625","1609.7945556640625","1609.7945556640625"
"28080","1564.1512451171875","1564.1512451171875","1564.1512451171875"
"28100","1793.13916015625","1793.13916015625","1793.13916015625"
"28120","1716.5518798828125","1716.5518798828125","1716.5518798828125"
"28140","2028.2093505859375","2028.2093505859375","2028.2093505859375"
"28160","1636.0040283203125","1636.0040283203125","1636.0040283203125"
"28180","1733.8968505859375","1733.8968505859375","1733.8968505859375"
"28200","1713.4622802734375","1713.4622802734375","1713.4622802734375"
"28220","1876.668701171875","1876.668701171875","1876.668701171875"
"28240","1572.8018798828125","1572.8018798828125","1572.8018798828125"
"28260","1876.9833984375","1876.9833984375","1876.9833984375"
"28280","1909.9947509765625","1909.9947509765625","1909.9947509765625"
"28300","1666.5828857421875","1666.5828857421875","1666.5828857421875"
"28320","1911.7313232421875","1911.7313232421875","1911.7313232421875"
"28340","1576.925537109375","1576.925537109375","1576.925537109375"
