"Step","zerobasebeta2t2_numdata5lag2noise1.0lo128hi128sz00001max50000_0707_172415 - loss","zerobasebeta2t2_numdata5lag2noise1.0lo128hi128sz00001max50000_0707_172415 - loss__MIN","zerobasebeta2t2_numdata5lag2noise1.0lo128hi128sz00001max50000_0707_172415 - loss__MAX"
"9600","1946.41650390625","1946.41650390625","1946.41650390625"
"9620","2432.6533203125","2432.6533203125","2432.6533203125"
"9640","1988.8359375","1988.8359375","1988.8359375"
"9660","2364.810791015625","2364.810791015625","2364.810791015625"
"9680","1844.387451171875","1844.387451171875","1844.387451171875"
"9700","2305.919677734375","2305.919677734375","2305.919677734375"
"9720","2080.3642578125","2080.3642578125","2080.3642578125"
"9740","1951.0096435546875","1951.0096435546875","1951.0096435546875"
"9760","1764.681396484375","1764.681396484375","1764.681396484375"
"9780","2215.40771484375","2215.40771484375","2215.40771484375"
"9800","1991.896484375","1991.896484375","1991.896484375"
"9820","2016.67724609375","2016.67724609375","2016.67724609375"
"9840","2117.381591796875","2117.381591796875","2117.381591796875"
"9860","1884.3031005859375","1884.3031005859375","1884.3031005859375"
"9880","2119.148193359375","2119.148193359375","2119.148193359375"
"9900","1855.919677734375","1855.919677734375","1855.919677734375"
"9920","2119.0390625","2119.0390625","2119.0390625"
"9940","2388.12939453125","2388.12939453125","2388.12939453125"
"9960","2124.530029296875","2124.530029296875","2124.530029296875"
"9980","1863.4603271484375","1863.4603271484375","1863.4603271484375"
"10000","1848.767333984375","1848.767333984375","1848.767333984375"
"10020","2217.72314453125","2217.72314453125","2217.72314453125"
"10040","1825.7821044921875","1825.7821044921875","1825.7821044921875"
"10060","2252.552001953125","2252.552001953125","2252.552001953125"
"10080","2323.34765625","2323.34765625","2323.34765625"
"10100","2239.48193359375","2239.48193359375","2239.48193359375"
"10120","2320.599853515625","2320.599853515625","2320.599853515625"
"10140","2028.3448486328125","2028.3448486328125","2028.3448486328125"
"10160","1998.3900146484375","1998.3900146484375","1998.3900146484375"
"10180","2022.5340576171875","2022.5340576171875","2022.5340576171875"
"10200","1961.1168212890625","1961.1168212890625","1961.1168212890625"
"10220","1980.7166748046875","1980.7166748046875","1980.7166748046875"
"10240","1921.614501953125","1921.614501953125","1921.614501953125"
"10260","2128.802490234375","2128.802490234375","2128.802490234375"
"10280","2141.4150390625","2141.4150390625","2141.4150390625"
"10300","2048.23486328125","2048.23486328125","2048.23486328125"
"10320","2021.708984375","2021.708984375","2021.708984375"
"10340","1783.3175048828125","1783.3175048828125","1783.3175048828125"
"10360","2216.353759765625","2216.353759765625","2216.353759765625"
"10380","2178.998291015625","2178.998291015625","2178.998291015625"
"10400","2015.617919921875","2015.617919921875","2015.617919921875"
"10420","2115.619384765625","2115.619384765625","2115.619384765625"
"10440","2247.6953125","2247.6953125","2247.6953125"
"10460","1992.7237548828125","1992.7237548828125","1992.7237548828125"
"10480","2086.513671875","2086.513671875","2086.513671875"
"10500","2081.3447265625","2081.3447265625","2081.3447265625"
"10520","1878.1512451171875","1878.1512451171875","1878.1512451171875"
"10540","2039.2181396484375","2039.2181396484375","2039.2181396484375"
"10560","2171.1484375","2171.1484375","2171.1484375"
"10580","1915.6290283203125","1915.6290283203125","1915.6290283203125"
"10600","2309.30859375","2309.30859375","2309.30859375"
"10620","1778.5289306640625","1778.5289306640625","1778.5289306640625"
"10640","2166.082763671875","2166.082763671875","2166.082763671875"
"10660","2150.67724609375","2150.67724609375","2150.67724609375"
"10680","2001.9827880859375","2001.9827880859375","2001.9827880859375"
"10700","1762.918701171875","1762.918701171875","1762.918701171875"
"10720","2239.679443359375","2239.679443359375","2239.679443359375"
"10740","1867.4927978515625","1867.4927978515625","1867.4927978515625"
"10760","1967.7880859375","1967.7880859375","1967.7880859375"
"10780","1966.521484375","1966.521484375","1966.521484375"
"10800","1964.564208984375","1964.564208984375","1964.564208984375"
"10820","2231.26611328125","2231.26611328125","2231.26611328125"
"10840","2011.1953125","2011.1953125","2011.1953125"
"10860","1949.00537109375","1949.00537109375","1949.00537109375"
"10880","2289.440673828125","2289.440673828125","2289.440673828125"
"10900","1701.33642578125","1701.33642578125","1701.33642578125"
"10920","1830.6278076171875","1830.6278076171875","1830.6278076171875"
"10940","2114.1005859375","2114.1005859375","2114.1005859375"
"10960","2008.5853271484375","2008.5853271484375","2008.5853271484375"
"10980","2009.594970703125","2009.594970703125","2009.594970703125"
"11000","1594.1436767578125","1594.1436767578125","1594.1436767578125"
"11020","1989.75146484375","1989.75146484375","1989.75146484375"
"11040","2360.10595703125","2360.10595703125","2360.10595703125"
"11060","2042.09765625","2042.09765625","2042.09765625"
"11080","1970.291259765625","1970.291259765625","1970.291259765625"
"11100","1837.06005859375","1837.06005859375","1837.06005859375"
"11120","2154.90234375","2154.90234375","2154.90234375"
"11140","2254.7080078125","2254.7080078125","2254.7080078125"
"11160","2032.3836669921875","2032.3836669921875","2032.3836669921875"
"11180","2094.401611328125","2094.401611328125","2094.401611328125"
"11200","2269.000244140625","2269.000244140625","2269.000244140625"
"11220","2086.685302734375","2086.685302734375","2086.685302734375"
"11240","1914.4114990234375","1914.4114990234375","1914.4114990234375"
"11260","2053.35693359375","2053.35693359375","2053.35693359375"
"11280","2223.136474609375","2223.136474609375","2223.136474609375"
"11300","2087.645263671875","2087.645263671875","2087.645263671875"
"11320","2117.403076171875","2117.403076171875","2117.403076171875"
"11340","2133.6796875","2133.6796875","2133.6796875"
"11360","1877.769287109375","1877.769287109375","1877.769287109375"
"11380","2143.0947265625","2143.0947265625","2143.0947265625"
"11400","2063.94677734375","2063.94677734375","2063.94677734375"
"11420","2158.407470703125","2158.407470703125","2158.407470703125"
"11440","2011.881103515625","2011.881103515625","2011.881103515625"
"11460","1817.1480712890625","1817.1480712890625","1817.1480712890625"
"11480","1828.3533935546875","1828.3533935546875","1828.3533935546875"
"11500","1797.759033203125","1797.759033203125","1797.759033203125"
"11520","1996.1292724609375","1996.1292724609375","1996.1292724609375"
"11540","1819.29248046875","1819.29248046875","1819.29248046875"
"11560","2002.7806396484375","2002.7806396484375","2002.7806396484375"
"11580","2145.143798828125","2145.143798828125","2145.143798828125"
"11600","2231.0517578125","2231.0517578125","2231.0517578125"
"11620","1830.323974609375","1830.323974609375","1830.323974609375"
"11640","2005.0521240234375","2005.0521240234375","2005.0521240234375"
"11660","1910.6571044921875","1910.6571044921875","1910.6571044921875"
"11680","2064.915771484375","2064.915771484375","2064.915771484375"
"11700","2275.177978515625","2275.177978515625","2275.177978515625"
"11720","1868.3671875","1868.3671875","1868.3671875"
"11740","1951.587158203125","1951.587158203125","1951.587158203125"
"11760","2281.315673828125","2281.315673828125","2281.315673828125"
"11780","2356.58984375","2356.58984375","2356.58984375"
"11800","2000.8623046875","2000.8623046875","2000.8623046875"
"11820","2066.2109375","2066.2109375","2066.2109375"
"11840","1782.3387451171875","1782.3387451171875","1782.3387451171875"
"11860","2263.265625","2263.265625","2263.265625"
"11880","2020.2039794921875","2020.2039794921875","2020.2039794921875"
"11900","2288.2724609375","2288.2724609375","2288.2724609375"
"11920","1868.581787109375","1868.581787109375","1868.581787109375"
"11940","2036.040283203125","2036.040283203125","2036.040283203125"
"11960","2008.0252685546875","2008.0252685546875","2008.0252685546875"
"11980","2160.231201171875","2160.231201171875","2160.231201171875"
"12000","1978.234375","1978.234375","1978.234375"
"12020","1903.2674560546875","1903.2674560546875","1903.2674560546875"
"12040","1954.31884765625","1954.31884765625","1954.31884765625"
"12060","2133.90234375","2133.90234375","2133.90234375"
"12080","1859.4281005859375","1859.4281005859375","1859.4281005859375"
"12100","2112.2685546875","2112.2685546875","2112.2685546875"
"12120","2088.97705078125","2088.97705078125","2088.97705078125"
"12140","2150.13232421875","2150.13232421875","2150.13232421875"
"12160","1962.7572021484375","1962.7572021484375","1962.7572021484375"
"12180","1891.883056640625","1891.883056640625","1891.883056640625"
"12200","1927.288818359375","1927.288818359375","1927.288818359375"
"12220","2133.31494140625","2133.31494140625","2133.31494140625"
"12240","2294.7080078125","2294.7080078125","2294.7080078125"
"12260","2100.48193359375","2100.48193359375","2100.48193359375"
"12280","1819.07177734375","1819.07177734375","1819.07177734375"
"12300","2129.167724609375","2129.167724609375","2129.167724609375"
"12320","2045.0963134765625","2045.0963134765625","2045.0963134765625"
"12340","2168.482421875","2168.482421875","2168.482421875"
"12360","1819.7608642578125","1819.7608642578125","1819.7608642578125"
"12380","2141.78955078125","2141.78955078125","2141.78955078125"
"12400","1885.4140625","1885.4140625","1885.4140625"
"12420","1873.7408447265625","1873.7408447265625","1873.7408447265625"
"12440","2130.494873046875","2130.494873046875","2130.494873046875"
"12460","2186.823486328125","2186.823486328125","2186.823486328125"
"12480","1836.7545166015625","1836.7545166015625","1836.7545166015625"
"12500","2045.3992919921875","2045.3992919921875","2045.3992919921875"
"12520","1982.8896484375","1982.8896484375","1982.8896484375"
"12540","1939.0789794921875","1939.0789794921875","1939.0789794921875"
"12560","2402.187744140625","2402.187744140625","2402.187744140625"
"12580","1943.5018310546875","1943.5018310546875","1943.5018310546875"
"12600","1977.9376220703125","1977.9376220703125","1977.9376220703125"
"12620","2128.068603515625","2128.068603515625","2128.068603515625"
"12640","1924.191650390625","1924.191650390625","1924.191650390625"
"12660","1904.134521484375","1904.134521484375","1904.134521484375"
"12680","1903.6893310546875","1903.6893310546875","1903.6893310546875"
"12700","1930.3807373046875","1930.3807373046875","1930.3807373046875"
"12720","2044.779052734375","2044.779052734375","2044.779052734375"
"12740","1743.1612548828125","1743.1612548828125","1743.1612548828125"
"12760","1806.5072021484375","1806.5072021484375","1806.5072021484375"
"12780","1659.94775390625","1659.94775390625","1659.94775390625"
"12800","1894.6502685546875","1894.6502685546875","1894.6502685546875"
"12820","1563.0789794921875","1563.0789794921875","1563.0789794921875"
"12840","2035.6549072265625","2035.6549072265625","2035.6549072265625"
"12860","1799.528076171875","1799.528076171875","1799.528076171875"
"12880","1820.5799560546875","1820.5799560546875","1820.5799560546875"
"12900","1980.355712890625","1980.355712890625","1980.355712890625"
"12920","1906.291259765625","1906.291259765625","1906.291259765625"
"12940","1837.40087890625","1837.40087890625","1837.40087890625"
"12960","2002.9666748046875","2002.9666748046875","2002.9666748046875"
"12980","2099.078369140625","2099.078369140625","2099.078369140625"
"13000","2098.79931640625","2098.79931640625","2098.79931640625"
"13020","2089.45068359375","2089.45068359375","2089.45068359375"
"13040","1674.415771484375","1674.415771484375","1674.415771484375"
"13060","1946.7974853515625","1946.7974853515625","1946.7974853515625"
"13080","1895.915283203125","1895.915283203125","1895.915283203125"
"13100","2037.531494140625","2037.531494140625","2037.531494140625"
"13120","1991.421875","1991.421875","1991.421875"
"13140","1893.0113525390625","1893.0113525390625","1893.0113525390625"
"13160","1742.88720703125","1742.88720703125","1742.88720703125"
"13180","1992.22998046875","1992.22998046875","1992.22998046875"
"13200","1886.185302734375","1886.185302734375","1886.185302734375"
"13220","1971.328857421875","1971.328857421875","1971.328857421875"
"13240","2116.38037109375","2116.38037109375","2116.38037109375"
"13260","1624.598388671875","1624.598388671875","1624.598388671875"
"13280","1707.949951171875","1707.949951171875","1707.949951171875"
"13300","1946.977294921875","1946.977294921875","1946.977294921875"
"13320","1797.6982421875","1797.6982421875","1797.6982421875"
"13340","1991.1749267578125","1991.1749267578125","1991.1749267578125"
"13360","2008.0030517578125","2008.0030517578125","2008.0030517578125"
"13380","1657.0755615234375","1657.0755615234375","1657.0755615234375"
"13400","1841.3033447265625","1841.3033447265625","1841.3033447265625"
"13420","1764.3394775390625","1764.3394775390625","1764.3394775390625"
"13440","1914.4066162109375","1914.4066162109375","1914.4066162109375"
"13460","1714.7530517578125","1714.7530517578125","1714.7530517578125"
"13480","2029.3460693359375","2029.3460693359375","2029.3460693359375"
"13500","1901.088134765625","1901.088134765625","1901.088134765625"
"13520","1802.9149169921875","1802.9149169921875","1802.9149169921875"
"13540","1852.87841796875","1852.87841796875","1852.87841796875"
"13560","1870.798828125","1870.798828125","1870.798828125"
"13580","1803.1038818359375","1803.1038818359375","1803.1038818359375"
"13600","1842.812744140625","1842.812744140625","1842.812744140625"
"13620","1804.0655517578125","1804.0655517578125","1804.0655517578125"
"13640","1889.62744140625","1889.62744140625","1889.62744140625"
"13660","1700.48681640625","1700.48681640625","1700.48681640625"
"13680","2120.138427734375","2120.138427734375","2120.138427734375"
"13700","2243.99609375","2243.99609375","2243.99609375"
"13720","1837.3970947265625","1837.3970947265625","1837.3970947265625"
"13740","1815.56591796875","1815.56591796875","1815.56591796875"
"13760","1741.447509765625","1741.447509765625","1741.447509765625"
"13780","1598.4571533203125","1598.4571533203125","1598.4571533203125"
"13800","1921.95263671875","1921.95263671875","1921.95263671875"
"13820","1690.6961669921875","1690.6961669921875","1690.6961669921875"
"13840","1852.372802734375","1852.372802734375","1852.372802734375"
"13860","1856.34130859375","1856.34130859375","1856.34130859375"
"13880","1919.7310791015625","1919.7310791015625","1919.7310791015625"
"13900","2054.331298828125","2054.331298828125","2054.331298828125"
"13920","1786.198974609375","1786.198974609375","1786.198974609375"
"13940","2011.523681640625","2011.523681640625","2011.523681640625"
"13960","1980.9114990234375","1980.9114990234375","1980.9114990234375"
"13980","1765.249755859375","1765.249755859375","1765.249755859375"
"14000","1806.793701171875","1806.793701171875","1806.793701171875"
"14020","1856.826171875","1856.826171875","1856.826171875"
"14040","1887.7462158203125","1887.7462158203125","1887.7462158203125"
"14060","1883.042724609375","1883.042724609375","1883.042724609375"
"14080","2334.892578125","2334.892578125","2334.892578125"
"14100","1617.291259765625","1617.291259765625","1617.291259765625"
"14120","2134.746337890625","2134.746337890625","2134.746337890625"
"14140","2080.49267578125","2080.49267578125","2080.49267578125"
"14160","1479.4810791015625","1479.4810791015625","1479.4810791015625"
"14180","1904.5269775390625","1904.5269775390625","1904.5269775390625"
"14200","1742.4422607421875","1742.4422607421875","1742.4422607421875"
"14220","1935.663818359375","1935.663818359375","1935.663818359375"
"14240","1891.7054443359375","1891.7054443359375","1891.7054443359375"
"14260","1752.675537109375","1752.675537109375","1752.675537109375"
"14280","1600.8482666015625","1600.8482666015625","1600.8482666015625"
"14300","1870.0220947265625","1870.0220947265625","1870.0220947265625"
"14320","1912.5653076171875","1912.5653076171875","1912.5653076171875"
"14340","1739.1524658203125","1739.1524658203125","1739.1524658203125"
"14360","1894.875","1894.875","1894.875"
"14380","1833.625244140625","1833.625244140625","1833.625244140625"
"14400","2075.510498046875","2075.510498046875","2075.510498046875"
"14420","1922.2591552734375","1922.2591552734375","1922.2591552734375"
"14440","1956.360595703125","1956.360595703125","1956.360595703125"
"14460","1735.613037109375","1735.613037109375","1735.613037109375"
"14480","1679.0653076171875","1679.0653076171875","1679.0653076171875"
"14500","1950.4947509765625","1950.4947509765625","1950.4947509765625"
"14520","1890.814453125","1890.814453125","1890.814453125"
"14540","1846.52783203125","1846.52783203125","1846.52783203125"
"14560","1949.723388671875","1949.723388671875","1949.723388671875"
"14580","1726.907470703125","1726.907470703125","1726.907470703125"
"14600","1903.60693359375","1903.60693359375","1903.60693359375"
"14620","1942.204345703125","1942.204345703125","1942.204345703125"
"14640","2134.2724609375","2134.2724609375","2134.2724609375"
"14660","1681.5946044921875","1681.5946044921875","1681.5946044921875"
"14680","1933.3424072265625","1933.3424072265625","1933.3424072265625"
"14700","1962.63525390625","1962.63525390625","1962.63525390625"
"14720","1947.873291015625","1947.873291015625","1947.873291015625"
"14740","1947.4688720703125","1947.4688720703125","1947.4688720703125"
"14760","1889.2474365234375","1889.2474365234375","1889.2474365234375"
"14780","1589.314453125","1589.314453125","1589.314453125"
"14800","1733.118408203125","1733.118408203125","1733.118408203125"
"14820","1539.5040283203125","1539.5040283203125","1539.5040283203125"
"14840","1951.6749267578125","1951.6749267578125","1951.6749267578125"
"14860","1697.06689453125","1697.06689453125","1697.06689453125"
"14880","1751.9532470703125","1751.9532470703125","1751.9532470703125"
"14900","2284.486083984375","2284.486083984375","2284.486083984375"
"14920","1746.187255859375","1746.187255859375","1746.187255859375"
"14940","1901.899169921875","1901.899169921875","1901.899169921875"
"14960","1671.0716552734375","1671.0716552734375","1671.0716552734375"
"14980","1828.4307861328125","1828.4307861328125","1828.4307861328125"
"15000","1780.5408935546875","1780.5408935546875","1780.5408935546875"
"15020","1715.1556396484375","1715.1556396484375","1715.1556396484375"
"15040","1974.7835693359375","1974.7835693359375","1974.7835693359375"
"15060","1820.751220703125","1820.751220703125","1820.751220703125"
"15080","1989.2669677734375","1989.2669677734375","1989.2669677734375"
"15100","1769.07666015625","1769.07666015625","1769.07666015625"
"15120","1747.5257568359375","1747.5257568359375","1747.5257568359375"
"15140","1835.8438720703125","1835.8438720703125","1835.8438720703125"
"15160","2086.781005859375","2086.781005859375","2086.781005859375"
"15180","1803.5721435546875","1803.5721435546875","1803.5721435546875"
"15200","2238.049560546875","2238.049560546875","2238.049560546875"
"15220","1811.5096435546875","1811.5096435546875","1811.5096435546875"
"15240","1787.192138671875","1787.192138671875","1787.192138671875"
"15260","1679.0596923828125","1679.0596923828125","1679.0596923828125"
"15280","1899.559326171875","1899.559326171875","1899.559326171875"
"15300","2003.2000732421875","2003.2000732421875","2003.2000732421875"
"15320","1758.9638671875","1758.9638671875","1758.9638671875"
"15340","1793.961181640625","1793.961181640625","1793.961181640625"
"15360","1767.0704345703125","1767.0704345703125","1767.0704345703125"
"15380","1697.259765625","1697.259765625","1697.259765625"
"15400","1839.8975830078125","1839.8975830078125","1839.8975830078125"
"15420","1854.9910888671875","1854.9910888671875","1854.9910888671875"
"15440","1984.128662109375","1984.128662109375","1984.128662109375"
"15460","1573.1768798828125","1573.1768798828125","1573.1768798828125"
"15480","1814.65625","1814.65625","1814.65625"
"15500","1641.1201171875","1641.1201171875","1641.1201171875"
"15520","1880.9056396484375","1880.9056396484375","1880.9056396484375"
"15540","1710.5955810546875","1710.5955810546875","1710.5955810546875"
"15560","2062.94580078125","2062.94580078125","2062.94580078125"
"15580","1515.6744384765625","1515.6744384765625","1515.6744384765625"
"15600","1868.591064453125","1868.591064453125","1868.591064453125"
"15620","2045.299072265625","2045.299072265625","2045.299072265625"
"15640","2006.6597900390625","2006.6597900390625","2006.6597900390625"
"15660","1825.24462890625","1825.24462890625","1825.24462890625"
"15680","1830.2818603515625","1830.2818603515625","1830.2818603515625"
"15700","1978.333984375","1978.333984375","1978.333984375"
"15720","1722.49609375","1722.49609375","1722.49609375"
"15740","2100.315673828125","2100.315673828125","2100.315673828125"
"15760","1610.7318115234375","1610.7318115234375","1610.7318115234375"
"15780","2053.81591796875","2053.81591796875","2053.81591796875"
"15800","1978.4884033203125","1978.4884033203125","1978.4884033203125"
"15820","1672.11962890625","1672.11962890625","1672.11962890625"
"15840","1650.192626953125","1650.192626953125","1650.192626953125"
"15860","1998.865234375","1998.865234375","1998.865234375"
"15880","1791.85791015625","1791.85791015625","1791.85791015625"
"15900","1931.8714599609375","1931.8714599609375","1931.8714599609375"
"15920","1852.03466796875","1852.03466796875","1852.03466796875"
"15940","2002.6668701171875","2002.6668701171875","2002.6668701171875"
"15960","1897.3118896484375","1897.3118896484375","1897.3118896484375"
"15980","2010.503662109375","2010.503662109375","2010.503662109375"
"16000","1884.53662109375","1884.53662109375","1884.53662109375"
"16020","1663.5614013671875","1663.5614013671875","1663.5614013671875"
"16040","1641.920166015625","1641.920166015625","1641.920166015625"
"16060","1754.385009765625","1754.385009765625","1754.385009765625"
"16080","1517.9359130859375","1517.9359130859375","1517.9359130859375"
"16100","1812.0946044921875","1812.0946044921875","1812.0946044921875"
"16120","1493.2862548828125","1493.2862548828125","1493.2862548828125"
"16140","1826.5108642578125","1826.5108642578125","1826.5108642578125"
"16160","1864.7484130859375","1864.7484130859375","1864.7484130859375"
"16180","1671.5169677734375","1671.5169677734375","1671.5169677734375"
"16200","1874.7718505859375","1874.7718505859375","1874.7718505859375"
"16220","1817.6002197265625","1817.6002197265625","1817.6002197265625"
"16240","1779.05419921875","1779.05419921875","1779.05419921875"
"16260","1996.15966796875","1996.15966796875","1996.15966796875"
"16280","1817.9207763671875","1817.9207763671875","1817.9207763671875"
"16300","1877.392822265625","1877.392822265625","1877.392822265625"
"16320","1880.80224609375","1880.80224609375","1880.80224609375"
"16340","1713.3846435546875","1713.3846435546875","1713.3846435546875"
"16360","1893.3248291015625","1893.3248291015625","1893.3248291015625"
"16380","1936.859619140625","1936.859619140625","1936.859619140625"
"16400","1869.22412109375","1869.22412109375","1869.22412109375"
"16420","1768.4765625","1768.4765625","1768.4765625"
"16440","1799.9359130859375","1799.9359130859375","1799.9359130859375"
"16460","1977.6993408203125","1977.6993408203125","1977.6993408203125"
"16480","1885.4281005859375","1885.4281005859375","1885.4281005859375"
"16500","1714.93017578125","1714.93017578125","1714.93017578125"
"16520","1853.18994140625","1853.18994140625","1853.18994140625"
"16540","1865.5286865234375","1865.5286865234375","1865.5286865234375"
"16560","1698.9774169921875","1698.9774169921875","1698.9774169921875"
"16580","1605.5340576171875","1605.5340576171875","1605.5340576171875"
"16600","1553.3265380859375","1553.3265380859375","1553.3265380859375"
"16620","1948.8131103515625","1948.8131103515625","1948.8131103515625"
"16640","1948.2059326171875","1948.2059326171875","1948.2059326171875"
"16660","1839.7003173828125","1839.7003173828125","1839.7003173828125"
"16680","1736.138671875","1736.138671875","1736.138671875"
"16700","1584.39306640625","1584.39306640625","1584.39306640625"
"16720","1695.0689697265625","1695.0689697265625","1695.0689697265625"
"16740","2037.7608642578125","2037.7608642578125","2037.7608642578125"
"16760","1649.4979248046875","1649.4979248046875","1649.4979248046875"
"16780","1857.6868896484375","1857.6868896484375","1857.6868896484375"
"16800","1769.8740234375","1769.8740234375","1769.8740234375"
"16820","1691.0731201171875","1691.0731201171875","1691.0731201171875"
"16840","1843.611572265625","1843.611572265625","1843.611572265625"
"16860","1341.535400390625","1341.535400390625","1341.535400390625"
"16880","2069.5771484375","2069.5771484375","2069.5771484375"
"16900","1766.31396484375","1766.31396484375","1766.31396484375"
"16920","1710.828125","1710.828125","1710.828125"
"16940","1867.201171875","1867.201171875","1867.201171875"
"16960","1848.31396484375","1848.31396484375","1848.31396484375"
"16980","1628.6551513671875","1628.6551513671875","1628.6551513671875"
"17000","1804.69580078125","1804.69580078125","1804.69580078125"
"17020","1665.782470703125","1665.782470703125","1665.782470703125"
"17040","1845.7489013671875","1845.7489013671875","1845.7489013671875"
"17060","2054.455322265625","2054.455322265625","2054.455322265625"
"17080","1987.6258544921875","1987.6258544921875","1987.6258544921875"
"17100","1764.2745361328125","1764.2745361328125","1764.2745361328125"
"17120","1837.041259765625","1837.041259765625","1837.041259765625"
"17140","1909.7796630859375","1909.7796630859375","1909.7796630859375"
"17160","1721.3782958984375","1721.3782958984375","1721.3782958984375"
"17180","1520.574951171875","1520.574951171875","1520.574951171875"
"17200","1653.8111572265625","1653.8111572265625","1653.8111572265625"
"17220","1767.9896240234375","1767.9896240234375","1767.9896240234375"
"17240","1767.41064453125","1767.41064453125","1767.41064453125"
"17260","1362.865478515625","1362.865478515625","1362.865478515625"
"17280","1510.38623046875","1510.38623046875","1510.38623046875"
"17300","1656.70849609375","1656.70849609375","1656.70849609375"
"17320","1846.57470703125","1846.57470703125","1846.57470703125"
"17340","1931.660888671875","1931.660888671875","1931.660888671875"
"17360","1843.506103515625","1843.506103515625","1843.506103515625"
"17380","1855.0540771484375","1855.0540771484375","1855.0540771484375"
"17400","1831.3602294921875","1831.3602294921875","1831.3602294921875"
"17420","1776.3104248046875","1776.3104248046875","1776.3104248046875"
"17440","1863.03515625","1863.03515625","1863.03515625"
"17460","1719.3814697265625","1719.3814697265625","1719.3814697265625"
"17480","1649.267333984375","1649.267333984375","1649.267333984375"
"17500","2096.212158203125","2096.212158203125","2096.212158203125"
"17520","1692.1378173828125","1692.1378173828125","1692.1378173828125"
"17540","1608.66845703125","1608.66845703125","1608.66845703125"
"17560","1878.2239990234375","1878.2239990234375","1878.2239990234375"
"17580","1627.2181396484375","1627.2181396484375","1627.2181396484375"
"17600","1873.3411865234375","1873.3411865234375","1873.3411865234375"
"17620","2083.59130859375","2083.59130859375","2083.59130859375"
"17640","1763.290771484375","1763.290771484375","1763.290771484375"
"17660","2098.576416015625","2098.576416015625","2098.576416015625"
"17680","1708.5130615234375","1708.5130615234375","1708.5130615234375"
"17700","1351.2135009765625","1351.2135009765625","1351.2135009765625"
"17720","1630.5107421875","1630.5107421875","1630.5107421875"
"17740","1876.473876953125","1876.473876953125","1876.473876953125"
"17760","1668.5728759765625","1668.5728759765625","1668.5728759765625"
"17780","1571.10595703125","1571.10595703125","1571.10595703125"
"17800","1647.65576171875","1647.65576171875","1647.65576171875"
"17820","1667.833740234375","1667.833740234375","1667.833740234375"
"17840","1704.802734375","1704.802734375","1704.802734375"
"17860","1890.52587890625","1890.52587890625","1890.52587890625"
"17880","1616.9908447265625","1616.9908447265625","1616.9908447265625"
"17900","1735.63232421875","1735.63232421875","1735.63232421875"
"17920","2009.741943359375","2009.741943359375","2009.741943359375"
"17940","1744.2781982421875","1744.2781982421875","1744.2781982421875"
"17960","1912.47802734375","1912.47802734375","1912.47802734375"
"17980","1658.0814208984375","1658.0814208984375","1658.0814208984375"
"18000","1712.4212646484375","1712.4212646484375","1712.4212646484375"
"18020","1729.5018310546875","1729.5018310546875","1729.5018310546875"
"18040","1725.5052490234375","1725.5052490234375","1725.5052490234375"
"18060","1466.617431640625","1466.617431640625","1466.617431640625"
"18080","1889.064697265625","1889.064697265625","1889.064697265625"
"18100","1420.9002685546875","1420.9002685546875","1420.9002685546875"
"18120","1545.7408447265625","1545.7408447265625","1545.7408447265625"
"18140","1775.591064453125","1775.591064453125","1775.591064453125"
"18160","1544.898681640625","1544.898681640625","1544.898681640625"
"18180","1652.2578125","1652.2578125","1652.2578125"
"18200","1710.69091796875","1710.69091796875","1710.69091796875"
"18220","1789.921875","1789.921875","1789.921875"
"18240","1791.654296875","1791.654296875","1791.654296875"
"18260","1665.2274169921875","1665.2274169921875","1665.2274169921875"
"18280","1712.822509765625","1712.822509765625","1712.822509765625"
"18300","1540.9732666015625","1540.9732666015625","1540.9732666015625"
"18320","1656.205322265625","1656.205322265625","1656.205322265625"
"18340","1672.145263671875","1672.145263671875","1672.145263671875"
"18360","1451.798828125","1451.798828125","1451.798828125"
"18380","1904.770263671875","1904.770263671875","1904.770263671875"
"18400","1708.0625","1708.0625","1708.0625"
"18420","1681.47509765625","1681.47509765625","1681.47509765625"
"18440","1716.8599853515625","1716.8599853515625","1716.8599853515625"
"18460","1630.326171875","1630.326171875","1630.326171875"
"18480","1799.3836669921875","1799.3836669921875","1799.3836669921875"
"18500","2027.465576171875","2027.465576171875","2027.465576171875"
"18520","1809.9365234375","1809.9365234375","1809.9365234375"
"18540","1762.4949951171875","1762.4949951171875","1762.4949951171875"
"18560","1664.191650390625","1664.191650390625","1664.191650390625"
"18580","1650.4349365234375","1650.4349365234375","1650.4349365234375"
"18600","1872.7962646484375","1872.7962646484375","1872.7962646484375"
"18620","1792.5904541015625","1792.5904541015625","1792.5904541015625"
"18640","2061.780517578125","2061.780517578125","2061.780517578125"
"18660","1504.2852783203125","1504.2852783203125","1504.2852783203125"
"18680","1988.8896484375","1988.8896484375","1988.8896484375"
"18700","1747.3443603515625","1747.3443603515625","1747.3443603515625"
"18720","2059.4775390625","2059.4775390625","2059.4775390625"
"18740","1556.0911865234375","1556.0911865234375","1556.0911865234375"
"18760","1729.5364990234375","1729.5364990234375","1729.5364990234375"
"18780","1728.470947265625","1728.470947265625","1728.470947265625"
"18800","1897.5771484375","1897.5771484375","1897.5771484375"
"18820","1735.2940673828125","1735.2940673828125","1735.2940673828125"
"18840","1729.1712646484375","1729.1712646484375","1729.1712646484375"
"18860","1730.9915771484375","1730.9915771484375","1730.9915771484375"
