"Step","zerobase_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_120929 - loss","zerobase_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_120929 - loss__MIN","zerobase_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_120929 - loss__MAX"
"18780","1668.0810546875","1668.0810546875","1668.0810546875"
"18800","1830.27685546875","1830.27685546875","1830.27685546875"
"18820","1683.213134765625","1683.213134765625","1683.213134765625"
"18840","1647.44384765625","1647.44384765625","1647.44384765625"
"18860","1645.73095703125","1645.73095703125","1645.73095703125"
"18880","1944.312744140625","1944.312744140625","1944.312744140625"
"18900","1567.802490234375","1567.802490234375","1567.802490234375"
"18920","1578.3602294921875","1578.3602294921875","1578.3602294921875"
"18940","1620.1805419921875","1620.1805419921875","1620.1805419921875"
"18960","1605.1695556640625","1605.1695556640625","1605.1695556640625"
"18980","1630.4000244140625","1630.4000244140625","1630.4000244140625"
"19000","1698.4180908203125","1698.4180908203125","1698.4180908203125"
"19020","1482.2528076171875","1482.2528076171875","1482.2528076171875"
"19040","1563.1927490234375","1563.1927490234375","1563.1927490234375"
"19060","2090.675048828125","2090.675048828125","2090.675048828125"
"19080","1789.586181640625","1789.586181640625","1789.586181640625"
"19100","1574.19970703125","1574.19970703125","1574.19970703125"
"19120","1502.27001953125","1502.27001953125","1502.27001953125"
"19140","1746.7060546875","1746.7060546875","1746.7060546875"
"19160","1944.890869140625","1944.890869140625","1944.890869140625"
"19180","1523.0101318359375","1523.0101318359375","1523.0101318359375"
"19200","1697.76806640625","1697.76806640625","1697.76806640625"
"19220","1780.2742919921875","1780.2742919921875","1780.2742919921875"
"19240","1755.27099609375","1755.27099609375","1755.27099609375"
"19260","1587.659912109375","1587.659912109375","1587.659912109375"
"19280","1753.2486572265625","1753.2486572265625","1753.2486572265625"
"19300","1441.1937255859375","1441.1937255859375","1441.1937255859375"
"19320","1961.829833984375","1961.829833984375","1961.829833984375"
"19340","1659.1680908203125","1659.1680908203125","1659.1680908203125"
"19360","1755.4854736328125","1755.4854736328125","1755.4854736328125"
"19380","1521.1068115234375","1521.1068115234375","1521.1068115234375"
"19400","1590.5487060546875","1590.5487060546875","1590.5487060546875"
"19420","1807.2880859375","1807.2880859375","1807.2880859375"
"19440","1626.554931640625","1626.554931640625","1626.554931640625"
"19460","1678.349365234375","1678.349365234375","1678.349365234375"
"19480","1860.485595703125","1860.485595703125","1860.485595703125"
"19500","1633.00341796875","1633.00341796875","1633.00341796875"
"19520","1748.7572021484375","1748.7572021484375","1748.7572021484375"
"19540","1472.1741943359375","1472.1741943359375","1472.1741943359375"
"19560","1697.1903076171875","1697.1903076171875","1697.1903076171875"
"19580","1711.2723388671875","1711.2723388671875","1711.2723388671875"
"19600","1560.20751953125","1560.20751953125","1560.20751953125"
"19620","1686.466796875","1686.466796875","1686.466796875"
"19640","2062.64892578125","2062.64892578125","2062.64892578125"
"19660","1824.547607421875","1824.547607421875","1824.547607421875"
"19680","1647.1751708984375","1647.1751708984375","1647.1751708984375"
"19700","1707.6263427734375","1707.6263427734375","1707.6263427734375"
"19720","1765.0654296875","1765.0654296875","1765.0654296875"
"19740","1326.9835205078125","1326.9835205078125","1326.9835205078125"
"19760","1567.523681640625","1567.523681640625","1567.523681640625"
"19780","1670.1959228515625","1670.1959228515625","1670.1959228515625"
"19800","1616.25341796875","1616.25341796875","1616.25341796875"
"19820","1620.086181640625","1620.086181640625","1620.086181640625"
"19840","1598.593505859375","1598.593505859375","1598.593505859375"
"19860","1695.323974609375","1695.323974609375","1695.323974609375"
"19880","1561.4593505859375","1561.4593505859375","1561.4593505859375"
"19900","1725.8929443359375","1725.8929443359375","1725.8929443359375"
"19920","1590.6993408203125","1590.6993408203125","1590.6993408203125"
"19940","1629.082275390625","1629.082275390625","1629.082275390625"
"19960","2240.823486328125","2240.823486328125","2240.823486328125"
"19980","1572.974365234375","1572.974365234375","1572.974365234375"
"20000","1301.69873046875","1301.69873046875","1301.69873046875"
"20020","1865.9957275390625","1865.9957275390625","1865.9957275390625"
"20040","1647.4085693359375","1647.4085693359375","1647.4085693359375"
"20060","1656.3394775390625","1656.3394775390625","1656.3394775390625"
"20080","1884.0174560546875","1884.0174560546875","1884.0174560546875"
"20100","1631.2218017578125","1631.2218017578125","1631.2218017578125"
"20120","1618.5943603515625","1618.5943603515625","1618.5943603515625"
"20140","1496.943115234375","1496.943115234375","1496.943115234375"
"20160","1538.7926025390625","1538.7926025390625","1538.7926025390625"
"20180","1855.243408203125","1855.243408203125","1855.243408203125"
"20200","1569.1109619140625","1569.1109619140625","1569.1109619140625"
"20220","1874.8167724609375","1874.8167724609375","1874.8167724609375"
"20240","1681.44873046875","1681.44873046875","1681.44873046875"
"20260","1567.8822021484375","1567.8822021484375","1567.8822021484375"
"20280","1568.7298583984375","1568.7298583984375","1568.7298583984375"
"20300","1622.7259521484375","1622.7259521484375","1622.7259521484375"
"20320","1661.299072265625","1661.299072265625","1661.299072265625"
"20340","1338.572265625","1338.572265625","1338.572265625"
"20360","1433.1402587890625","1433.1402587890625","1433.1402587890625"
"20380","1762.180908203125","1762.180908203125","1762.180908203125"
"20400","1635.137451171875","1635.137451171875","1635.137451171875"
"20420","1672.51806640625","1672.51806640625","1672.51806640625"
"20440","1649.0050048828125","1649.0050048828125","1649.0050048828125"
"20460","1660.11669921875","1660.11669921875","1660.11669921875"
"20480","1501.0107421875","1501.0107421875","1501.0107421875"
"20500","1702.7337646484375","1702.7337646484375","1702.7337646484375"
"20520","1522.2021484375","1522.2021484375","1522.2021484375"
"20540","1500.0089111328125","1500.0089111328125","1500.0089111328125"
"20560","1689.431396484375","1689.431396484375","1689.431396484375"
"20580","1655.65869140625","1655.65869140625","1655.65869140625"
"20600","1619.1512451171875","1619.1512451171875","1619.1512451171875"
"20620","1658.47998046875","1658.47998046875","1658.47998046875"
"20640","1638.054931640625","1638.054931640625","1638.054931640625"
"20660","1972.2880859375","1972.2880859375","1972.2880859375"
"20680","1728.24658203125","1728.24658203125","1728.24658203125"
"20700","1635.78759765625","1635.78759765625","1635.78759765625"
"20720","1624.6385498046875","1624.6385498046875","1624.6385498046875"
"20740","1452.38671875","1452.38671875","1452.38671875"
"20760","1881.980224609375","1881.980224609375","1881.980224609375"
"20780","1737.669677734375","1737.669677734375","1737.669677734375"
"20800","1628.1549072265625","1628.1549072265625","1628.1549072265625"
"20820","1446.5086669921875","1446.5086669921875","1446.5086669921875"
"20840","1341.8243408203125","1341.8243408203125","1341.8243408203125"
"20860","1672.3521728515625","1672.3521728515625","1672.3521728515625"
"20880","1651.2852783203125","1651.2852783203125","1651.2852783203125"
"20900","1451.8817138671875","1451.8817138671875","1451.8817138671875"
"20920","1548.7554931640625","1548.7554931640625","1548.7554931640625"
"20940","1931.3197021484375","1931.3197021484375","1931.3197021484375"
"20960","1614.2879638671875","1614.2879638671875","1614.2879638671875"
"20980","1729.7274169921875","1729.7274169921875","1729.7274169921875"
"21000","1510.3094482421875","1510.3094482421875","1510.3094482421875"
"21020","1485.855224609375","1485.855224609375","1485.855224609375"
"21040","1778.167724609375","1778.167724609375","1778.167724609375"
"21060","1841.83935546875","1841.83935546875","1841.83935546875"
"21080","1744.3157958984375","1744.3157958984375","1744.3157958984375"
"21100","1795.2823486328125","1795.2823486328125","1795.2823486328125"
"21120","1726.0308837890625","1726.0308837890625","1726.0308837890625"
"21140","1683.7371826171875","1683.7371826171875","1683.7371826171875"
"21160","1594.3968505859375","1594.3968505859375","1594.3968505859375"
"21180","1703.2764892578125","1703.2764892578125","1703.2764892578125"
"21200","1635.3780517578125","1635.3780517578125","1635.3780517578125"
"21220","1601.46826171875","1601.46826171875","1601.46826171875"
"21240","1559.2406005859375","1559.2406005859375","1559.2406005859375"
"21260","1605.376220703125","1605.376220703125","1605.376220703125"
"21280","1777.42529296875","1777.42529296875","1777.42529296875"
"21300","1720.1251220703125","1720.1251220703125","1720.1251220703125"
"21320","1591.145263671875","1591.145263671875","1591.145263671875"
"21340","1602.2060546875","1602.2060546875","1602.2060546875"
"21360","1741.510009765625","1741.510009765625","1741.510009765625"
"21380","1596.9996337890625","1596.9996337890625","1596.9996337890625"
"21400","1778.922119140625","1778.922119140625","1778.922119140625"
"21420","1770.3499755859375","1770.3499755859375","1770.3499755859375"
"21440","1696.0386962890625","1696.0386962890625","1696.0386962890625"
"21460","1631.0001220703125","1631.0001220703125","1631.0001220703125"
"21480","1510.0770263671875","1510.0770263671875","1510.0770263671875"
"21500","1926.6402587890625","1926.6402587890625","1926.6402587890625"
"21520","1878.4705810546875","1878.4705810546875","1878.4705810546875"
"21540","1657.7135009765625","1657.7135009765625","1657.7135009765625"
"21560","1486.0062255859375","1486.0062255859375","1486.0062255859375"
"21580","1487.8526611328125","1487.8526611328125","1487.8526611328125"
"21600","1716.638427734375","1716.638427734375","1716.638427734375"
"21620","1579.10205078125","1579.10205078125","1579.10205078125"
"21640","1625.1336669921875","1625.1336669921875","1625.1336669921875"
"21660","1752.0325927734375","1752.0325927734375","1752.0325927734375"
"21680","1830.001220703125","1830.001220703125","1830.001220703125"
"21700","1719.809814453125","1719.809814453125","1719.809814453125"
"21720","1872.65966796875","1872.65966796875","1872.65966796875"
"21740","1367.8743896484375","1367.8743896484375","1367.8743896484375"
"21760","1991.8824462890625","1991.8824462890625","1991.8824462890625"
"21780","1333.96533203125","1333.96533203125","1333.96533203125"
"21800","1674.4481201171875","1674.4481201171875","1674.4481201171875"
"21820","1626.4136962890625","1626.4136962890625","1626.4136962890625"
"21840","1695.9595947265625","1695.9595947265625","1695.9595947265625"
"21860","1751.4188232421875","1751.4188232421875","1751.4188232421875"
"21880","1728.456787109375","1728.456787109375","1728.456787109375"
"21900","1386.2874755859375","1386.2874755859375","1386.2874755859375"
"21920","1253.43896484375","1253.43896484375","1253.43896484375"
"21940","1845.37060546875","1845.37060546875","1845.37060546875"
"21960","1761.83203125","1761.83203125","1761.83203125"
"21980","1610.591796875","1610.591796875","1610.591796875"
"22000","1644.1937255859375","1644.1937255859375","1644.1937255859375"
"22020","1595.224365234375","1595.224365234375","1595.224365234375"
"22040","1467.049072265625","1467.049072265625","1467.049072265625"
"22060","1536.5167236328125","1536.5167236328125","1536.5167236328125"
"22080","1843.66064453125","1843.66064453125","1843.66064453125"
"22100","1638.8858642578125","1638.8858642578125","1638.8858642578125"
"22120","1752.049072265625","1752.049072265625","1752.049072265625"
"22140","1781.5633544921875","1781.5633544921875","1781.5633544921875"
"22160","1461.0787353515625","1461.0787353515625","1461.0787353515625"
"22180","1453.435302734375","1453.435302734375","1453.435302734375"
"22200","1603.2138671875","1603.2138671875","1603.2138671875"
"22220","1687.3758544921875","1687.3758544921875","1687.3758544921875"
"22240","1873.5335693359375","1873.5335693359375","1873.5335693359375"
"22260","1656.947509765625","1656.947509765625","1656.947509765625"
"22280","1703.9290771484375","1703.9290771484375","1703.9290771484375"
"22300","1640.9205322265625","1640.9205322265625","1640.9205322265625"
"22320","1157.3758544921875","1157.3758544921875","1157.3758544921875"
"22340","1471.04248046875","1471.04248046875","1471.04248046875"
"22360","1653.4705810546875","1653.4705810546875","1653.4705810546875"
"22380","1921.0223388671875","1921.0223388671875","1921.0223388671875"
"22400","1606.693603515625","1606.693603515625","1606.693603515625"
"22420","1897.9849853515625","1897.9849853515625","1897.9849853515625"
"22440","1322.2462158203125","1322.2462158203125","1322.2462158203125"
"22460","1643.160888671875","1643.160888671875","1643.160888671875"
"22480","1603.6156005859375","1603.6156005859375","1603.6156005859375"
"22500","1709.0340576171875","1709.0340576171875","1709.0340576171875"
"22520","1488.1043701171875","1488.1043701171875","1488.1043701171875"
"22540","1451.3494873046875","1451.3494873046875","1451.3494873046875"
"22560","1794.8177490234375","1794.8177490234375","1794.8177490234375"
"22580","1730.607177734375","1730.607177734375","1730.607177734375"
"22600","1533.4117431640625","1533.4117431640625","1533.4117431640625"
"22620","1303.9039306640625","1303.9039306640625","1303.9039306640625"
"22640","1609.536376953125","1609.536376953125","1609.536376953125"
"22660","1609.527587890625","1609.527587890625","1609.527587890625"
"22680","1489.2017822265625","1489.2017822265625","1489.2017822265625"
"22700","1501.08544921875","1501.08544921875","1501.08544921875"
"22720","1847.029052734375","1847.029052734375","1847.029052734375"
"22740","1729.8526611328125","1729.8526611328125","1729.8526611328125"
"22760","1626.9322509765625","1626.9322509765625","1626.9322509765625"
"22780","1624.0150146484375","1624.0150146484375","1624.0150146484375"
"22800","1667.742431640625","1667.742431640625","1667.742431640625"
"22820","1888.868408203125","1888.868408203125","1888.868408203125"
"22840","1516.6138916015625","1516.6138916015625","1516.6138916015625"
"22860","1839.62109375","1839.62109375","1839.62109375"
"22880","1571.9696044921875","1571.9696044921875","1571.9696044921875"
"22900","1818.4884033203125","1818.4884033203125","1818.4884033203125"
"22920","1953.497802734375","1953.497802734375","1953.497802734375"
"22940","1663.921630859375","1663.921630859375","1663.921630859375"
"22960","1806.2791748046875","1806.2791748046875","1806.2791748046875"
"22980","1454.552978515625","1454.552978515625","1454.552978515625"
"23000","1503.5535888671875","1503.5535888671875","1503.5535888671875"
"23020","1529.7493896484375","1529.7493896484375","1529.7493896484375"
"23040","1626.0621337890625","1626.0621337890625","1626.0621337890625"
"23060","1483.8585205078125","1483.8585205078125","1483.8585205078125"
"23080","1534.2784423828125","1534.2784423828125","1534.2784423828125"
"23100","1559.505615234375","1559.505615234375","1559.505615234375"
"23120","1622.8433837890625","1622.8433837890625","1622.8433837890625"
"23140","1606.1871337890625","1606.1871337890625","1606.1871337890625"
"23160","1937.164306640625","1937.164306640625","1937.164306640625"
"23180","1542.201416015625","1542.201416015625","1542.201416015625"
"23200","1648.1783447265625","1648.1783447265625","1648.1783447265625"
"23220","2021.0552978515625","2021.0552978515625","2021.0552978515625"
"23240","1600.626220703125","1600.626220703125","1600.626220703125"
"23260","1338.2652587890625","1338.2652587890625","1338.2652587890625"
"23280","1647.5771484375","1647.5771484375","1647.5771484375"
"23300","1616.32470703125","1616.32470703125","1616.32470703125"
"23320","1715.0499267578125","1715.0499267578125","1715.0499267578125"
"23340","1372.3756103515625","1372.3756103515625","1372.3756103515625"
"23360","1481.5006103515625","1481.5006103515625","1481.5006103515625"
"23380","1502.3026123046875","1502.3026123046875","1502.3026123046875"
"23400","1520.1915283203125","1520.1915283203125","1520.1915283203125"
"23420","1562.0977783203125","1562.0977783203125","1562.0977783203125"
"23440","1605.1536865234375","1605.1536865234375","1605.1536865234375"
"23460","1819.8255615234375","1819.8255615234375","1819.8255615234375"
"23480","1846.7579345703125","1846.7579345703125","1846.7579345703125"
"23500","1873.92333984375","1873.92333984375","1873.92333984375"
"23520","1764.6375732421875","1764.6375732421875","1764.6375732421875"
"23540","1379.0263671875","1379.0263671875","1379.0263671875"
"23560","1886.1796875","1886.1796875","1886.1796875"
"23580","1557.3052978515625","1557.3052978515625","1557.3052978515625"
"23600","1525.9405517578125","1525.9405517578125","1525.9405517578125"
"23620","1664.3638916015625","1664.3638916015625","1664.3638916015625"
"23640","1617.29248046875","1617.29248046875","1617.29248046875"
"23660","1495.3243408203125","1495.3243408203125","1495.3243408203125"
"23680","1590.4586181640625","1590.4586181640625","1590.4586181640625"
"23700","1761.150390625","1761.150390625","1761.150390625"
"23720","1769.98974609375","1769.98974609375","1769.98974609375"
"23740","1795.6158447265625","1795.6158447265625","1795.6158447265625"
"23760","1641.142333984375","1641.142333984375","1641.142333984375"
"23780","1619.18017578125","1619.18017578125","1619.18017578125"
"23800","1325.53515625","1325.53515625","1325.53515625"
"23820","1449.36572265625","1449.36572265625","1449.36572265625"
"23840","1498.1807861328125","1498.1807861328125","1498.1807861328125"
"23860","1741.4063720703125","1741.4063720703125","1741.4063720703125"
"23880","1537.451416015625","1537.451416015625","1537.451416015625"
"23900","1944.3504638671875","1944.3504638671875","1944.3504638671875"
"23920","1677.869384765625","1677.869384765625","1677.869384765625"
"23940","1533.1239013671875","1533.1239013671875","1533.1239013671875"
"23960","1486.838134765625","1486.838134765625","1486.838134765625"
"23980","1625.203857421875","1625.203857421875","1625.203857421875"
"24000","1771.2362060546875","1771.2362060546875","1771.2362060546875"
"24020","1645.04248046875","1645.04248046875","1645.04248046875"
"24040","1786.7908935546875","1786.7908935546875","1786.7908935546875"
"24060","1629.1595458984375","1629.1595458984375","1629.1595458984375"
"24080","1494.677734375","1494.677734375","1494.677734375"
"24100","1452.782470703125","1452.782470703125","1452.782470703125"
"24120","1372.0484619140625","1372.0484619140625","1372.0484619140625"
"24140","1512.823974609375","1512.823974609375","1512.823974609375"
"24160","1553.3687744140625","1553.3687744140625","1553.3687744140625"
"24180","1653.8203125","1653.8203125","1653.8203125"
"24200","1553.7823486328125","1553.7823486328125","1553.7823486328125"
"24220","1512.56884765625","1512.56884765625","1512.56884765625"
"24240","1769.7674560546875","1769.7674560546875","1769.7674560546875"
"24260","1792.7200927734375","1792.7200927734375","1792.7200927734375"
"24280","1661.7265625","1661.7265625","1661.7265625"
"24300","1425.466796875","1425.466796875","1425.466796875"
"24320","1487.554931640625","1487.554931640625","1487.554931640625"
"24340","1630.833984375","1630.833984375","1630.833984375"
"24360","1761.30908203125","1761.30908203125","1761.30908203125"
"24380","1333.94091796875","1333.94091796875","1333.94091796875"
"24400","1657.8590087890625","1657.8590087890625","1657.8590087890625"
"24420","1496.06494140625","1496.06494140625","1496.06494140625"
"24440","1961.961181640625","1961.961181640625","1961.961181640625"
"24460","1435.337646484375","1435.337646484375","1435.337646484375"
"24480","1496.767822265625","1496.767822265625","1496.767822265625"
"24500","1460.766845703125","1460.766845703125","1460.766845703125"
"24520","1587.6280517578125","1587.6280517578125","1587.6280517578125"
"24540","1660.0924072265625","1660.0924072265625","1660.0924072265625"
"24560","1735.742431640625","1735.742431640625","1735.742431640625"
"24580","1736.7734375","1736.7734375","1736.7734375"
"24600","1546.4208984375","1546.4208984375","1546.4208984375"
"24620","1738.875","1738.875","1738.875"
"24640","1449.7630615234375","1449.7630615234375","1449.7630615234375"
"24660","1973.640380859375","1973.640380859375","1973.640380859375"
"24680","1700.832763671875","1700.832763671875","1700.832763671875"
"24700","1381.793212890625","1381.793212890625","1381.793212890625"
"24720","1549.1927490234375","1549.1927490234375","1549.1927490234375"
"24740","1409.357421875","1409.357421875","1409.357421875"
"24760","1575.9710693359375","1575.9710693359375","1575.9710693359375"
"24780","1809.9261474609375","1809.9261474609375","1809.9261474609375"
"24800","1600.390625","1600.390625","1600.390625"
"24820","1428.66845703125","1428.66845703125","1428.66845703125"
"24840","1718.3580322265625","1718.3580322265625","1718.3580322265625"
"24860","1776.329345703125","1776.329345703125","1776.329345703125"
"24880","1671.9879150390625","1671.9879150390625","1671.9879150390625"
"24900","1478.90966796875","1478.90966796875","1478.90966796875"
"24920","1609.918701171875","1609.918701171875","1609.918701171875"
"24940","1533.3515625","1533.3515625","1533.3515625"
"24960","1600.462158203125","1600.462158203125","1600.462158203125"
"24980","1534.067138671875","1534.067138671875","1534.067138671875"
"25000","1354.1031494140625","1354.1031494140625","1354.1031494140625"
"25020","1498.8349609375","1498.8349609375","1498.8349609375"
"25040","1637.338134765625","1637.338134765625","1637.338134765625"
"25060","1505.306884765625","1505.306884765625","1505.306884765625"
"25080","1674.58740234375","1674.58740234375","1674.58740234375"
"25100","1684.6492919921875","1684.6492919921875","1684.6492919921875"
"25120","1615.074951171875","1615.074951171875","1615.074951171875"
"25140","1667.6502685546875","1667.6502685546875","1667.6502685546875"
"25160","1650.0501708984375","1650.0501708984375","1650.0501708984375"
"25180","1752.6099853515625","1752.6099853515625","1752.6099853515625"
"25200","1392.0946044921875","1392.0946044921875","1392.0946044921875"
"25220","1679.49609375","1679.49609375","1679.49609375"
"25240","1553.75830078125","1553.75830078125","1553.75830078125"
"25260","1465.1842041015625","1465.1842041015625","1465.1842041015625"
"25280","1669.00244140625","1669.00244140625","1669.00244140625"
"25300","1771.56298828125","1771.56298828125","1771.56298828125"
"25320","1371.7220458984375","1371.7220458984375","1371.7220458984375"
"25340","1738.1634521484375","1738.1634521484375","1738.1634521484375"
"25360","1724.0845947265625","1724.0845947265625","1724.0845947265625"
"25380","1765.81103515625","1765.81103515625","1765.81103515625"
"25400","1607.713134765625","1607.713134765625","1607.713134765625"
"25420","1524.312744140625","1524.312744140625","1524.312744140625"
"25440","1454","1454","1454"
"25460","1780.9539794921875","1780.9539794921875","1780.9539794921875"
"25480","1575.96875","1575.96875","1575.96875"
"25500","1505.5596923828125","1505.5596923828125","1505.5596923828125"
"25520","1371.8477783203125","1371.8477783203125","1371.8477783203125"
"25540","1676.0408935546875","1676.0408935546875","1676.0408935546875"
"25560","1364.5860595703125","1364.5860595703125","1364.5860595703125"
"25580","1717.6861572265625","1717.6861572265625","1717.6861572265625"
"25600","1399.8880615234375","1399.8880615234375","1399.8880615234375"
"25620","2000.1881103515625","2000.1881103515625","2000.1881103515625"
"25640","1457.558837890625","1457.558837890625","1457.558837890625"
"25660","1392.6832275390625","1392.6832275390625","1392.6832275390625"
"25680","1795.6051025390625","1795.6051025390625","1795.6051025390625"
"25700","1863.4598388671875","1863.4598388671875","1863.4598388671875"
"25720","1410.6986083984375","1410.6986083984375","1410.6986083984375"
"25740","1592.4700927734375","1592.4700927734375","1592.4700927734375"
"25760","1321.8702392578125","1321.8702392578125","1321.8702392578125"
"25780","1757.80908203125","1757.80908203125","1757.80908203125"
"25800","1803.957275390625","1803.957275390625","1803.957275390625"
"25820","1343.994140625","1343.994140625","1343.994140625"
"25840","1497.313720703125","1497.313720703125","1497.313720703125"
"25860","1739.8583984375","1739.8583984375","1739.8583984375"
"25880","1409.9661865234375","1409.9661865234375","1409.9661865234375"
"25900","1370.344970703125","1370.344970703125","1370.344970703125"
"25920","1430.6390380859375","1430.6390380859375","1430.6390380859375"
"25940","1658.7589111328125","1658.7589111328125","1658.7589111328125"
"25960","1371.9124755859375","1371.9124755859375","1371.9124755859375"
"25980","1559.698974609375","1559.698974609375","1559.698974609375"
"26000","1706.5257568359375","1706.5257568359375","1706.5257568359375"
"26020","1481.879638671875","1481.879638671875","1481.879638671875"
"26040","1460.718505859375","1460.718505859375","1460.718505859375"
"26060","1604.3697509765625","1604.3697509765625","1604.3697509765625"
"26080","1923.052978515625","1923.052978515625","1923.052978515625"
"26100","1644.665283203125","1644.665283203125","1644.665283203125"
"26120","1460.705322265625","1460.705322265625","1460.705322265625"
"26140","1411.1485595703125","1411.1485595703125","1411.1485595703125"
"26160","1653.493408203125","1653.493408203125","1653.493408203125"
"26180","1678.515625","1678.515625","1678.515625"
"26200","1913.9285888671875","1913.9285888671875","1913.9285888671875"
"26220","1799.17431640625","1799.17431640625","1799.17431640625"
"26240","1424.48876953125","1424.48876953125","1424.48876953125"
"26260","1495.875","1495.875","1495.875"
"26280","1651.3695068359375","1651.3695068359375","1651.3695068359375"
"26300","1442.6256103515625","1442.6256103515625","1442.6256103515625"
"26320","1616.4320068359375","1616.4320068359375","1616.4320068359375"
"26340","1409.8817138671875","1409.8817138671875","1409.8817138671875"
"26360","1641.332763671875","1641.332763671875","1641.332763671875"
"26380","1618.6796875","1618.6796875","1618.6796875"
"26400","1642.3668212890625","1642.3668212890625","1642.3668212890625"
"26420","1581.281494140625","1581.281494140625","1581.281494140625"
"26440","1852.5306396484375","1852.5306396484375","1852.5306396484375"
"26460","1484.474365234375","1484.474365234375","1484.474365234375"
"26480","1588.8226318359375","1588.8226318359375","1588.8226318359375"
"26500","1420.5821533203125","1420.5821533203125","1420.5821533203125"
"26520","1499.6060791015625","1499.6060791015625","1499.6060791015625"
"26540","1268.515380859375","1268.515380859375","1268.515380859375"
"26560","1774.0638427734375","1774.0638427734375","1774.0638427734375"
"26580","1472.0006103515625","1472.0006103515625","1472.0006103515625"
"26600","1320.155029296875","1320.155029296875","1320.155029296875"
"26620","1730.6900634765625","1730.6900634765625","1730.6900634765625"
"26640","1283.1575927734375","1283.1575927734375","1283.1575927734375"
"26660","1555.62060546875","1555.62060546875","1555.62060546875"
"26680","1713.0543212890625","1713.0543212890625","1713.0543212890625"
"26700","1703.86767578125","1703.86767578125","1703.86767578125"
"26720","1356.0201416015625","1356.0201416015625","1356.0201416015625"
"26740","1555.9503173828125","1555.9503173828125","1555.9503173828125"
"26760","1827.53466796875","1827.53466796875","1827.53466796875"
"26780","1386.8271484375","1386.8271484375","1386.8271484375"
"26800","1518.92822265625","1518.92822265625","1518.92822265625"
"26820","1444.8394775390625","1444.8394775390625","1444.8394775390625"
"26840","1687.3743896484375","1687.3743896484375","1687.3743896484375"
"26860","1661.67138671875","1661.67138671875","1661.67138671875"
"26880","1687.7059326171875","1687.7059326171875","1687.7059326171875"
"26900","1865.6903076171875","1865.6903076171875","1865.6903076171875"
"26920","1604.3643798828125","1604.3643798828125","1604.3643798828125"
"26940","1489.47998046875","1489.47998046875","1489.47998046875"
"26960","1775.1273193359375","1775.1273193359375","1775.1273193359375"
"26980","1610.0220947265625","1610.0220947265625","1610.0220947265625"
"27000","1651.26708984375","1651.26708984375","1651.26708984375"
"27020","1518.1715087890625","1518.1715087890625","1518.1715087890625"
"27040","1816.86865234375","1816.86865234375","1816.86865234375"
"27060","1588.902099609375","1588.902099609375","1588.902099609375"
"27080","1277.582275390625","1277.582275390625","1277.582275390625"
"27100","1720.6358642578125","1720.6358642578125","1720.6358642578125"
"27120","1796.85400390625","1796.85400390625","1796.85400390625"
"27140","1803.477783203125","1803.477783203125","1803.477783203125"
"27160","1499.724853515625","1499.724853515625","1499.724853515625"
"27180","1637.9102783203125","1637.9102783203125","1637.9102783203125"
"27200","1355.1649169921875","1355.1649169921875","1355.1649169921875"
"27220","1606.958740234375","1606.958740234375","1606.958740234375"
"27240","1615.0284423828125","1615.0284423828125","1615.0284423828125"
"27260","1587.0174560546875","1587.0174560546875","1587.0174560546875"
"27280","1586.01025390625","1586.01025390625","1586.01025390625"
"27300","1471.125244140625","1471.125244140625","1471.125244140625"
"27320","1536.1500244140625","1536.1500244140625","1536.1500244140625"
"27340","1648.2218017578125","1648.2218017578125","1648.2218017578125"
"27360","1621.0755615234375","1621.0755615234375","1621.0755615234375"
"27380","1615.8702392578125","1615.8702392578125","1615.8702392578125"
"27400","1294.920654296875","1294.920654296875","1294.920654296875"
"27420","1457.4898681640625","1457.4898681640625","1457.4898681640625"
"27440","1360.475341796875","1360.475341796875","1360.475341796875"
"27460","1259.009521484375","1259.009521484375","1259.009521484375"
"27480","1415.84619140625","1415.84619140625","1415.84619140625"
"27500","1447.0040283203125","1447.0040283203125","1447.0040283203125"
"27520","1654.94775390625","1654.94775390625","1654.94775390625"
"27540","1444.6768798828125","1444.6768798828125","1444.6768798828125"
"27560","1545.2877197265625","1545.2877197265625","1545.2877197265625"
"27580","1361.646240234375","1361.646240234375","1361.646240234375"
"27600","1725.9583740234375","1725.9583740234375","1725.9583740234375"
"27620","1478.934814453125","1478.934814453125","1478.934814453125"
"27640","1771.208251953125","1771.208251953125","1771.208251953125"
"27660","1463.02734375","1463.02734375","1463.02734375"
"27680","1929.0867919921875","1929.0867919921875","1929.0867919921875"
"27700","1545.66748046875","1545.66748046875","1545.66748046875"
"27720","1615.448974609375","1615.448974609375","1615.448974609375"
"27740","1441.885009765625","1441.885009765625","1441.885009765625"
"27760","1668.388427734375","1668.388427734375","1668.388427734375"
"27780","1798.93017578125","1798.93017578125","1798.93017578125"
"27800","1630.8515625","1630.8515625","1630.8515625"
"27820","1419.2728271484375","1419.2728271484375","1419.2728271484375"
"27840","1429.760009765625","1429.760009765625","1429.760009765625"
"27860","2064.125732421875","2064.125732421875","2064.125732421875"
"27880","1453.5697021484375","1453.5697021484375","1453.5697021484375"
"27900","1441.2296142578125","1441.2296142578125","1441.2296142578125"
"27920","1485.6396484375","1485.6396484375","1485.6396484375"
