"Step","zerobasebeta3t2_numdata5lag2noise1.0lo128hi128sz00001max50000_0707_172415 - loss","zerobasebeta3t2_numdata5lag2noise1.0lo128hi128sz00001max50000_0707_172415 - loss__MIN","zerobasebeta3t2_numdata5lag2noise1.0lo128hi128sz00001max50000_0707_172415 - loss__MAX"
"9640","1988.309326171875","1988.309326171875","1988.309326171875"
"9660","2392.80712890625","2392.80712890625","2392.80712890625"
"9680","1897.4617919921875","1897.4617919921875","1897.4617919921875"
"9700","2324.0556640625","2324.0556640625","2324.0556640625"
"9720","2126.402587890625","2126.402587890625","2126.402587890625"
"9740","1981.135009765625","1981.135009765625","1981.135009765625"
"9760","1824.5443115234375","1824.5443115234375","1824.5443115234375"
"9780","2240.7626953125","2240.7626953125","2240.7626953125"
"9800","2033.860595703125","2033.860595703125","2033.860595703125"
"9820","2029.5828857421875","2029.5828857421875","2029.5828857421875"
"9840","2176.00146484375","2176.00146484375","2176.00146484375"
"9860","1927.009033203125","1927.009033203125","1927.009033203125"
"9880","2167.32177734375","2167.32177734375","2167.32177734375"
"9900","1910.1893310546875","1910.1893310546875","1910.1893310546875"
"9920","2156.62109375","2156.62109375","2156.62109375"
"9940","2422.01904296875","2422.01904296875","2422.01904296875"
"9960","2146.358154296875","2146.358154296875","2146.358154296875"
"9980","1931.4381103515625","1931.4381103515625","1931.4381103515625"
"10000","1914.422119140625","1914.422119140625","1914.422119140625"
"10020","2270.15771484375","2270.15771484375","2270.15771484375"
"10040","1863.6458740234375","1863.6458740234375","1863.6458740234375"
"10060","2270.99755859375","2270.99755859375","2270.99755859375"
"10080","2344.097412109375","2344.097412109375","2344.097412109375"
"10100","2259.385986328125","2259.385986328125","2259.385986328125"
"10120","2334.174072265625","2334.174072265625","2334.174072265625"
"10140","2069.190673828125","2069.190673828125","2069.190673828125"
"10160","2045.8331298828125","2045.8331298828125","2045.8331298828125"
"10180","2069.374267578125","2069.374267578125","2069.374267578125"
"10200","1996.0704345703125","1996.0704345703125","1996.0704345703125"
"10220","2010.2650146484375","2010.2650146484375","2010.2650146484375"
"10240","1962.6546630859375","1962.6546630859375","1962.6546630859375"
"10260","2166.400634765625","2166.400634765625","2166.400634765625"
"10280","2154.407958984375","2154.407958984375","2154.407958984375"
"10300","2062.987060546875","2062.987060546875","2062.987060546875"
"10320","2050.076416015625","2050.076416015625","2050.076416015625"
"10340","1825.1177978515625","1825.1177978515625","1825.1177978515625"
"10360","2219.662353515625","2219.662353515625","2219.662353515625"
"10380","2202.093017578125","2202.093017578125","2202.093017578125"
"10400","2068.591552734375","2068.591552734375","2068.591552734375"
"10420","2128.231689453125","2128.231689453125","2128.231689453125"
"10440","2282.732666015625","2282.732666015625","2282.732666015625"
"10460","2040.33154296875","2040.33154296875","2040.33154296875"
"10480","2096.9521484375","2096.9521484375","2096.9521484375"
"10500","2100.328125","2100.328125","2100.328125"
"10520","1905.3638916015625","1905.3638916015625","1905.3638916015625"
"10540","2081.002685546875","2081.002685546875","2081.002685546875"
"10560","2175.241943359375","2175.241943359375","2175.241943359375"
"10580","1939.4844970703125","1939.4844970703125","1939.4844970703125"
"10600","2305.51123046875","2305.51123046875","2305.51123046875"
"10620","1823.234375","1823.234375","1823.234375"
"10640","2171.116455078125","2171.116455078125","2171.116455078125"
"10660","2197.15283203125","2197.15283203125","2197.15283203125"
"10680","2033.1156005859375","2033.1156005859375","2033.1156005859375"
"10700","1778.7066650390625","1778.7066650390625","1778.7066650390625"
"10720","2252.874755859375","2252.874755859375","2252.874755859375"
"10740","1895.3690185546875","1895.3690185546875","1895.3690185546875"
"10760","1993.6102294921875","1993.6102294921875","1993.6102294921875"
"10780","2017.2333984375","2017.2333984375","2017.2333984375"
"10800","2017.77685546875","2017.77685546875","2017.77685546875"
"10820","2243.21142578125","2243.21142578125","2243.21142578125"
"10840","2043.5352783203125","2043.5352783203125","2043.5352783203125"
"10860","1963.7452392578125","1963.7452392578125","1963.7452392578125"
"10880","2293.204345703125","2293.204345703125","2293.204345703125"
"10900","1733.0111083984375","1733.0111083984375","1733.0111083984375"
"10920","1877.94677734375","1877.94677734375","1877.94677734375"
"10940","2121.222900390625","2121.222900390625","2121.222900390625"
"10960","2042.1368408203125","2042.1368408203125","2042.1368408203125"
"10980","2027.7640380859375","2027.7640380859375","2027.7640380859375"
"11000","1655.9561767578125","1655.9561767578125","1655.9561767578125"
"11020","2019.059326171875","2019.059326171875","2019.059326171875"
"11040","2367.205322265625","2367.205322265625","2367.205322265625"
"11060","2047.296875","2047.296875","2047.296875"
"11080","1986.8343505859375","1986.8343505859375","1986.8343505859375"
"11100","1899.996337890625","1899.996337890625","1899.996337890625"
"11120","2168.860595703125","2168.860595703125","2168.860595703125"
"11140","2269.16015625","2269.16015625","2269.16015625"
"11160","2069.166259765625","2069.166259765625","2069.166259765625"
"11180","2112.026611328125","2112.026611328125","2112.026611328125"
"11200","2272.418701171875","2272.418701171875","2272.418701171875"
"11220","2086.745849609375","2086.745849609375","2086.745849609375"
"11240","1935.961181640625","1935.961181640625","1935.961181640625"
"11260","2089.010986328125","2089.010986328125","2089.010986328125"
"11280","2223.745361328125","2223.745361328125","2223.745361328125"
"11300","2112.95361328125","2112.95361328125","2112.95361328125"
"11320","2116.475341796875","2116.475341796875","2116.475341796875"
"11340","2157.77734375","2157.77734375","2157.77734375"
"11360","1890.728515625","1890.728515625","1890.728515625"
"11380","2153.309326171875","2153.309326171875","2153.309326171875"
"11400","2078.20703125","2078.20703125","2078.20703125"
"11420","2197.2109375","2197.2109375","2197.2109375"
"11440","2046.535400390625","2046.535400390625","2046.535400390625"
"11460","1836.7349853515625","1836.7349853515625","1836.7349853515625"
"11480","1851.103759765625","1851.103759765625","1851.103759765625"
"11500","1821.943359375","1821.943359375","1821.943359375"
"11520","2023.615478515625","2023.615478515625","2023.615478515625"
"11540","1857.0130615234375","1857.0130615234375","1857.0130615234375"
"11560","2037.97998046875","2037.97998046875","2037.97998046875"
"11580","2164.020263671875","2164.020263671875","2164.020263671875"
"11600","2259.57421875","2259.57421875","2259.57421875"
"11620","1859.9202880859375","1859.9202880859375","1859.9202880859375"
"11640","2041.267822265625","2041.267822265625","2041.267822265625"
"11660","1936.7471923828125","1936.7471923828125","1936.7471923828125"
"11680","2063.070068359375","2063.070068359375","2063.070068359375"
"11700","2261.93798828125","2261.93798828125","2261.93798828125"
"11720","1885.474609375","1885.474609375","1885.474609375"
"11740","1977.5008544921875","1977.5008544921875","1977.5008544921875"
"11760","2265.187255859375","2265.187255859375","2265.187255859375"
"11780","2370.724609375","2370.724609375","2370.724609375"
"11800","2012.0106201171875","2012.0106201171875","2012.0106201171875"
"11820","2081.382080078125","2081.382080078125","2081.382080078125"
"11840","1795.7427978515625","1795.7427978515625","1795.7427978515625"
"11860","2280.976318359375","2280.976318359375","2280.976318359375"
"11880","2050.28857421875","2050.28857421875","2050.28857421875"
"11900","2291.010498046875","2291.010498046875","2291.010498046875"
"11920","1901.94091796875","1901.94091796875","1901.94091796875"
"11940","2044.8331298828125","2044.8331298828125","2044.8331298828125"
"11960","2010.6593017578125","2010.6593017578125","2010.6593017578125"
"11980","2142.13720703125","2142.13720703125","2142.13720703125"
"12000","2016.800537109375","2016.800537109375","2016.800537109375"
"12020","1916.7720947265625","1916.7720947265625","1916.7720947265625"
"12040","1963.087158203125","1963.087158203125","1963.087158203125"
"12060","2142.81787109375","2142.81787109375","2142.81787109375"
"12080","1878.489013671875","1878.489013671875","1878.489013671875"
"12100","2129.349853515625","2129.349853515625","2129.349853515625"
"12120","2131.199951171875","2131.199951171875","2131.199951171875"
"12140","2149.497802734375","2149.497802734375","2149.497802734375"
"12160","1983.172607421875","1983.172607421875","1983.172607421875"
"12180","1907.193359375","1907.193359375","1907.193359375"
"12200","1938.285888671875","1938.285888671875","1938.285888671875"
"12220","2142.36572265625","2142.36572265625","2142.36572265625"
"12240","2299.44970703125","2299.44970703125","2299.44970703125"
"12260","2137.689697265625","2137.689697265625","2137.689697265625"
"12280","1878.0443115234375","1878.0443115234375","1878.0443115234375"
"12300","2138.583740234375","2138.583740234375","2138.583740234375"
"12320","2052.906982421875","2052.906982421875","2052.906982421875"
"12340","2173.865234375","2173.865234375","2173.865234375"
"12360","1846.177734375","1846.177734375","1846.177734375"
"12380","2127.187744140625","2127.187744140625","2127.187744140625"
"12400","1900.0989990234375","1900.0989990234375","1900.0989990234375"
"12420","1886.2508544921875","1886.2508544921875","1886.2508544921875"
"12440","2135.1953125","2135.1953125","2135.1953125"
"12460","2183.94189453125","2183.94189453125","2183.94189453125"
"12480","1852.2628173828125","1852.2628173828125","1852.2628173828125"
"12500","2076.96533203125","2076.96533203125","2076.96533203125"
"12520","1998.1607666015625","1998.1607666015625","1998.1607666015625"
"12540","1957.473388671875","1957.473388671875","1957.473388671875"
"12560","2412.362548828125","2412.362548828125","2412.362548828125"
"12580","1953.4884033203125","1953.4884033203125","1953.4884033203125"
"12600","2001.5252685546875","2001.5252685546875","2001.5252685546875"
"12620","2140.701171875","2140.701171875","2140.701171875"
"12640","1944.8790283203125","1944.8790283203125","1944.8790283203125"
"12660","1933.59716796875","1933.59716796875","1933.59716796875"
"12680","1915.175537109375","1915.175537109375","1915.175537109375"
"12700","1926.6636962890625","1926.6636962890625","1926.6636962890625"
"12720","2063.33154296875","2063.33154296875","2063.33154296875"
"12740","1766.781494140625","1766.781494140625","1766.781494140625"
"12760","1845.360595703125","1845.360595703125","1845.360595703125"
"12780","1659.359619140625","1659.359619140625","1659.359619140625"
"12800","1915.831787109375","1915.831787109375","1915.831787109375"
"12820","1595.6546630859375","1595.6546630859375","1595.6546630859375"
"12840","2050.656005859375","2050.656005859375","2050.656005859375"
"12860","1830.3974609375","1830.3974609375","1830.3974609375"
"12880","1814.995849609375","1814.995849609375","1814.995849609375"
"12900","1986.8612060546875","1986.8612060546875","1986.8612060546875"
"12920","1957.813720703125","1957.813720703125","1957.813720703125"
"12940","1843.3822021484375","1843.3822021484375","1843.3822021484375"
"12960","2029.3616943359375","2029.3616943359375","2029.3616943359375"
"12980","2113.49267578125","2113.49267578125","2113.49267578125"
"13000","2119.60498046875","2119.60498046875","2119.60498046875"
"13020","2095.741943359375","2095.741943359375","2095.741943359375"
"13040","1699.89599609375","1699.89599609375","1699.89599609375"
"13060","1956.6646728515625","1956.6646728515625","1956.6646728515625"
"13080","1910.290283203125","1910.290283203125","1910.290283203125"
"13100","2048.6376953125","2048.6376953125","2048.6376953125"
"13120","2020.443115234375","2020.443115234375","2020.443115234375"
"13140","1901.341552734375","1901.341552734375","1901.341552734375"
"13160","1771.094970703125","1771.094970703125","1771.094970703125"
"13180","2010.50732421875","2010.50732421875","2010.50732421875"
"13200","1904.7032470703125","1904.7032470703125","1904.7032470703125"
"13220","1982.92041015625","1982.92041015625","1982.92041015625"
"13240","2108.187255859375","2108.187255859375","2108.187255859375"
"13260","1656.1134033203125","1656.1134033203125","1656.1134033203125"
"13280","1737.837158203125","1737.837158203125","1737.837158203125"
"13300","1990.2171630859375","1990.2171630859375","1990.2171630859375"
"13320","1823.5889892578125","1823.5889892578125","1823.5889892578125"
"13340","2002.6705322265625","2002.6705322265625","2002.6705322265625"
"13360","2037.7802734375","2037.7802734375","2037.7802734375"
"13380","1704.3968505859375","1704.3968505859375","1704.3968505859375"
"13400","1896.429931640625","1896.429931640625","1896.429931640625"
"13420","1762.2490234375","1762.2490234375","1762.2490234375"
"13440","1938.541259765625","1938.541259765625","1938.541259765625"
"13460","1720.90966796875","1720.90966796875","1720.90966796875"
"13480","2032.919189453125","2032.919189453125","2032.919189453125"
"13500","1915.35302734375","1915.35302734375","1915.35302734375"
"13520","1837.3125","1837.3125","1837.3125"
"13540","1881.9808349609375","1881.9808349609375","1881.9808349609375"
"13560","1899.40087890625","1899.40087890625","1899.40087890625"
"13580","1827.6849365234375","1827.6849365234375","1827.6849365234375"
"13600","1864.1748046875","1864.1748046875","1864.1748046875"
"13620","1814.2271728515625","1814.2271728515625","1814.2271728515625"
"13640","1920.4114990234375","1920.4114990234375","1920.4114990234375"
"13660","1725.1453857421875","1725.1453857421875","1725.1453857421875"
"13680","2128.3525390625","2128.3525390625","2128.3525390625"
"13700","2256.9658203125","2256.9658203125","2256.9658203125"
"13720","1862.5096435546875","1862.5096435546875","1862.5096435546875"
"13740","1843.0911865234375","1843.0911865234375","1843.0911865234375"
"13760","1756.3685302734375","1756.3685302734375","1756.3685302734375"
"13780","1626.591796875","1626.591796875","1626.591796875"
"13800","1940.39990234375","1940.39990234375","1940.39990234375"
"13820","1715.00927734375","1715.00927734375","1715.00927734375"
"13840","1876.9251708984375","1876.9251708984375","1876.9251708984375"
"13860","1874.364990234375","1874.364990234375","1874.364990234375"
"13880","1940.098388671875","1940.098388671875","1940.098388671875"
"13900","2048.3271484375","2048.3271484375","2048.3271484375"
"13920","1812.049072265625","1812.049072265625","1812.049072265625"
"13940","2021.073974609375","2021.073974609375","2021.073974609375"
"13960","1990.10107421875","1990.10107421875","1990.10107421875"
"13980","1774.1629638671875","1774.1629638671875","1774.1629638671875"
"14000","1832.2852783203125","1832.2852783203125","1832.2852783203125"
"14020","1861.494140625","1861.494140625","1861.494140625"
"14040","1902.1446533203125","1902.1446533203125","1902.1446533203125"
"14060","1903.2568359375","1903.2568359375","1903.2568359375"
"14080","2339.297119140625","2339.297119140625","2339.297119140625"
"14100","1641.94384765625","1641.94384765625","1641.94384765625"
"14120","2141.815185546875","2141.815185546875","2141.815185546875"
"14140","2108.72021484375","2108.72021484375","2108.72021484375"
"14160","1509.5677490234375","1509.5677490234375","1509.5677490234375"
"14180","1924.3878173828125","1924.3878173828125","1924.3878173828125"
"14200","1764.6781005859375","1764.6781005859375","1764.6781005859375"
"14220","1941.593994140625","1941.593994140625","1941.593994140625"
"14240","1903.33154296875","1903.33154296875","1903.33154296875"
"14260","1758.1033935546875","1758.1033935546875","1758.1033935546875"
"14280","1617.8275146484375","1617.8275146484375","1617.8275146484375"
"14300","1895.2230224609375","1895.2230224609375","1895.2230224609375"
"14320","1934.0616455078125","1934.0616455078125","1934.0616455078125"
"14340","1735.1068115234375","1735.1068115234375","1735.1068115234375"
"14360","1917.544677734375","1917.544677734375","1917.544677734375"
"14380","1848.669921875","1848.669921875","1848.669921875"
"14400","2100.686767578125","2100.686767578125","2100.686767578125"
"14420","1945.071533203125","1945.071533203125","1945.071533203125"
"14440","1973.743408203125","1973.743408203125","1973.743408203125"
"14460","1778.2335205078125","1778.2335205078125","1778.2335205078125"
"14480","1703.825927734375","1703.825927734375","1703.825927734375"
"14500","1950.399658203125","1950.399658203125","1950.399658203125"
"14520","1924.84619140625","1924.84619140625","1924.84619140625"
"14540","1866.9415283203125","1866.9415283203125","1866.9415283203125"
"14560","1942.25146484375","1942.25146484375","1942.25146484375"
"14580","1767.9368896484375","1767.9368896484375","1767.9368896484375"
"14600","1930.2752685546875","1930.2752685546875","1930.2752685546875"
"14620","1949.7265625","1949.7265625","1949.7265625"
"14640","2155.65087890625","2155.65087890625","2155.65087890625"
"14660","1705.766845703125","1705.766845703125","1705.766845703125"
"14680","1954.38525390625","1954.38525390625","1954.38525390625"
"14700","1992.3033447265625","1992.3033447265625","1992.3033447265625"
"14720","1936.914306640625","1936.914306640625","1936.914306640625"
"14740","1973.86083984375","1973.86083984375","1973.86083984375"
"14760","1882.761474609375","1882.761474609375","1882.761474609375"
"14780","1627.786865234375","1627.786865234375","1627.786865234375"
"14800","1795.2762451171875","1795.2762451171875","1795.2762451171875"
"14820","1559.1378173828125","1559.1378173828125","1559.1378173828125"
"14840","1974.86669921875","1974.86669921875","1974.86669921875"
"14860","1742.185302734375","1742.185302734375","1742.185302734375"
"14880","1774.2528076171875","1774.2528076171875","1774.2528076171875"
"14900","2289.44580078125","2289.44580078125","2289.44580078125"
"14920","1768.656494140625","1768.656494140625","1768.656494140625"
"14940","1922.562744140625","1922.562744140625","1922.562744140625"
"14960","1699.066162109375","1699.066162109375","1699.066162109375"
"14980","1848.7528076171875","1848.7528076171875","1848.7528076171875"
"15000","1812.363037109375","1812.363037109375","1812.363037109375"
"15020","1775.001220703125","1775.001220703125","1775.001220703125"
"15040","1973.7706298828125","1973.7706298828125","1973.7706298828125"
"15060","1850.2493896484375","1850.2493896484375","1850.2493896484375"
"15080","2000.286376953125","2000.286376953125","2000.286376953125"
"15100","1775.9854736328125","1775.9854736328125","1775.9854736328125"
"15120","1800.86376953125","1800.86376953125","1800.86376953125"
"15140","1862.039794921875","1862.039794921875","1862.039794921875"
"15160","2089.814697265625","2089.814697265625","2089.814697265625"
"15180","1818.016845703125","1818.016845703125","1818.016845703125"
"15200","2249.163818359375","2249.163818359375","2249.163818359375"
"15220","1866.934326171875","1866.934326171875","1866.934326171875"
"15240","1814.638427734375","1814.638427734375","1814.638427734375"
"15260","1727.4705810546875","1727.4705810546875","1727.4705810546875"
"15280","1916.193359375","1916.193359375","1916.193359375"
"15300","2019.4755859375","2019.4755859375","2019.4755859375"
"15320","1778.2037353515625","1778.2037353515625","1778.2037353515625"
"15340","1819.192138671875","1819.192138671875","1819.192138671875"
"15360","1789.3421630859375","1789.3421630859375","1789.3421630859375"
"15380","1708.58740234375","1708.58740234375","1708.58740234375"
"15400","1870.060302734375","1870.060302734375","1870.060302734375"
"15420","1876.1143798828125","1876.1143798828125","1876.1143798828125"
"15440","2014.4659423828125","2014.4659423828125","2014.4659423828125"
"15460","1631.9891357421875","1631.9891357421875","1631.9891357421875"
"15480","1834.1737060546875","1834.1737060546875","1834.1737060546875"
"15500","1662.01904296875","1662.01904296875","1662.01904296875"
"15520","1904.6995849609375","1904.6995849609375","1904.6995849609375"
"15540","1728.7049560546875","1728.7049560546875","1728.7049560546875"
"15560","2082.447021484375","2082.447021484375","2082.447021484375"
"15580","1548.3388671875","1548.3388671875","1548.3388671875"
"15600","1907.9952392578125","1907.9952392578125","1907.9952392578125"
"15620","2074.6083984375","2074.6083984375","2074.6083984375"
"15640","2053.228515625","2053.228515625","2053.228515625"
"15660","1850.6446533203125","1850.6446533203125","1850.6446533203125"
"15680","1857.3985595703125","1857.3985595703125","1857.3985595703125"
"15700","2014.566162109375","2014.566162109375","2014.566162109375"
"15720","1733.6746826171875","1733.6746826171875","1733.6746826171875"
"15740","2140.039306640625","2140.039306640625","2140.039306640625"
"15760","1657.5533447265625","1657.5533447265625","1657.5533447265625"
"15780","2088.36083984375","2088.36083984375","2088.36083984375"
"15800","2012.2349853515625","2012.2349853515625","2012.2349853515625"
"15820","1676.5028076171875","1676.5028076171875","1676.5028076171875"
"15840","1699.7491455078125","1699.7491455078125","1699.7491455078125"
"15860","2006.068115234375","2006.068115234375","2006.068115234375"
"15880","1823.2779541015625","1823.2779541015625","1823.2779541015625"
"15900","1944.231201171875","1944.231201171875","1944.231201171875"
"15920","1885.431396484375","1885.431396484375","1885.431396484375"
"15940","2012.6881103515625","2012.6881103515625","2012.6881103515625"
"15960","1928.279052734375","1928.279052734375","1928.279052734375"
"15980","2028.2974853515625","2028.2974853515625","2028.2974853515625"
"16000","1915.8367919921875","1915.8367919921875","1915.8367919921875"
"16020","1717.2266845703125","1717.2266845703125","1717.2266845703125"
"16040","1667.5743408203125","1667.5743408203125","1667.5743408203125"
"16060","1789.700927734375","1789.700927734375","1789.700927734375"
"16080","1560.20947265625","1560.20947265625","1560.20947265625"
"16100","1838.5052490234375","1838.5052490234375","1838.5052490234375"
"16120","1538.5018310546875","1538.5018310546875","1538.5018310546875"
"16140","1863.1536865234375","1863.1536865234375","1863.1536865234375"
"16160","1907.7335205078125","1907.7335205078125","1907.7335205078125"
"16180","1699.6011962890625","1699.6011962890625","1699.6011962890625"
"16200","1909.8782958984375","1909.8782958984375","1909.8782958984375"
"16220","1841.2646484375","1841.2646484375","1841.2646484375"
"16240","1819.3701171875","1819.3701171875","1819.3701171875"
"16260","2011.8096923828125","2011.8096923828125","2011.8096923828125"
"16280","1835.554931640625","1835.554931640625","1835.554931640625"
"16300","1880.44482421875","1880.44482421875","1880.44482421875"
"16320","1890.53125","1890.53125","1890.53125"
"16340","1752.3482666015625","1752.3482666015625","1752.3482666015625"
"16360","1921.11865234375","1921.11865234375","1921.11865234375"
"16380","1980.2803955078125","1980.2803955078125","1980.2803955078125"
"16400","1892.2021484375","1892.2021484375","1892.2021484375"
"16420","1791.141357421875","1791.141357421875","1791.141357421875"
"16440","1846.041259765625","1846.041259765625","1846.041259765625"
"16460","1960.907470703125","1960.907470703125","1960.907470703125"
"16480","1904.7503662109375","1904.7503662109375","1904.7503662109375"
"16500","1762.0689697265625","1762.0689697265625","1762.0689697265625"
"16520","1898.0618896484375","1898.0618896484375","1898.0618896484375"
"16540","1899.59765625","1899.59765625","1899.59765625"
"16560","1723.810546875","1723.810546875","1723.810546875"
"16580","1623.3587646484375","1623.3587646484375","1623.3587646484375"
"16600","1580.114501953125","1580.114501953125","1580.114501953125"
"16620","1984.568115234375","1984.568115234375","1984.568115234375"
"16640","1975.0391845703125","1975.0391845703125","1975.0391845703125"
"16660","1871.7415771484375","1871.7415771484375","1871.7415771484375"
"16680","1751.6280517578125","1751.6280517578125","1751.6280517578125"
"16700","1628.0469970703125","1628.0469970703125","1628.0469970703125"
"16720","1735.0533447265625","1735.0533447265625","1735.0533447265625"
"16740","2078.128173828125","2078.128173828125","2078.128173828125"
"16760","1681.43408203125","1681.43408203125","1681.43408203125"
"16780","1881.6922607421875","1881.6922607421875","1881.6922607421875"
"16800","1788.49462890625","1788.49462890625","1788.49462890625"
"16820","1735.0643310546875","1735.0643310546875","1735.0643310546875"
"16840","1878.0870361328125","1878.0870361328125","1878.0870361328125"
"16860","1389.0504150390625","1389.0504150390625","1389.0504150390625"
"16880","2107.10302734375","2107.10302734375","2107.10302734375"
"16900","1779.3602294921875","1779.3602294921875","1779.3602294921875"
"16920","1739.0308837890625","1739.0308837890625","1739.0308837890625"
"16940","1907.5072021484375","1907.5072021484375","1907.5072021484375"
"16960","1874.861328125","1874.861328125","1874.861328125"
"16980","1683.7135009765625","1683.7135009765625","1683.7135009765625"
"17000","1841.863037109375","1841.863037109375","1841.863037109375"
"17020","1696.86376953125","1696.86376953125","1696.86376953125"
"17040","1878.1839599609375","1878.1839599609375","1878.1839599609375"
"17060","2069.2880859375","2069.2880859375","2069.2880859375"
"17080","2045.1080322265625","2045.1080322265625","2045.1080322265625"
"17100","1799.1375732421875","1799.1375732421875","1799.1375732421875"
"17120","1866.9884033203125","1866.9884033203125","1866.9884033203125"
"17140","1938.5570068359375","1938.5570068359375","1938.5570068359375"
"17160","1746.8836669921875","1746.8836669921875","1746.8836669921875"
"17180","1553.4765625","1553.4765625","1553.4765625"
"17200","1678.3746337890625","1678.3746337890625","1678.3746337890625"
"17220","1803.6024169921875","1803.6024169921875","1803.6024169921875"
"17240","1798.5574951171875","1798.5574951171875","1798.5574951171875"
"17260","1411.8243408203125","1411.8243408203125","1411.8243408203125"
"17280","1545.6558837890625","1545.6558837890625","1545.6558837890625"
"17300","1682.7564697265625","1682.7564697265625","1682.7564697265625"
"17320","1866.6158447265625","1866.6158447265625","1866.6158447265625"
"17340","1955.146240234375","1955.146240234375","1955.146240234375"
"17360","1865.1993408203125","1865.1993408203125","1865.1993408203125"
"17380","1881.8505859375","1881.8505859375","1881.8505859375"
"17400","1871.1240234375","1871.1240234375","1871.1240234375"
"17420","1819.0985107421875","1819.0985107421875","1819.0985107421875"
"17440","1899.6707763671875","1899.6707763671875","1899.6707763671875"
"17460","1729.7774658203125","1729.7774658203125","1729.7774658203125"
"17480","1673.416015625","1673.416015625","1673.416015625"
"17500","2112.929931640625","2112.929931640625","2112.929931640625"
"17520","1717.46240234375","1717.46240234375","1717.46240234375"
"17540","1645.6102294921875","1645.6102294921875","1645.6102294921875"
"17560","1911.50146484375","1911.50146484375","1911.50146484375"
"17580","1668.390625","1668.390625","1668.390625"
"17600","1863.28857421875","1863.28857421875","1863.28857421875"
"17620","2132.06396484375","2132.06396484375","2132.06396484375"
"17640","1795.270263671875","1795.270263671875","1795.270263671875"
"17660","2124.135986328125","2124.135986328125","2124.135986328125"
"17680","1754.3551025390625","1754.3551025390625","1754.3551025390625"
"17700","1394.5716552734375","1394.5716552734375","1394.5716552734375"
"17720","1669.613037109375","1669.613037109375","1669.613037109375"
"17740","1897.7027587890625","1897.7027587890625","1897.7027587890625"
"17760","1717.81884765625","1717.81884765625","1717.81884765625"
"17780","1607.48779296875","1607.48779296875","1607.48779296875"
"17800","1685.847900390625","1685.847900390625","1685.847900390625"
"17820","1703.52294921875","1703.52294921875","1703.52294921875"
"17840","1727.9605712890625","1727.9605712890625","1727.9605712890625"
"17860","1911.8143310546875","1911.8143310546875","1911.8143310546875"
"17880","1653.3724365234375","1653.3724365234375","1653.3724365234375"
"17900","1763.2662353515625","1763.2662353515625","1763.2662353515625"
"17920","2045.2021484375","2045.2021484375","2045.2021484375"
"17940","1775.73583984375","1775.73583984375","1775.73583984375"
"17960","1937.6553955078125","1937.6553955078125","1937.6553955078125"
"17980","1698.0579833984375","1698.0579833984375","1698.0579833984375"
"18000","1739.207763671875","1739.207763671875","1739.207763671875"
"18020","1757.482421875","1757.482421875","1757.482421875"
"18040","1743.716064453125","1743.716064453125","1743.716064453125"
"18060","1507.2484130859375","1507.2484130859375","1507.2484130859375"
"18080","1909.0609130859375","1909.0609130859375","1909.0609130859375"
"18100","1458.6441650390625","1458.6441650390625","1458.6441650390625"
"18120","1583.1741943359375","1583.1741943359375","1583.1741943359375"
"18140","1800.9849853515625","1800.9849853515625","1800.9849853515625"
"18160","1589.058349609375","1589.058349609375","1589.058349609375"
"18180","1670.5859375","1670.5859375","1670.5859375"
"18200","1739.3472900390625","1739.3472900390625","1739.3472900390625"
"18220","1825.93310546875","1825.93310546875","1825.93310546875"
"18240","1816.08056640625","1816.08056640625","1816.08056640625"
"18260","1714.95068359375","1714.95068359375","1714.95068359375"
"18280","1755.7271728515625","1755.7271728515625","1755.7271728515625"
"18300","1596.587646484375","1596.587646484375","1596.587646484375"
"18320","1681.85400390625","1681.85400390625","1681.85400390625"
"18340","1731.769287109375","1731.769287109375","1731.769287109375"
"18360","1496.5208740234375","1496.5208740234375","1496.5208740234375"
"18380","1935.8033447265625","1935.8033447265625","1935.8033447265625"
"18400","1729.1168212890625","1729.1168212890625","1729.1168212890625"
"18420","1723.5611572265625","1723.5611572265625","1723.5611572265625"
"18440","1754.5682373046875","1754.5682373046875","1754.5682373046875"
"18460","1678.7337646484375","1678.7337646484375","1678.7337646484375"
"18480","1819.924072265625","1819.924072265625","1819.924072265625"
"18500","2055.69189453125","2055.69189453125","2055.69189453125"
"18520","1845.07666015625","1845.07666015625","1845.07666015625"
"18540","1783.254638671875","1783.254638671875","1783.254638671875"
"18560","1715.8970947265625","1715.8970947265625","1715.8970947265625"
"18580","1702.314697265625","1702.314697265625","1702.314697265625"
"18600","1893.939697265625","1893.939697265625","1893.939697265625"
"18620","1812.6251220703125","1812.6251220703125","1812.6251220703125"
"18640","2080.847412109375","2080.847412109375","2080.847412109375"
"18660","1540.18798828125","1540.18798828125","1540.18798828125"
"18680","2023.348388671875","2023.348388671875","2023.348388671875"
"18700","1760.95654296875","1760.95654296875","1760.95654296875"
"18720","2071.453125","2071.453125","2071.453125"
"18740","1588.6734619140625","1588.6734619140625","1588.6734619140625"
"18760","1766.9410400390625","1766.9410400390625","1766.9410400390625"
"18780","1760.6776123046875","1760.6776123046875","1760.6776123046875"
"18800","1900.21240234375","1900.21240234375","1900.21240234375"
"18820","1757.736083984375","1757.736083984375","1757.736083984375"
"18840","1790.4063720703125","1790.4063720703125","1790.4063720703125"
"18860","1767.34619140625","1767.34619140625","1767.34619140625"
