"Step","zerobasebeta2t2_numdata5lag2noise1.0lo128hi128sz00001max50000_0707_172415 - Gradnorm","zerobasebeta2t2_numdata5lag2noise1.0lo128hi128sz00001max50000_0707_172415 - Gradnorm__MIN","zerobasebeta2t2_numdata5lag2noise1.0lo128hi128sz00001max50000_0707_172415 - Gradnorm__MAX"
"10040","13338.841796875","13338.841796875","13338.841796875"
"10060","6939.8212890625","6939.8212890625","6939.8212890625"
"10080","15608.23046875","15608.23046875","15608.23046875"
"10100","12328.052734375","12328.052734375","12328.052734375"
"10120","8840.7197265625","8840.7197265625","8840.7197265625"
"10140","7997.78466796875","7997.78466796875","7997.78466796875"
"10160","10092.7158203125","10092.7158203125","10092.7158203125"
"10180","11152.6474609375","11152.6474609375","11152.6474609375"
"10200","9931.8271484375","9931.8271484375","9931.8271484375"
"10220","8376.76953125","8376.76953125","8376.76953125"
"10240","8353.3564453125","8353.3564453125","8353.3564453125"
"10260","10828.298828125","10828.298828125","10828.298828125"
"10280","7795.21923828125","7795.21923828125","7795.21923828125"
"10300","10446.05859375","10446.05859375","10446.05859375"
"10320","14650.59765625","14650.59765625","14650.59765625"
"10340","21178.611328125","21178.611328125","21178.611328125"
"10360","13484.71875","13484.71875","13484.71875"
"10380","9907.31640625","9907.31640625","9907.31640625"
"10400","7941.18115234375","7941.18115234375","7941.18115234375"
"10420","16315.6474609375","16315.6474609375","16315.6474609375"
"10440","15271.8017578125","15271.8017578125","15271.8017578125"
"10460","9139.408203125","9139.408203125","9139.408203125"
"10480","10227.025390625","10227.025390625","10227.025390625"
"10500","9839.3583984375","9839.3583984375","9839.3583984375"
"10520","11620.177734375","11620.177734375","11620.177734375"
"10540","8983.8486328125","8983.8486328125","8983.8486328125"
"10560","10197.392578125","10197.392578125","10197.392578125"
"10580","10736.21484375","10736.21484375","10736.21484375"
"10600","12681.501953125","12681.501953125","12681.501953125"
"10620","9544.0322265625","9544.0322265625","9544.0322265625"
"10640","10170.5263671875","10170.5263671875","10170.5263671875"
"10660","7884.87744140625","7884.87744140625","7884.87744140625"
"10680","8717.52734375","8717.52734375","8717.52734375"
"10700","9407.689453125","9407.689453125","9407.689453125"
"10720","8617.1376953125","8617.1376953125","8617.1376953125"
"10740","8130.02587890625","8130.02587890625","8130.02587890625"
"10760","6978.9306640625","6978.9306640625","6978.9306640625"
"10780","14136.3369140625","14136.3369140625","14136.3369140625"
"10800","8858.1416015625","8858.1416015625","8858.1416015625"
"10820","9321.04296875","9321.04296875","9321.04296875"
"10840","10905.40625","10905.40625","10905.40625"
"10860","12133.703125","12133.703125","12133.703125"
"10880","13548.525390625","13548.525390625","13548.525390625"
"10900","7604.96728515625","7604.96728515625","7604.96728515625"
"10920","8620.1337890625","8620.1337890625","8620.1337890625"
"10940","9179.5322265625","9179.5322265625","9179.5322265625"
"10960","6301.52734375","6301.52734375","6301.52734375"
"10980","9343.8837890625","9343.8837890625","9343.8837890625"
"11000","9810.533203125","9810.533203125","9810.533203125"
"11020","7590.16357421875","7590.16357421875","7590.16357421875"
"11040","9108.7587890625","9108.7587890625","9108.7587890625"
"11060","9362.3505859375","9362.3505859375","9362.3505859375"
"11080","8850.888671875","8850.888671875","8850.888671875"
"11100","9695.3818359375","9695.3818359375","9695.3818359375"
"11120","8819.724609375","8819.724609375","8819.724609375"
"11140","9553.552734375","9553.552734375","9553.552734375"
"11160","8479.0986328125","8479.0986328125","8479.0986328125"
"11180","6932.21630859375","6932.21630859375","6932.21630859375"
"11200","10901.3037109375","10901.3037109375","10901.3037109375"
"11220","8789.837890625","8789.837890625","8789.837890625"
"11240","10477.36328125","10477.36328125","10477.36328125"
"11260","7734.40380859375","7734.40380859375","7734.40380859375"
"11280","6391.72509765625","6391.72509765625","6391.72509765625"
"11300","7597.49658203125","7597.49658203125","7597.49658203125"
"11320","8509.8046875","8509.8046875","8509.8046875"
"11340","11083.1142578125","11083.1142578125","11083.1142578125"
"11360","9703.046875","9703.046875","9703.046875"
"11380","8443.119140625","8443.119140625","8443.119140625"
"11400","6160.5947265625","6160.5947265625","6160.5947265625"
"11420","11190.0458984375","11190.0458984375","11190.0458984375"
"11440","7987.20263671875","7987.20263671875","7987.20263671875"
"11460","13335.1376953125","13335.1376953125","13335.1376953125"
"11480","10540.427734375","10540.427734375","10540.427734375"
"11500","11823.1044921875","11823.1044921875","11823.1044921875"
"11520","10752.1787109375","10752.1787109375","10752.1787109375"
"11540","8385.279296875","8385.279296875","8385.279296875"
"11560","7058.40478515625","7058.40478515625","7058.40478515625"
"11580","11957.12109375","11957.12109375","11957.12109375"
"11600","7254.2470703125","7254.2470703125","7254.2470703125"
"11620","10087.2958984375","10087.2958984375","10087.2958984375"
"11640","9821.7958984375","9821.7958984375","9821.7958984375"
"11660","7626.830078125","7626.830078125","7626.830078125"
"11680","10707.36328125","10707.36328125","10707.36328125"
"11700","14786.92578125","14786.92578125","14786.92578125"
"11720","12542.326171875","12542.326171875","12542.326171875"
"11740","11923.921875","11923.921875","11923.921875"
"11760","9024.9091796875","9024.9091796875","9024.9091796875"
"11780","6353.5869140625","6353.5869140625","6353.5869140625"
"11800","9688.2275390625","9688.2275390625","9688.2275390625"
"11820","8974.0009765625","8974.0009765625","8974.0009765625"
"11840","7897.40185546875","7897.40185546875","7897.40185546875"
"11860","12452.783203125","12452.783203125","12452.783203125"
"11880","6360.22216796875","6360.22216796875","6360.22216796875"
"11900","7775.90625","7775.90625","7775.90625"
"11920","8938.9345703125","8938.9345703125","8938.9345703125"
"11940","8860.80859375","8860.80859375","8860.80859375"
"11960","8942.4443359375","8942.4443359375","8942.4443359375"
"11980","10412.1923828125","10412.1923828125","10412.1923828125"
"12000","7175.97900390625","7175.97900390625","7175.97900390625"
"12020","8592.30859375","8592.30859375","8592.30859375"
"12040","11843.9970703125","11843.9970703125","11843.9970703125"
"12060","10801.279296875","10801.279296875","10801.279296875"
"12080","7891.95947265625","7891.95947265625","7891.95947265625"
"12100","10535.7275390625","10535.7275390625","10535.7275390625"
"12120","7694.427734375","7694.427734375","7694.427734375"
"12140","7792.8642578125","7792.8642578125","7792.8642578125"
"12160","9138.18359375","9138.18359375","9138.18359375"
"12180","10331.7578125","10331.7578125","10331.7578125"
"12200","9201.4287109375","9201.4287109375","9201.4287109375"
"12220","10532.123046875","10532.123046875","10532.123046875"
"12240","12690.134765625","12690.134765625","12690.134765625"
"12260","8707.986328125","8707.986328125","8707.986328125"
"12280","9405.185546875","9405.185546875","9405.185546875"
"12300","8811.080078125","8811.080078125","8811.080078125"
"12320","9947.806640625","9947.806640625","9947.806640625"
"12340","9251.9541015625","9251.9541015625","9251.9541015625"
"12360","10122.6611328125","10122.6611328125","10122.6611328125"
"12380","15853.998046875","15853.998046875","15853.998046875"
"12400","11953.828125","11953.828125","11953.828125"
"12420","7135.7421875","7135.7421875","7135.7421875"
"12440","7362.396484375","7362.396484375","7362.396484375"
"12460","6413.51953125","6413.51953125","6413.51953125"
"12480","12077.2939453125","12077.2939453125","12077.2939453125"
"12500","10016.49609375","10016.49609375","10016.49609375"
"12520","10502.5888671875","10502.5888671875","10502.5888671875"
"12540","11124.62109375","11124.62109375","11124.62109375"
"12560","9112.3349609375","9112.3349609375","9112.3349609375"
"12580","13833.26171875","13833.26171875","13833.26171875"
"12600","10904.802734375","10904.802734375","10904.802734375"
"12620","10326.7626953125","10326.7626953125","10326.7626953125"
"12640","6935.47998046875","6935.47998046875","6935.47998046875"
"12660","8815.0361328125","8815.0361328125","8815.0361328125"
"12680","9288.6298828125","9288.6298828125","9288.6298828125"
"12700","11878.7197265625","11878.7197265625","11878.7197265625"
"12720","10045.8779296875","10045.8779296875","10045.8779296875"
"12740","6530.11279296875","6530.11279296875","6530.11279296875"
"12760","9675.14453125","9675.14453125","9675.14453125"
"12780","9567.99609375","9567.99609375","9567.99609375"
"12800","9158.0927734375","9158.0927734375","9158.0927734375"
"12820","7619.06298828125","7619.06298828125","7619.06298828125"
"12840","8508.240234375","8508.240234375","8508.240234375"
"12860","9476.7978515625","9476.7978515625","9476.7978515625"
"12880","8914.2216796875","8914.2216796875","8914.2216796875"
"12900","10855.353515625","10855.353515625","10855.353515625"
"12920","9179.830078125","9179.830078125","9179.830078125"
"12940","11146.162109375","11146.162109375","11146.162109375"
"12960","10359.0400390625","10359.0400390625","10359.0400390625"
"12980","7328.12841796875","7328.12841796875","7328.12841796875"
"13000","11243.8681640625","11243.8681640625","11243.8681640625"
"13020","9893.3232421875","9893.3232421875","9893.3232421875"
"13040","7371.08154296875","7371.08154296875","7371.08154296875"
"13060","7867.82666015625","7867.82666015625","7867.82666015625"
"13080","13565.201171875","13565.201171875","13565.201171875"
"13100","9156.51171875","9156.51171875","9156.51171875"
"13120","7636.3701171875","7636.3701171875","7636.3701171875"
"13140","9009.2421875","9009.2421875","9009.2421875"
"13160","7188.32421875","7188.32421875","7188.32421875"
"13180","7414.65966796875","7414.65966796875","7414.65966796875"
"13200","10988.7109375","10988.7109375","10988.7109375"
"13220","9787.2607421875","9787.2607421875","9787.2607421875"
"13240","8337.9970703125","8337.9970703125","8337.9970703125"
"13260","9399.806640625","9399.806640625","9399.806640625"
"13280","10742.5634765625","10742.5634765625","10742.5634765625"
"13300","11612.0419921875","11612.0419921875","11612.0419921875"
"13320","7688.01953125","7688.01953125","7688.01953125"
"13340","9452.6748046875","9452.6748046875","9452.6748046875"
"13360","10202.5068359375","10202.5068359375","10202.5068359375"
"13380","10324.931640625","10324.931640625","10324.931640625"
"13400","8961.2900390625","8961.2900390625","8961.2900390625"
"13420","8221.181640625","8221.181640625","8221.181640625"
"13440","12839.37109375","12839.37109375","12839.37109375"
"13460","13798.08984375","13798.08984375","13798.08984375"
"13480","8857.14453125","8857.14453125","8857.14453125"
"13500","10163.466796875","10163.466796875","10163.466796875"
"13520","11435.35546875","11435.35546875","11435.35546875"
"13540","9001.533203125","9001.533203125","9001.533203125"
"13560","8825.677734375","8825.677734375","8825.677734375"
"13580","9553.55859375","9553.55859375","9553.55859375"
"13600","9393.59375","9393.59375","9393.59375"
"13620","7748.724609375","7748.724609375","7748.724609375"
"13640","8213.271484375","8213.271484375","8213.271484375"
"13660","10575.2841796875","10575.2841796875","10575.2841796875"
"13680","11856.873046875","11856.873046875","11856.873046875"
"13700","7659.0234375","7659.0234375","7659.0234375"
"13720","12317.4775390625","12317.4775390625","12317.4775390625"
"13740","13032.8115234375","13032.8115234375","13032.8115234375"
"13760","14566.6748046875","14566.6748046875","14566.6748046875"
"13780","9031.5283203125","9031.5283203125","9031.5283203125"
"13800","9334.341796875","9334.341796875","9334.341796875"
"13820","8843.177734375","8843.177734375","8843.177734375"
"13840","10110.072265625","10110.072265625","10110.072265625"
"13860","7669.001953125","7669.001953125","7669.001953125"
"13880","9471.4560546875","9471.4560546875","9471.4560546875"
"13900","10484.525390625","10484.525390625","10484.525390625"
"13920","9334.916015625","9334.916015625","9334.916015625"
"13940","8350.28515625","8350.28515625","8350.28515625"
"13960","6845.21240234375","6845.21240234375","6845.21240234375"
"13980","12215.3095703125","12215.3095703125","12215.3095703125"
"14000","12267.787109375","12267.787109375","12267.787109375"
"14020","10938.4033203125","10938.4033203125","10938.4033203125"
"14040","12364.6962890625","12364.6962890625","12364.6962890625"
"14060","12461.1630859375","12461.1630859375","12461.1630859375"
"14080","10860.4091796875","10860.4091796875","10860.4091796875"
"14100","12880.9853515625","12880.9853515625","12880.9853515625"
"14120","8407.9130859375","8407.9130859375","8407.9130859375"
"14140","13017.1630859375","13017.1630859375","13017.1630859375"
"14160","12742.6875","12742.6875","12742.6875"
"14180","11553.98046875","11553.98046875","11553.98046875"
"14200","8323.478515625","8323.478515625","8323.478515625"
"14220","9252.0224609375","9252.0224609375","9252.0224609375"
"14240","8304.7587890625","8304.7587890625","8304.7587890625"
"14260","8391.837890625","8391.837890625","8391.837890625"
"14280","12984.26953125","12984.26953125","12984.26953125"
"14300","11947.98046875","11947.98046875","11947.98046875"
"14320","12426.736328125","12426.736328125","12426.736328125"
"14340","9234.099609375","9234.099609375","9234.099609375"
"14360","8753.2841796875","8753.2841796875","8753.2841796875"
"14380","16006.08984375","16006.08984375","16006.08984375"
"14400","12490.1826171875","12490.1826171875","12490.1826171875"
"14420","11126.5859375","11126.5859375","11126.5859375"
"14440","8523.015625","8523.015625","8523.015625"
"14460","10333.08984375","10333.08984375","10333.08984375"
"14480","8164.85302734375","8164.85302734375","8164.85302734375"
"14500","9011.4541015625","9011.4541015625","9011.4541015625"
"14520","7636.56591796875","7636.56591796875","7636.56591796875"
"14540","10794.7060546875","10794.7060546875","10794.7060546875"
"14560","9848.1201171875","9848.1201171875","9848.1201171875"
"14580","9329.5009765625","9329.5009765625","9329.5009765625"
"14600","8482.111328125","8482.111328125","8482.111328125"
"14620","7783.072265625","7783.072265625","7783.072265625"
"14640","10339.5029296875","10339.5029296875","10339.5029296875"
"14660","8343.7294921875","8343.7294921875","8343.7294921875"
"14680","13371.0224609375","13371.0224609375","13371.0224609375"
"14700","10799.3515625","10799.3515625","10799.3515625"
"14720","10337.7158203125","10337.7158203125","10337.7158203125"
"14740","9375.755859375","9375.755859375","9375.755859375"
"14760","9852.9228515625","9852.9228515625","9852.9228515625"
"14780","9326.328125","9326.328125","9326.328125"
"14800","15807.689453125","15807.689453125","15807.689453125"
"14820","8832.9296875","8832.9296875","8832.9296875"
"14840","7650.4609375","7650.4609375","7650.4609375"
"14860","9966.298828125","9966.298828125","9966.298828125"
"14880","8380.9365234375","8380.9365234375","8380.9365234375"
"14900","12026.037109375","12026.037109375","12026.037109375"
"14920","8763.7060546875","8763.7060546875","8763.7060546875"
"14940","10030.7626953125","10030.7626953125","10030.7626953125"
"14960","7563.9658203125","7563.9658203125","7563.9658203125"
"14980","6159.5361328125","6159.5361328125","6159.5361328125"
"15000","9075.5859375","9075.5859375","9075.5859375"
"15020","13938.22265625","13938.22265625","13938.22265625"
"15040","11918.6552734375","11918.6552734375","11918.6552734375"
"15060","9625.732421875","9625.732421875","9625.732421875"
"15080","7919.56689453125","7919.56689453125","7919.56689453125"
"15100","15648.619140625","15648.619140625","15648.619140625"
"15120","12109.548828125","12109.548828125","12109.548828125"
"15140","8066.01025390625","8066.01025390625","8066.01025390625"
"15160","7952.9892578125","7952.9892578125","7952.9892578125"
"15180","8604.9970703125","8604.9970703125","8604.9970703125"
"15200","8486.572265625","8486.572265625","8486.572265625"
"15220","11529.4560546875","11529.4560546875","11529.4560546875"
"15240","7718.66455078125","7718.66455078125","7718.66455078125"
"15260","8064.115234375","8064.115234375","8064.115234375"
"15280","9517.9521484375","9517.9521484375","9517.9521484375"
"15300","10278.705078125","10278.705078125","10278.705078125"
"15320","11536.7060546875","11536.7060546875","11536.7060546875"
"15340","10709.1513671875","10709.1513671875","10709.1513671875"
"15360","11016.6376953125","11016.6376953125","11016.6376953125"
"15380","8903.83984375","8903.83984375","8903.83984375"
"15400","11395.9873046875","11395.9873046875","11395.9873046875"
"15420","8451.775390625","8451.775390625","8451.775390625"
"15440","13380.0712890625","13380.0712890625","13380.0712890625"
"15460","7834.87353515625","7834.87353515625","7834.87353515625"
"15480","6203.85693359375","6203.85693359375","6203.85693359375"
"15500","12429.4072265625","12429.4072265625","12429.4072265625"
"15520","9257.234375","9257.234375","9257.234375"
"15540","9235.9892578125","9235.9892578125","9235.9892578125"
"15560","7710.99609375","7710.99609375","7710.99609375"
"15580","10989.943359375","10989.943359375","10989.943359375"
"15600","10745.01953125","10745.01953125","10745.01953125"
"15620","9874.0087890625","9874.0087890625","9874.0087890625"
"15640","8010.44140625","8010.44140625","8010.44140625"
"15660","8507.552734375","8507.552734375","8507.552734375"
"15680","8771.1044921875","8771.1044921875","8771.1044921875"
"15700","10035.869140625","10035.869140625","10035.869140625"
"15720","9745.009765625","9745.009765625","9745.009765625"
"15740","8643.7734375","8643.7734375","8643.7734375"
"15760","9748.66015625","9748.66015625","9748.66015625"
"15780","11874.3701171875","11874.3701171875","11874.3701171875"
"15800","8262.9951171875","8262.9951171875","8262.9951171875"
"15820","11858.9326171875","11858.9326171875","11858.9326171875"
"15840","9604.767578125","9604.767578125","9604.767578125"
"15860","8587.7060546875","8587.7060546875","8587.7060546875"
"15880","9316.9423828125","9316.9423828125","9316.9423828125"
"15900","9256.451171875","9256.451171875","9256.451171875"
"15920","12113.91015625","12113.91015625","12113.91015625"
"15940","10792.7001953125","10792.7001953125","10792.7001953125"
"15960","7497.33837890625","7497.33837890625","7497.33837890625"
"15980","9572.078125","9572.078125","9572.078125"
"16000","8380.2685546875","8380.2685546875","8380.2685546875"
"16020","9883.4453125","9883.4453125","9883.4453125"
"16040","9853.0068359375","9853.0068359375","9853.0068359375"
"16060","12911.6455078125","12911.6455078125","12911.6455078125"
"16080","12441.6484375","12441.6484375","12441.6484375"
"16100","7998.13427734375","7998.13427734375","7998.13427734375"
"16120","9055.8662109375","9055.8662109375","9055.8662109375"
"16140","5927.33984375","5927.33984375","5927.33984375"
"16160","9563.33203125","9563.33203125","9563.33203125"
"16180","8010.8896484375","8010.8896484375","8010.8896484375"
"16200","10037.5263671875","10037.5263671875","10037.5263671875"
"16220","10594.0078125","10594.0078125","10594.0078125"
"16240","9234.412109375","9234.412109375","9234.412109375"
"16260","9247.6826171875","9247.6826171875","9247.6826171875"
"16280","10034.0224609375","10034.0224609375","10034.0224609375"
"16300","10920.7177734375","10920.7177734375","10920.7177734375"
"16320","8996.9580078125","8996.9580078125","8996.9580078125"
"16340","11547.5849609375","11547.5849609375","11547.5849609375"
"16360","6865.111328125","6865.111328125","6865.111328125"
"16380","7827.05908203125","7827.05908203125","7827.05908203125"
"16400","15572.7392578125","15572.7392578125","15572.7392578125"
"16420","7231.59326171875","7231.59326171875","7231.59326171875"
"16440","9764.5263671875","9764.5263671875","9764.5263671875"
"16460","11208.3037109375","11208.3037109375","11208.3037109375"
"16480","13339.828125","13339.828125","13339.828125"
"16500","9255.5341796875","9255.5341796875","9255.5341796875"
"16520","7865.0126953125","7865.0126953125","7865.0126953125"
"16540","9147.3623046875","9147.3623046875","9147.3623046875"
"16560","13011.30078125","13011.30078125","13011.30078125"
"16580","7998.96728515625","7998.96728515625","7998.96728515625"
"16600","8319.2744140625","8319.2744140625","8319.2744140625"
"16620","9974.3037109375","9974.3037109375","9974.3037109375"
"16640","9731.3115234375","9731.3115234375","9731.3115234375"
"16660","8448.560546875","8448.560546875","8448.560546875"
"16680","8501.7109375","8501.7109375","8501.7109375"
"16700","11684.244140625","11684.244140625","11684.244140625"
"16720","9210.4794921875","9210.4794921875","9210.4794921875"
"16740","9405.8662109375","9405.8662109375","9405.8662109375"
"16760","7694.3515625","7694.3515625","7694.3515625"
"16780","7584.5458984375","7584.5458984375","7584.5458984375"
"16800","10281.7890625","10281.7890625","10281.7890625"
"16820","8634.3173828125","8634.3173828125","8634.3173828125"
"16840","11914.943359375","11914.943359375","11914.943359375"
"16860","8508.87109375","8508.87109375","8508.87109375"
"16880","11460.6142578125","11460.6142578125","11460.6142578125"
"16900","10425.900390625","10425.900390625","10425.900390625"
"16920","11596.5126953125","11596.5126953125","11596.5126953125"
"16940","9274.27734375","9274.27734375","9274.27734375"
"16960","11631.3369140625","11631.3369140625","11631.3369140625"
"16980","9319.1591796875","9319.1591796875","9319.1591796875"
"17000","8513.1357421875","8513.1357421875","8513.1357421875"
"17020","12922.27734375","12922.27734375","12922.27734375"
"17040","9699.1015625","9699.1015625","9699.1015625"
"17060","10908.25","10908.25","10908.25"
"17080","11815.7041015625","11815.7041015625","11815.7041015625"
"17100","10691.91796875","10691.91796875","10691.91796875"
"17120","9451.2861328125","9451.2861328125","9451.2861328125"
"17140","12048.453125","12048.453125","12048.453125"
"17160","7309.23779296875","7309.23779296875","7309.23779296875"
"17180","10991.23046875","10991.23046875","10991.23046875"
"17200","9917.80078125","9917.80078125","9917.80078125"
"17220","11815.0849609375","11815.0849609375","11815.0849609375"
"17240","6861.2685546875","6861.2685546875","6861.2685546875"
"17260","8997.490234375","8997.490234375","8997.490234375"
"17280","8735.91796875","8735.91796875","8735.91796875"
"17300","9242.1064453125","9242.1064453125","9242.1064453125"
"17320","7107.42138671875","7107.42138671875","7107.42138671875"
"17340","8404.9296875","8404.9296875","8404.9296875"
"17360","7405.67041015625","7405.67041015625","7405.67041015625"
"17380","9616.2578125","9616.2578125","9616.2578125"
"17400","8813.234375","8813.234375","8813.234375"
"17420","10746.4931640625","10746.4931640625","10746.4931640625"
"17440","10832.576171875","10832.576171875","10832.576171875"
"17460","9511.0615234375","9511.0615234375","9511.0615234375"
"17480","9144.6806640625","9144.6806640625","9144.6806640625"
"17500","9211.1103515625","9211.1103515625","9211.1103515625"
"17520","7433.76708984375","7433.76708984375","7433.76708984375"
"17540","8997.03515625","8997.03515625","8997.03515625"
"17560","11063.8212890625","11063.8212890625","11063.8212890625"
"17580","8833.0341796875","8833.0341796875","8833.0341796875"
"17600","11624.8134765625","11624.8134765625","11624.8134765625"
"17620","12106.2490234375","12106.2490234375","12106.2490234375"
"17640","12700.9091796875","12700.9091796875","12700.9091796875"
"17660","7387.88623046875","7387.88623046875","7387.88623046875"
"17680","9594.818359375","9594.818359375","9594.818359375"
"17700","9372.021484375","9372.021484375","9372.021484375"
"17720","7463.49853515625","7463.49853515625","7463.49853515625"
"17740","7936.4140625","7936.4140625","7936.4140625"
"17760","9563.8544921875","9563.8544921875","9563.8544921875"
"17780","9114.740234375","9114.740234375","9114.740234375"
"17800","10979.869140625","10979.869140625","10979.869140625"
"17820","7770.57568359375","7770.57568359375","7770.57568359375"
"17840","8296.7626953125","8296.7626953125","8296.7626953125"
"17860","8581.4775390625","8581.4775390625","8581.4775390625"
"17880","7978.12939453125","7978.12939453125","7978.12939453125"
"17900","9362.369140625","9362.369140625","9362.369140625"
"17920","10426.1591796875","10426.1591796875","10426.1591796875"
"17940","7834.72802734375","7834.72802734375","7834.72802734375"
"17960","9249.201171875","9249.201171875","9249.201171875"
"17980","10712.7880859375","10712.7880859375","10712.7880859375"
"18000","12126.4677734375","12126.4677734375","12126.4677734375"
"18020","10906.490234375","10906.490234375","10906.490234375"
"18040","9960.435546875","9960.435546875","9960.435546875"
"18060","8201.365234375","8201.365234375","8201.365234375"
"18080","7096.6865234375","7096.6865234375","7096.6865234375"
"18100","9843.3388671875","9843.3388671875","9843.3388671875"
"18120","8534.8212890625","8534.8212890625","8534.8212890625"
"18140","9783.8046875","9783.8046875","9783.8046875"
"18160","10334.515625","10334.515625","10334.515625"
"18180","11394.130859375","11394.130859375","11394.130859375"
"18200","9292.5439453125","9292.5439453125","9292.5439453125"
"18220","11107.5302734375","11107.5302734375","11107.5302734375"
"18240","9089.7099609375","9089.7099609375","9089.7099609375"
"18260","9071.13671875","9071.13671875","9071.13671875"
"18280","8406.03125","8406.03125","8406.03125"
"18300","12420.328125","12420.328125","12420.328125"
"18320","10512.7470703125","10512.7470703125","10512.7470703125"
"18340","8952.7900390625","8952.7900390625","8952.7900390625"
"18360","10912.1474609375","10912.1474609375","10912.1474609375"
"18380","8544.07421875","8544.07421875","8544.07421875"
"18400","9517.283203125","9517.283203125","9517.283203125"
"18420","8361.8876953125","8361.8876953125","8361.8876953125"
"18440","8719.57421875","8719.57421875","8719.57421875"
"18460","8719.0849609375","8719.0849609375","8719.0849609375"
"18480","6975.9677734375","6975.9677734375","6975.9677734375"
"18500","13633.9951171875","13633.9951171875","13633.9951171875"
"18520","11713.8935546875","11713.8935546875","11713.8935546875"
"18540","9563.72265625","9563.72265625","9563.72265625"
"18560","10058.1513671875","10058.1513671875","10058.1513671875"
"18580","14793.9697265625","14793.9697265625","14793.9697265625"
"18600","7227.9443359375","7227.9443359375","7227.9443359375"
"18620","8483.4677734375","8483.4677734375","8483.4677734375"
"18640","9424.515625","9424.515625","9424.515625"
"18660","8197.2265625","8197.2265625","8197.2265625"
"18680","8063.2783203125","8063.2783203125","8063.2783203125"
"18700","6707.1689453125","6707.1689453125","6707.1689453125"
"18720","9689.00390625","9689.00390625","9689.00390625"
"18740","8666.482421875","8666.482421875","8666.482421875"
"18760","8894.1513671875","8894.1513671875","8894.1513671875"
"18780","10862.7021484375","10862.7021484375","10862.7021484375"
"18800","7711.8056640625","7711.8056640625","7711.8056640625"
"18820","8499.478515625","8499.478515625","8499.478515625"
"18840","9462.52734375","9462.52734375","9462.52734375"
"18860","10515.375","10515.375","10515.375"
"18880","10149.146484375","10149.146484375","10149.146484375"
"18900","11730.9560546875","11730.9560546875","11730.9560546875"
"18920","10208.224609375","10208.224609375","10208.224609375"
"18940","9390.1328125","9390.1328125","9390.1328125"
"18960","8868.513671875","8868.513671875","8868.513671875"
"18980","8319.857421875","8319.857421875","8319.857421875"
"19000","8894.236328125","8894.236328125","8894.236328125"
"19020","11288.029296875","11288.029296875","11288.029296875"
"19040","9042.6015625","9042.6015625","9042.6015625"
"19060","7100.83154296875","7100.83154296875","7100.83154296875"
"19080","7698.349609375","7698.349609375","7698.349609375"
"19100","10946.861328125","10946.861328125","10946.861328125"
"19120","9882.6806640625","9882.6806640625","9882.6806640625"
"19140","9358.2841796875","9358.2841796875","9358.2841796875"
"19160","7961.5498046875","7961.5498046875","7961.5498046875"
"19180","9964.0732421875","9964.0732421875","9964.0732421875"
"19200","7302.28271484375","7302.28271484375","7302.28271484375"
"19220","13249.634765625","13249.634765625","13249.634765625"
"19240","8852.9599609375","8852.9599609375","8852.9599609375"
"19260","7796.84228515625","7796.84228515625","7796.84228515625"
"19280","8256.623046875","8256.623046875","8256.623046875"
"19300","8570.8701171875","8570.8701171875","8570.8701171875"
"19320","11280.751953125","11280.751953125","11280.751953125"
"19340","12689.7744140625","12689.7744140625","12689.7744140625"
"19360","8484.8427734375","8484.8427734375","8484.8427734375"
"19380","8857.2353515625","8857.2353515625","8857.2353515625"
"19400","12438.5400390625","12438.5400390625","12438.5400390625"
"19420","11224.7783203125","11224.7783203125","11224.7783203125"
"19440","8514.1796875","8514.1796875","8514.1796875"
"19460","9383.373046875","9383.373046875","9383.373046875"
"19480","8787.6875","8787.6875","8787.6875"
"19500","11126.923828125","11126.923828125","11126.923828125"
"19520","10409.84375","10409.84375","10409.84375"
"19540","9241.701171875","9241.701171875","9241.701171875"
"19560","11038.78125","11038.78125","11038.78125"
"19580","11782.646484375","11782.646484375","11782.646484375"
"19600","5795.875","5795.875","5795.875"
"19620","7122.34814453125","7122.34814453125","7122.34814453125"
"19640","9466.4091796875","9466.4091796875","9466.4091796875"
"19660","7868.86181640625","7868.86181640625","7868.86181640625"
"19680","7729.79052734375","7729.79052734375","7729.79052734375"
"19700","10548.20703125","10548.20703125","10548.20703125"
"19720","11494.900390625","11494.900390625","11494.900390625"
"19740","9030.9658203125","9030.9658203125","9030.9658203125"
"19760","7325.677734375","7325.677734375","7325.677734375"
"19780","10580.4375","10580.4375","10580.4375"
"19800","9373.224609375","9373.224609375","9373.224609375"
"19820","12209.9287109375","12209.9287109375","12209.9287109375"
"19840","6642.01416015625","6642.01416015625","6642.01416015625"
"19860","10451.263671875","10451.263671875","10451.263671875"
"19880","10312.9609375","10312.9609375","10312.9609375"
"19900","8328.55859375","8328.55859375","8328.55859375"
"19920","8577.8115234375","8577.8115234375","8577.8115234375"
"19940","9247.3701171875","9247.3701171875","9247.3701171875"
"19960","9190.4814453125","9190.4814453125","9190.4814453125"
"19980","8372.46484375","8372.46484375","8372.46484375"
"20000","12924.2060546875","12924.2060546875","12924.2060546875"
"20020","9705.08984375","9705.08984375","9705.08984375"
"20040","10175.119140625","10175.119140625","10175.119140625"
"20060","8636.9873046875","8636.9873046875","8636.9873046875"
"20080","8549.9833984375","8549.9833984375","8549.9833984375"
"20100","12974.9814453125","12974.9814453125","12974.9814453125"
